"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Calificacion"|"Anio"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Hay que visitarlo para sentir de cerca la hermosa naturaleza y poder describir la sensacion de belleza que se siente. Ademas los parajes aledanios completan el viaje."|"4"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Es un lugar excelente para hacer trekking pero NO SE PUEDE acceder todos lso dias del anio, no solo por el clima, sino porque puede presentar cierta actividad. Inclusive puede ser qeu para ingresar, se requiere de mascara de oxigeno."|"4"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"El volcan Cotopaxi es luego de las Islas Galapagos la mayor atraccion del Ecuador, el ingreso al parque no tiene costo, si quieres llegar al refugio a 4500 msnm debes tener un buen estado fisico y paciencia ya que el camino aunque es corto es muy fuerte. Llevar ropa abrigada y …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Es mi volcan favorito del Ecuador, los alrededores son mas bonitos que los del Chimborazo. Las actividades que se pueden hacer son increibles."|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Salimos muy temprano de Quito rumbo a cotopaxi, al llegar nos dimos la sorpresa que ya no habia carro , con suerte llego un carro que nos cobro 15 dolares por persona incluia ida y retonio y guiados, muy hermoso el lugar, super recomendable un poco de esfuerzo y llegaras a la …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Lamentablemente para lo que va de anio ha estado cerrado por alerta de actividad volcanica, pues como saben es un volcan activo que tuvo actividas por ultima vez en el anio 2003, hasta Agosto del 2015 que registro nueva actividad, esta ubicado en el pico de mayor altura del pais …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Nosotros llegamos con la ilusion e conocer el Cotopaxi y acer una excursion a el pero la reserva esta cerrada y prohibida ahora en octubre 2015 por las autoridades del pais debido a la situacion de emrgencia establecida por posible erupcion del mismo"|"4"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Viaje Excelente, y barato. Vistas desde el Cielo de otros Volcanes y Montanias.Es duro para subir, pero hagas muchos ejercicios para los pulmones y sus piernas."|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Indescriptible emocion al verlo y mucho mas irrepetible la emocion de caminar sus heladas laderas. Preferible un auto 4x4. Despues del parqueadero hay que subir hasta el refugio donde se siente la impotencia de la naturaleza."|"4"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"El Volcan Activo mas alto de mundo segun varias Publicaciones es ademas uno de los mas hermosos, gracias a su casi perfecta geometria y simetria, suelo pensar que todo el mundo a visto y de pronto hasta dibujado al Cotopaxi incluso si nunca a viajado al ecuador, ya que su forma …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"No contamos con la suerte del buen clima. Ya cuando llegamos a la entrada del parque hacia mucho frio y comenzaba la lluvia. Una vez arriba, antes de comenzar el ascenso hacia el refugio nos tomo por sorpresa una tormenta de nieve impresionante y un viento que nos arrastraba, …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Mi lugar preferido de ecuador, tienes varias occiones para llegar, una es pagando un paquete en tu hotel, que es la mas segura si no te sabes mover en quito, tienes que irf preparado fisica y mental mente, para el frio, y para el dificil ascenso que tienes que hacer si quieres …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Imperdible experiencia. Fuimos con el guia turistico Rigoberto, quien nos acompanio y nos dio mucha informacion sobre el lugar. Primero fuimos parando con la camioneta, para poder aclimatarnos y tomar te de coca y sopa, para prepararnos para salir. Luego emprendimos la caminata. …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Como todo atractivo natural estamos ante uno de los volcanes mas importantes de Ecuador y representativos. Fuimos con mi familia en un dia no tan despejado pero lo que me gusto es que a pesar de eso pudimos disfrutar del volcan, sus lagunas y recorrerlo sin la lluvia a que veces …"|"4"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Fuimos con unos familiares que viven en Quito y ya habian ido varias veces. Estaba nublado y no se veia. Como no estoy en buena forma solo subimos hasta un poco mas del aparcamiento. Hacia mucho frio y notaba el mal de altura. Tuvimos suerte porque cuando bajabamos en coche …"|"4"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"El suenio de todo montaniista y escalador extremo su inmensa belleza imponente tan alto que se ve de varias ciudades alrededor quito se rinde a sus pies cotopaxi : cuello de ganzo simplemente ensenia su majestuosidad y si tienes la oportunidad de acercarte vale la pena organizar …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Fuimos con el guia Rigoberto al cual recomiendo 100%. Es confiable y tiene un conocimiento sobre la region que impresiona. Al volcan se puede ir hasta la base, hacer el ascenso hasta el refugio, subir al glaciar o escalar hasta el pico. Nosotros llegamos hasta el glaciar. La …"|"5"|""
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Tenia expectativas de lograr llegar al Refugio pero no pudimos lograrlo porque una tormenta de nieve nos sorprendio. Para ir al volcan debes estar bien hidratado y sobretodo llevar la ropa adecuada, que sea impermeable. Los jeans y zapatillas no sirven allà. Si llevas ropa de …"|"3"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Lo maximo logre llegar al primer refugio ""Jose Rivas"" a casi 5000 msnm eso fue grandioso y muy satisfactorio, la vista es impresionante y llenarte de la fuerza que representa ese imponente volcan no se consigue en todos lados, es una visita 100% recomendada."|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Les cuento que tuve la oportunidad de hacer cima en el Cotopaxi, fueron 6 horas de subida que valieron la pena, mi recomendacion es que contraten una empresa de turismo, les recomiendo GREIVAG en Latacunga frente a la iglesia en la calle Guayaquil, por $130.00 - $160.00 pueden …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Excelente paseo, estuve en el glacial del volcan a 5000 msnm, La vista es excelente. Estuvo nevando en el lugar donde llegamos. Luego un paseo en Bicicleta a un lago con mucha fauna."|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Mucho biento y se nubla cuando llegas al refugio, poca visibilidad si se piensa escalar, es recomendable hacer el acercamiento su base en un vehiculo privado, ya que son mas de 40 km desde la carretera que viene de Quito. Por eso ed mejor venir en Vehiculo particular o con …"|"4"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Hay que ir a este hermoso lugar muy bien preparado, con muy buenos guantes, chaquetas, pasa montania y si se puede con buen estado fisico, porque las frias temperaturas y altura te puede causar un muy buen susto, asi preparado la idea es llegar al refugio, para terminar en los …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Un poco cansado sin embargo muy muy GRATIFICANTE. Espacios unicos y tomas para las fotos increibles. El primer refugio esta en reconstruccion, ergo es mejor que tu lleves algo para tomar y comer. Solo acuerdate de no llevar mucho peso ya que la dificultad de ascenso es un poco …"|"5"|""
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Entre las muchas cosas que nuestro pais tiene para ofrecer a nuestros turistas son los expendidos paisajes que tenemos en nuestra serrania, con muy buenos lugares donde hospedarse COTOPAXI es un lugar magico a solo 8 horas de la ruta del sol"|"4"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Hay que tener un buen estado fisico y saber controlar la respiracion. El paisaje parece ser ser otro planeta."|"5"|"2013"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Agosto no es buena epoca para ir porque esta completamente cubierto. Un rato que salio algo de sol lo pudimos ver desde la Hacienda pero alli imposible con la niebla y el agua nieve que caia."|"4"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Un lugar que no se puede dejar de conocer .paisaje unicos Vistas espectaculares .lo recomiendo totalmente .una esperiencia unicaa"|"5"|""
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Cotopaxi es un volcan de Ecuador. Con una elevacion de 5.897msnm es el segundo de mas altura del pais y uno de los volcanes activos mas altos del mundo. Esta situado 50 km al sur de Quito. Llegada al estacionamiento del Refugio del Parque Nacional Cotopaxi (4600m) El camino …"|"5"|"2013"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Vivo a mas o menos a 30 kls en linea recta del volcan Cotopaxi, tomamos la ruta ecologica que sale desde el barrio Selva Alegre/Club los Chillos, esto cerca del redondel del Colibri y Sangloqui. Se transita en principio por un camino asfaltado hasta terminar los primeros barrios …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"El paisaje al rededor del Cotopaxi es hermoso y el Cotopaxi es el volcan perfecto. Uno de los sitios en el mundo que no puedes morir sin antes conocerlo!"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Realmente fue una oportunidad el poder avistar al Vocan Cotopaxi, ya que este se oculto luego de una corta aparicion en la cual pudimos tomar algunas fotos, es decir la parte negativa seria algo incontrolable , pues al volcan se lo ve si el tiempo lo permite"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Me encanto ciclismo en el Parque Cotopaxi. Que emocion fue ver caballos salvajes, tomar fotos en el pico volcanico y disfrutar de la sensacion de las nubes en mi piel."|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Cuando llegamos alli, el clima aun era bien, aparcamos en el aparcamiento debajo del Lodge, en 4400 m. Luego caminamos hasta el Lodge en 4864 m, que esta a una hora a pie de acuerdo a la guia del parque nacional. Nosotros lo hicimos en 35 minutos, pero las carreras de corazon, y …"|"5"|"2017"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Ån interesante mas de dos horas de viaje de horas desde Quito. Tienes un paisaje agradable para despues de dejar la ciudad. Con el autobus que llegue a 4500 metros. Sin embargo, los ultimos kilometros se encuentra en una carretera muy mala tierra muy afectadas por lluvia para …"|"4"|"2017"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Solo fuimos hasta la linea de la nieve, pero el viaje fue increible tierra carreteras sinuosas y doblar la via de alta capacidad. No haga demasiado viejo el refugio para todos que la escalada pero el paisaje era estupendo y estaba nevando. Estupendo para los viajeros mas …"|"5"|"2017"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Yo diria que este es uno para el intrepid - si vas al refugio mas alla de la linea de nieve, preparaos para algunas cosas seriamente original cuando se trata de atrapar su aliento y estabilizarse los ojos. De hecho, hay una advertencia sobre la salud mas alla de la linea de la …"|"4"|"2017"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Tuvimos suerte con el tiempo. Un par de guias locales en coche desde el centro de visitantes hasta un pequenio aparcamiento a 15, 000 pies. Desde alli se acompaniara un serpenteante sendero cubierto de cenizas del Edificio 16, refugio en 000 pies. Puede relajarse en el edificio …"|"4"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Este es un buen viaje tanto para gente que busca una hermosa vista y para escaladores en serio buscando algunos escalada."|"5"|"2017"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Como con la mayoria de los volcanes o caminatas de montania, la visibilidad es siempre un factor determinado por el clima en cualquier dia dado y esta fuera de control de los demas, sin embargo, todavia nos lo pasamos genial! A traves de nuestro hotel (Sheraton) reservamos un …"|"5"|"2017"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Mientras no subir el volcan Cotopaxi que pudimos ver en toda su gloria de un albergue cerca! Mientras frecuentemente bajo nubes pesadas, tuvimos la suerte de ver el volcan Cotopaxi muy claramente por dos dias en la zona y la vista es algo que no olvidara pronto. El tiempo parece …"|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Volcan Cotopaxi es absolutamente impresionante, vale la pena ir, senderismo y ciclismo todo el camino! La vista es increible. No te olvides de llevar ropa adecuada para el frio y el viento, goma de mascar para aliviar la presion de la altitud los oidos y chocolate/azucar para …"|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"La caminata: Asi que, no es posible por el momento de subir el Cotopaxi hasta el glaciar como el vulcan es activa y por razones de seguridad, es posible subir hasta el solo para refugio en 4900! Es un 1 km a pie que va desde 4500 metros sobre el nivel del mar hasta 4900 m. …"|"4"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"La visita a cotopaxi en un tour con un guia local o por su cuenta. Las vistas son impresionantes. Se puede ir andando a la ultima, pero sin penalizacion checkpoint equipo es un ejercicio dificil"|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Sin duda merece la pena una visita al segundo volcan mas activo del mundo. Tuvimos un dia despejado y premiaron con unas vistas geniales de la nieve de la cumbre que todavia es producir humo blanco desde la ultima erupcion en agosto de 2015. Desafortunadamente, debido a esta …"|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Volcan activo muy impresionante y bonito!! Ahora no esta en peligro. Que te pongas! Es una aventura de seguro. Explorar su naturaleza, surrundings libremente! Ir alrededor del volcan y ver desde lugares diferente! No te lo pierdas!"|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Hemos visitado la zona tres anios consecutivos (2012-2015), y fue cubierto de nubes de dos anios, pero bien claro otro. El anio en que pudimos ver, las nubes cubrian cuando entramos en el parque, pero nos fuimos a dejar el volcan totalmente claro en pocos minutos. Es impresionante, …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Cotopaxi parece que para un volcan ... forma conica telares en el campo. Tuvimos la suerte de ver la parte de arriba, que fue lentamente erupcion. En consecuencia, parecia casi totalmente oscura de lava en el cono. Increible ver!!"|"5"|"2016"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"El volcan ha sido erupcion desde 2015 Agosto, asi que el parque nacional esta cerrado. Se puede llegar en coche o en bicicleta hasta la puerta del parque, pero puede ir mas alla (por ahora). Sin embargo, es increible y muy emocionante. Hay senderos para caminatas casi en o …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Habia nieve en la cima del volcan, asi como una erupcion volcanica real en durante el dia y la noche que estabamos cerca. Es un sitio increible por la noche. Parecia rojos fuegos artificiales. La zona cerca del volcan es bastante escarpada con altas montanias."|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"El parque Cotopaxi vale mucho la pena una visita. El paisaje es muy parecido a la luna aunque tengo que admitir que nunca estuvo alli. Downhilling del Cotopaxi es mi favorito personal pero paseos a caballo, caminatas y el camping tambien son opciones. Para el mas adventurisch …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Volcan enorme, un hermoso parque nacional, hielo en la cima y tienes la oportunidad de montar en el Jefe final. ! La altitud puede hacer bastante dificil, por lo que no esta recomendado para los que faltan gimnasio. Gran sentido de logro, y si el clima es agradable las vistas …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Yo era uno de la suerte. Cuando estuvimos conduciendo de Cotopaxi, las nubes eran bajas pero rompiendo en los puntos. Habia mucho viento. Tras aparcar en el aparcamiento, el viento ululaba, pero las nubes parecia abrir para mi. Coger una inspiradora vista de la parte superior, …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Hicimos dos Cotopaxi como una excursion desde Quito. Lo reservamos a traves de nuestro organizador de turistas de crucero Ecoventura y el itinerario era genial. Nuestro guia Wilson era increible. Sabia de la zona y nos hizo el viaje extraordinario con su conocimiento de la gente …"|"4"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"No es que es imposible pero en la misericordia de los elementos. Fue una caminata increible pero que da miedo. Hacia mucho frio y viento que me fue apretar el equilibrio mas de una vez. Recomiendo el senderismo palos. Tambien empezo a llover y luego nieve. Fue una experiencia …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Caminatas hasta el volcan de Cotopaxi fue una experiencia extraordinaria. La primera parte de la caminata es bastante dificil. Sin duda recomiendo un poco de tiempo en el refugiados a fin de descansar un poco si vas a la montania mas adelante. No cabe duda de que necesitas traer …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"En coche a la zona de aparcamiento con su guia y subir hasta 5000 m - una caminata exigente que necesiten pausas frecuentes para recuperar el aliento y la fuerza en las piernas! La caminata dura unos 30-40 minutos y a 25 minutos por si estas en forma y bien con la altitud. Es …"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Fuimos en coche desde Banios para parque nacional de Cotopaxi. El parque esta muy bien cuidado y estructurado. Todo a traves de la entrada para algunas millas hay arboles plantados en una forma sistematica. No tenia ninguna idea de que esperar. Yo estaba en la Avenida de los …"|"5"|""
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"La caminata comienza en general en la zona de aparcamiento en 4600 m. Una caminata por una amplia pista cubierta de cenizas volcanicas negras te trae hasta el campamento base en 4864 m (15,953 pies). Si un cambio de altitud de 264 m no impresionar a ti, prueba que en cerca de …"|"5"|""
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Encontrar una buena guia y subir! coger el glaciar mientras puedas! La zona de alrededor es hermoso Cotopaxi si estas en praderas volcanicos. Esta un poco alejado, rocoso, y en su mayoria yermo, pero estoy en ello. La zona tiene una gran importancia historica y es la vista de …"|"5"|""
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Hoy me fui en un tour de Cotopaxi. Cuando me fui a la oficina para comprar mis visitas turisticas (calle Belisario Quevedo y Guayaquil en Latacunga) el hombre trabajando alli (recepcion en un lado izquierdo) me dijo que el precio de una excursion fue de $50, pero que no me dara …"|"2"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Un lugar de visita obligada, rodeado de naturaleza y alrededores pristinos. Una ganadora. Nosotros lo hicimos a traves de un guia turistico privado y disfrutamos de la informacion naturalista"|"5"|"2015"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Una vez en la cima del camino medio la vista es increible. Vamos que no es mucho. A esa altura es muy fria y llovia de vez en cuando ... es dificil de subir tambien si sportive. Debe amar, el que debe ser impresionante"|"3"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Este fue un dia fantastico! Conducimos y no la caminata de 1 horas hasta el refugio. Recomiendo encarecidamente alquilar unos dias y subir hasta la cima. Me hubiera gustado a la cumbre de este tipo grande, habria sido increible. Trate de mirar el pronostico del clima, muchos …"|"4"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Excelentes caminatas alta altitud. No intento a la cumbre, pero disfrutamos de la caminata al glaciar. Refugio cerrada por obras cuando estuvimos alli, asi que no hay cafe caliente que recompensa la caminata dificil hasta 16000 pies. Hermosas y espectaculares vistas. Tenga …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"3.5 Durante nuestra estancia de una semana en Ecuador Contratamos un guia/conductor durante dos dias para llevarnos a Laguna Quilotoa, Saquisili realizado y Cotopaxi. Hagame saber si quieres sus datos. Cuando entramos en el parque, tuvimos que recoger un guia local. Fuimos por …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Escalada Cotopaxi es una experiencia asombrosa, y no fue dificil. Hay cuatro razones principales por puede no llega a alcanzar la cumbre - deshidratacion - beber mucha agua el dia antes, durante y despues de la escalada. Muchas personas dicen que tienen miedo a las alturas …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Tuvimos una excelente excursion de medio dia por el Parque Nacional organiza Tropic con nuestro guia Carlos que nos las arreglamos para mostrarnos todos los aspectos de volcan de Cotopaxi y tuvimos la suerte de tener un dia claro. Carlos informo de que esta epoca del anio era …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Reservamos a traves Gulliver (que realmente recomiendo) para una excursion guiada privada a volcan de Cotopaxi en domingo. La excursion normal dirigido a mediados de la semana pero este fue el unico dia que podiamos hacer, asi que organizamos una excursion privada. Esto termina …"|"5"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Nos encantaron las flores silvestres en el paramo, y el sendero cerca del centro de visitantes, desde donde en realidad cogimos un vislumbre de la cima del volcan. Estuvimos encantados de ver andina Hillstar (colibri)."|"4"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Esencialmente un viaje de un dia desde Quito. montania y alrededores son espectaculares! Mi tour con un guia ingles espaniol y 15 otras personas era de $40 incluyendo el almuerzo. conduzca hasta unos 4500 metros y luego caminar hasta el campamento base y luego al borde del …"|"4"|"2014"
"Tanicuchi"|"Volcanes‎"|"Cotopaxi Volcano"|"Lo que un viaje de exito y divertida que tuve con montania gurus y nuestra cumbre subir de Cotopaxi (19,347 pies) en Ecuador! Los nueve dias de viaje era el mejor de los 4 altitud montania escaladas que he hecho. El paisaje de Ecuador es impresionante y las haciendas en las que …"|"5"|"2014"
"Banios"|"Volcanes‎"|"Tungurahua"|"La zona es espectacular, a un lado y al otro ves las selvas de sendos parques nacionales y, ademas, tuvimos la suerte de poder ver el volcan sin una sola nube con unas condiciones meteorologicas unicas. Se sube por carretera casi hasta su base. Alli cerca esta la Casa del Arbol. …"|"5"|"2019"
"Banios"|"Volcanes‎"|"Tungurahua"|"Todo el tiempo lo miramos, claro que va a depender del clima, donde nos alojamos fue posible estar muy cerca de el."|"5"|"2019"
"Banios"|"Volcanes‎"|"Tungurahua"|"Pero vale la pena. Un trayecto de casi 8 kilometros. Camino serpenteante y muy empinado. Mucho del cual se hace en cambios bajos. El retorno es igual pues debes usar freno-motor. La visual desde los miradores es espectacular y durante el trayecto igual, salvo que no puedes …"|"5"|"2019"
"Banios"|"Volcanes‎"|"Tungurahua"|"El volcan se presenta extraordinario en un entorno selvatico con mucho verde y un atardecer increible"|"5"|"2019"
"Banios"|"Volcanes‎"|"Tungurahua"|"100% recomendado. Tiene espacios, paisajes, gente maravillosa. Esta en un lugar geografico privilegiado."|"5"|"2018"
"Banios"|"Volcanes‎"|"Tungurahua"|"Tunguraghua es una localidad de Ecuador donde uno esta plenamente en contacto con la naturaleza. Hay muchisimas actividaddes para hacer y sobre todo actividades extremas si unos se anima. Les recomiend moverse por su cuenta, contratar un taxi todo el dia y te llevan a donde …"|"5"|"2018"
"Banios"|"Volcanes‎"|"Tungurahua"|"El volcan mas espectacular del Ecuador tiene una vista magica . con mas de 5.014 msnm tiene un paisaje unico del andes Ecuatoriano"|"5"|"2018"
"Banios"|"Volcanes‎"|"Tungurahua"|"Hacer un pequenio Trekking al pie del volcan activo, eso no tiene comparacion, es una sensacion indescriptible el como sentir el temblor y el sonido del interior del volcan mientras caminas!!!! Vamos a explorar..."|"5"|"2018"
"Banios"|"Volcanes‎"|"Tungurahua"|"El volcan hoy se mostro despejado y permitio verlo en todo su esplendor. Una vista magnifica del Tungurahua."|"5"|"2018"
"Banios"|"Volcanes‎"|"Tungurahua"|"Le digo lo que me senti en una frase, si no quieres perder la vida y la hermosura viajate ahorita sin perder el tiempo, en esta ciudad hay miles lugares y atracciones."|"5"|"2017"
"Banios"|"Volcanes‎"|"Tungurahua"|"Uno de las bellezas que posee nuestro Ecuador hay que disfrutarlo parece como lo vez en los libros o revistas tan natural tan majestuoso solo hay que disfrutarlo"|"5"|"2017"
