"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Calificacion"|"Anio"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Fuimos entre semana, ademas comenzo a llover, el suelo se puso lodoso, hay que ir con indumentaria apropiada, hay un bar, lugar donde se puede obervar reptiles y anfibios; felinos, aves, mamiferos entre otras partes importantes para la educacion ambiental. Algunos puntos para …"|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Bioparque Amaru, es excelente para visitar y al mismo tiempo hacer ejercicio, te quedas con piernas, espalda, rabo muy lindo, me encata cuando los loros hacen bulla es una hermosa bulla."|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"La atencion y el respeto a los turistas es lo que sustenta en parte esa industria pero tambien el poder ofrecer comidas internacionales para los que no pueden comer las comidas nativas, yo no creo poder comer hormigas en Africa o Alacranes en China y por eso alli hay muchos …"|"1"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este es un zoologico con muchos animales y que ha crecido mucho, en donde se pueden encontrar desde pequenios anfibios hasta el rey de la selva. Chevere opcion para visitar en Cuenca."|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Contacto con la naturaleza. Bosque humedo. O mejor nos leones al final del recorrido. Muy recomendado."|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Lugar muy bien cuidado y protegido, los animales se notan muy bien cuidados y atendidos, bonita area para conocer un poco sobre el mundo animal"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Al caminar por lo senderos de este zoologico podras ir descubriendo las diversas especies que habitan en el muchos animales que solo los he visto en television los he encontrado ahi. Excelente opcion para pasear con la familia y describir la belleza de las especies animales"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este zoologico natural ubicado en Cuenca, esta muy bien presentado y tiene muchas especies de animales de america del sur. hay que tener buenas condiciones para caminar por este sendero de casi 3km de recorrido."|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Un lindo lugar, rodeado de muchos animales y naturaleza, la atraccion principal son los leones a la hora de la comida, tienes que ir aproximadamente a las 10 am. les dan de comer a las 13h00, previo a una charla, si vas con ninios se van a divertir mucho. Obvio si eres amante de …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Si quieres modernidad y lujo este no es tu zoo, pero si es perfecto para quienes les gusta ver a los animales en su propio habitat y sin mayor intervencion humana. Ademas es un gran ejercicio ya que hay que subir y bajar bastante. Me gusto que ademas crean conciencia de manera …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"A mi criterio es una muy buena experiencia, porque los animales no se encuentran ""acinados"" dentro del zoo. por el contrario los animales se encuentran en su vida lo mas natural posible. es decir, si quieres ver animales en jaulas a 2 metros, no es el lugar recomendable, pero …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Un zoologico con una gran cantidad de especies, pero la infraestructura y el acceso al zoo dejan mucho que desear."|"3"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Buena experiencia como para tomar conciencia y cuidar alos animales que estan en peligro de extincion"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El zoo esta bastante bien en cuanto a las instalaciones y los cuadros de interpretacion, lo que mas disfrutamos fue alimentar a los loros y guacamayos en el aviario, y a los tapires. Pero la caminata es muy fuerte, y con el clima de Cuenca un minuto estas bajo un sol calcinante, …"|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Fui con mis dos hijos y pasamos una tardes genial, muy interesante ver a todos los animales, no pudimos ver a los osos porque estaban un poco alejados de la cerca, el guia excelente. Lo que mas les gusto a mis hijos fueron los leones, son impresionantes."|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El acceso al Zoologico es un poco dificil, esta ubicado en la autopista Cuenca - Azogues, Km 10,5, frente al Hospital del Rio, se debe ir solo el vehiculo particular o taxi, tiene un parqueadero amplio con guardias de seguridad. La visita al Zoologico se la realiza solo a pie y …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"es de lo mejor los animales tiene su espacio y cada animal vi que son bien alimentados como a los leones vi que colocaron 15 pollos para 4 leones y volvere solo que ahora es muy caro y ya no tengo suficiente dinero para volver con mi familia"|"5"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El lugar es demasiado chevere, es versatil. Es un recorrido largo y cansado, ya que hay que subir la montania y bajarla, y subirla, y volverla a bajar. Es necesario llevar ropa comoda y zapatos comodos. Vi al medio dia como alimentaban a los leones, y fue de locos. Intenten ir a …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Lugar muy bonito para visitar. Recorrido de 2h30min por senderos y montania. Gran variedad de animales durante todo el trayecto. Considero no apto para personas que tengan problemas al caminar"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El zoologico, esta distribuido en una area grande en donde podemos encontrar animales que no hay en la zona se recomienda ir con ropa comoda y zapatos deportivos por que es de caminar."|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Muy buen lugar , donde puedes estar cerca de muchas especies de animales , algo retirado de la ciudad misma."|"4"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"En un dia con chubascos y sol intercalados, fue una bonita experiencia para que los mas chicos conozcan un poco mas sobre la fauna andina y puedan observar animales rescatados del maltrato creando una conciencia ecologica... Hay muchas zonas empinadas donde si vas con ninios …"|"4"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Muchos,bellos y variados animales en espacio natural y bien cuidado..minimo hora y media de recorrido que ni lo notas. Mejor hacerlo con calzado deportivo."|"4"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El zoologico maravilloso, estuvimos ahi con un grupo de alumnos que estuvieron ansiosos de conocer el lugar y ver a los animales, la caminata no fue cansada y lo que mas nos llamo la atencion era que nacio el oso andino y solo le pudimos ver al oso macho ya que la osa y el …"|"5"|""
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Recomendado para familias, pero que les guste caminar, es un lugar maravilloso con muchos animales como tigre, pumas, mono, osos el majestuoso condor y otros animales mas"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Muy buen zoologico , en un entorno natural muy bien logrado. Gran variedad de especies. Las jaulas son muy bien hechas, los animales estan bien cuidados. El show se lo llevan los leones sin embargo interesantes las islas de monos, los osos y reptiles . El precio es muy asequible …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Primera vez que visito el zoologico, me lleve una muy grata impresion. El trayecto es precioso y el aprendizaje intenso."|"5"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Visite este zoologico con un grupo de estudiantes y nos encanto. Eso si, no se imaginen que es el tipico zoologico, no. Hay que ir equipado con buenos zapatos para caminar, protector solar, agua y ganas de sentir la naturaleza. No es facil subir para todos, pero llegar a la cima …"|"5"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Esta lejos del centro de Cuenca, terreno en ladera de montania, senderos con falta de seniales, inseguro por no existir barandas o para caminar o proteccion para que los ninios no se caigan en su caminar. Se toma 2:30 en recorrer todo. Imposible llevar ninios con coche o tener que …"|"4"|""
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"es un sitio muy bonito, hay que caminar por senderos es ideal para un paseo familiar de domingo, el problema que si no eres de la zona tienes que tomar un bus o taxi para llegar cerca de la entrada que esta en la autopista que te lleva azogues."|"5"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El zoologico esta muy lindo, hay que caminar mucho la mayoria es subida y recomiendo NO ir despues de una lluvia es muy resbaladizo, falta un poco de senializacion en algunos lugares del sendero. pero me gusto mucho y a mi hija de 2 anios tambien pero me toco cargarla …"|"4"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Yo diria que este zoologico es mas como un safari latinoamericano que un zoologico tradicional. Con senderos naturales, bosques y arboles nativos, los animales no entran a nuestro mundo, nosotros entramos al mundo de ellos. Lo mas lindo del zoologico es su mision de rehabilitar …"|"5"|""
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Un zoologico muy bien mantenido, existen patio de comidas y bebidas, buena informacion de todo lo que se puede ver en el parque, el paseo es agotador se debe llevar ropa comoda para poder ascender y luego descender hasta el puesto de informacion"|"5"|""
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este zoologico es muy diferente a los convencionales, aqui se nota que se preocupan por darles todas las comodidades posibles a sus animalitos... Lo que mas llama l atencion es la cantidad de leones que tienen, son divinos, los senderos son un poco peligrosos cundo llueve ya que …"|"4"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Honestamente prefiero a los animales libres, las jaulas siempre seran sinonimo de sumision y esclavitud, mas es importante recalcar que en este zoologico llegan animales que han sido maltratados y no podrian sobrevivir en la naturaleza. Super destacable el nacimiento del primer …"|"3"|"2014"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Me gusto mucho el Zoo Amaru, me parece excelente para turismo local, no se si tanto para internacional, en fin hay que tomar en cuenta que esta en una montania, asi que es rustico, caminos de subida, de bajada, piedras, plantas, si esperas comodidad no vayas, hay que ir con …"|"3"|"2013"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Fuimos en familia a visitar este zoologico, se encuentra en las afueras de la ciudad, la via de acceso es algo tortuosa, pero no hay problema si vas en jeep o en auto. La entrada tiene un costo modico, y te entregan un mapa del sitio, e inicias tu travesia, los guias te …"|"5"|"2013"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Por el hecho de que es el unico zoo medio grande en cuanto a tamanio de cuenca dicen ser lo maximo pero en realidad es uno que no posee mucha variedad en animales, y los que se encuentran ahi necesitan un poco mas de cuidado."|"3"|"2012"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Es un zoologico, que tiene muchas hectareas, donde cada animal goza de un gran espacio, su recorrido toma como dos horas hacerlo, pero por lo divertido que es ver cada sitio donde se halla cada animalito, pasa el tiempo sin sentirlo, ademas tiene una vista panoramica de la …"|"5"|"2013"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Hay gran variedad de especies animales desde muy pequenios como los insectos, hasta los majestuosos leones, puedes ver como alimentan a los leones. los guias te ayudan durante el recorrido con las indicaciones generales. Quiza deberian mejorar los espacios de estacionamiento."|"4"|"2013"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Mil veces recomendable es el mejor zoologico que he visitado, los animales tienen un espacio grande de naturaleza donde vivir se les ve felices y muy bien cuidados. Lo mejor del zoologico es que es una iniciativa de una pareja de biologos que rescataban animales maltratados y …"|"5"|"2013"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este zoologico se encuentra en la ladera de una gran colina, a pocos kilometros del centro de Cuenca. El camino tiene muchas inclinaciones y descensos, y usted se beneficiara de los zapatos resistentes que puede usar para hacer caminatas. Se tarda aproximadamente 3 horas para …"|"4"|"2019"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Me encanta el entorno natural del zoologico. . . Fueron unas 3 horas super caminando y viendo a los animales. . . No puedo esperar para volver al zoologico! ! !"|"5"|"2019"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Me encanto ir a este ""zoologico"". Los animales viven con la menor cantidad de restricciones posibles. Las aves son increibles. Son libres de volar alto y hay monos salvajes saltando por el sendero. Los animales estan bien tratados y se ven felices y sanos. El camino se deja …"|"5"|"2019"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Me encanto este lugar! Es diferente a cualquier zoologico que haya visitado, ¡y he visitado mas de un par! Hay MUCHOS animales, aves y reptiles diferentes para ser vistos en un ambiente unico. ¡Desde condores hasta tortugas de Galapagos y todo lo que se encuentre en el medio, …"|"5"|"2019"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Los animales en el Bioparque estan encerrados pero en un entorno natural. De hecho, usted camina entre los pajaros y los monos sin ningun recinto entre usted y ellos. Seguimos la advertencia de no alimentar a los animales, pero era obvio que no todos seguian esa regla, porque el …"|"5"|"2019"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este es un zoologico increible. Hay muchos animales. Es una caminata agradable de casi 2 kilometros. Los leones son enormes (2 hombres, 2 mujeres y 2 cachorros)."|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Esta es mi primera critica en tripadvisor, pero tengo que decir a todos los viajeros a Cuenca que este era el zoologico mas hermosos que he visitado. Estas caminando del animal al animal y no reconocer como el tiempo vuela. Me parecio que es un viaje de medio dia, pero pasamos …"|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Visitamos el Zoologico Amaru en un consejo de nuestro anfitrion airbnb. Nos dijo que prepararse para una caminata de montes (true), y nos dijo el zoo tenia cosas interesantes, pero no teniamos ni idea del tamanio y el alcance de la coleccion animal. Pasamos mas de 2 horas …"|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Me encanta ir al zoo en cada lugar que visita. Mi favorito zoo habia sido antes en la Ciudad de Mexico. Amaru Zoo es mi nuevo #1. Los animales eran tan cerca de estar en su habitat natural que podria ser. Los habitats eran enormes y limpias. Habia un monton de experiencias de …"|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Zoologico fascinante. El Zoo park woodland en Seattle Washington probablemente pagar millones de dolares como amaru. Maravilloso, exhibiciones naturales. Ser conscientes de este zoo tiene una empinada, el camino irregular que serpentea a traves del zoo. Tienen una pequenia …"|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Magnificas vistas de Cuenca, mucho ejercicio y animales interesantes. Los leones y los monos eran los mejores."|"4"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Gran zoo - muy grande (aunque no parece que seria) no bajo estimacion: llevar calzado de senderismo! ! El camino zoo es a veces estrecha, empinada y torcido, pero vale la pena la larga caminata. Animales interesantes, algunas que nunca has visto antes en ningun zoologico. …"|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Visitamos el parque en abril, 2017. Tomo un taxi de la ciudad antigua de cuenca. Pagamos $5 de ida, la vuelta fue de alrededor de $6, 5. La entrada era de $6 por persona. Enseguida, vale cada centavo. El parque es enorme, dura alrededor de 3 horas para recorrerlo. Un monton de …"|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Esta atraccion esta en la ladera de una montania, asi que una persona hace bien llevar botas o zapatos muy buenos. Los entornos de los animales son hermosos y naturales y los animales parecen sanos y bien cuidados. Se tarda unos 3 o 4 horas para disfrutar plenamente, pero vale la …"|"5"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Gran zoo, bien vale la pena el tiempo y el esfuerzo necesarios para visitar. Muestra agradable en un entorno natural. Gran seccion dedicada a serpientes y anfibios, incluyendo colorido pero toxicos Rana ranas. El unico inconveniente es que cuando dicen que este parque esta …"|"4"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Si no te importa caminar y escalar a mitad de la ladera de una montania, este es un zoo bastante chula. Muchos de los animales, leones, ocelotes y osos, aves, tortugas, serpientes, lo que quieras. Bien hecho, pero me doy cuenta antes de ir, le subiendo una montania."|"4"|"2017"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Una visita a la Amaru Zooologica bien vale la pena el tiempo. Mas de un santuario de animales de un zoologico corriente este lugar ha rescatado animales salvajes, los trata y luego los coloca en el lugar mas seguro posible entorno Los animales viven en un entorno abierto que …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Es un gran zoo. Completamente diferentes de los zoologicos americanos. Es como caminar un sendero a traves del bosque. (No discapacitados y no es bueno para ninios pequenios. Nuestros hijos de 5 y 7 anios de edad le fue bien. Los animales son a menudo cerca). Buena variedad."|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"No estaba preparado para la inclinacion de los senderos. Pero disfrutamos de ellos y la vista de Cuenca es espectacular!"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Me sorprendio lo bueno que este zoo. Tenia una diversidad de animales y guhe no como un zoo comun. Es mas como un safari diria, ya que se entra a traves de la montania y llegar a una experiencia mas de la naturaleza. Muy recomendado para familias o un corto recorrido."|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Preparate para caminar/andar! Se siente tan diferente de otros zoologicos. Extra - magnificas vistas de Cuenca. Date al menos 2 horas para ir a traves del zoo."|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este es un zoo muy bonita en las afueras de Cuenca, con unas impresionantes vistas de la cuenca en si y el campo circundante. Cogimos un taxi desde el centro de Cuenca por 5 dolares. El zoo es mas como una caminata, donde se siga un sendero que esta en una ladera, lo que …"|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Construido en la ladera y la cima de una montania, visitar Este zoologico es una experiencia en si misma. Hay muchas especies que son dificiles de encontrar, incluyendo un enorme condor que fue rescatado despues de ser cortas. Llevar zapatos comodos para caminatas y preparate …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Realmente disfrute de este zoo, donde puede caminar en un bosque, subir una montania y ver un zoologico de una vez por todas. Sin duda no es para la semana o enfermas, ya que hay un monton de escalada. Estuvimos alli durante la lluvia y los caminos eran bastante fangosas y …"|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"El precio de la entrada es de $6 pax y un taxi desde el centro es de $5 (ida). Disfrutamos de nuestra maniana en el zoo, pasar unas tres horas, y quedaron impresionados por su participacion en cuestiones ambientales. Un monton de conocimiento para ser adquirida en la flora y …"|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este es un cambio agradable de la ciudad, parques zoologicos, los recintos de las jaulas de los animales son mezclados en la naturaleza del lado de la montania. Lleva de dos a tres horas para ir cada donde en un ritmo bastante lento. Hay un buen cafe en el punto medio para tomar …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Es un monton de caminatas arriba y abajo y camino estrecho formas. Tienen una cosa cafe que no es muy cara. Y el Makaws decir ""hola"". Que donde hay alrededor de 4 a 5 horas que vender agua, pero a mitad de camino a traves del parque."|"4"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Normalmente pasar aprox. 1-1/2-2:00 horas, Esta vez llevamos a unos amigos por primera vez que me encanto y nos pasamos mas de tres horas. El tunel para los monos (monos) era completo; los monos les encanta. Solo un par de vuelta en la isla. Asimismo, verde/monos naranja en el …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Un gran numero de los animales de America Latina para ver guacamayos, tortugas, hablando de las Galapagos, enorme y mucho mas. El terreno es peligroso, asi que preparate para hacer ejercicio."|"3"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Usted no querra perderse el Amaru Zoo. Tomar un taxi desde el centro... no te decepcionara. Lo mejor es la autopista monkey!"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Este zoo era mucho mejor de lo que esperaba. No lo llamaria un ""zoo"", es mas bien como un parque biologico en una colina. Me senti como una verdadera aventura subir y las vistas de la ciudad eran impresionantes! Nos lo pasamos de maravilla, los animales tienen jaulas grandes y …"|"5"|"2016"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Mi esposa y yo no somos grandes aficionados de parques zoologicos pero estabamos buscando algo que hacer, y la mayoria de las criticas elogiaron Amaru por lo que pensamos. El zoo se encuentra a unos 10 km a las afueras del casco antiguo de Cuenca y tardamos unos 15-20 minutos …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"No es para cobardes, pero si quieres una caminata, no quiere perderse este lugar. Como ningun zoologico tenemos en los Estados Unidos, aqui podra hacer senderismo ""en el zoo"" no es a traves de ella. lo que en verdad lo convierten en uno de los tres mejores lugares en Cuenca …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Mi marido y yo disfrutamos mucho del zoo sin embargo es muy diferente de lo que iba a vivir en los Estados Unidos. No hay mucho espacio entre los animales y los seres humanos en este zoo. En su mayoria un tren madera, quizas 2 pies de hierba y luego una alambrada incluyendo en …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Zoo de tyke impresionante donde los animales estan bien cuidados. Si vas temprano en la maniana se puede ver ellos alimentar los animales. Para volver puede pedir que pedir un taxi, que es mas caro, o caminar 15 minutos hasta el hospital cercano."|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Es una espectacular zoo, en mi opinion es muy completo y se puede ver todo sin mucho esfuerzo ..."|"4"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Un tipo diferente de zoo, mas como un agradable paseo en una ladera con nuevas sorpresas en cada esquina. Los animales todo parecia bueno y me encantaron los tubos de alambradas de arbol en arbol que permite a los monos ir en excursiones. No se de los leones marinos. Tres horas …"|"5"|"2015"
"Cuenca"|"Zoologicos‎"|"AMARU Bioparque Cuenca Zoologico"|"Se trata de un zoologico muy diferente que cualquiera que haya estado. Es mucho mas exigentes a pie.Pero los animales muy bien cuidado y en entorno natural pero preparate para caminar diffacult"|"5"|"2015"
