"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Se lo recomiendo a todo el mundo, lo pasamos genial y en muy buena compañía. Pro bici como su nombre lo indica son muy profesionales. Muchas Gracias Galo"|"Oscar C"|"5"|"2016"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Contacte a Probici, desde hacia unos meses atrás, (ya que había leído en esta pagina que eran los mejores) y su respuesta su de inmediato, les solicite información acerca de lo ofrecían y su respuesta de inmediata,algo que dejo un buen sabor de boca. le consulte sobre una bajada …"|"Alberto C"|"4"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"extraña ver una agencia en este primer puesto, pero después de haber pasado dos días con ellos ya sabemos porque, son excepcionales!, el jefe Lito, y los guías Dieguito y Julio , se nota que les encanta su trabajo, te dan todas las explicaciones, historia, geografía, fauna, …"|"pantxo z"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El tour acompanyado de Diego y Diegito es pura aventura y muy recomendable. los guias son muy atentos y te llevan al segundo refugio del Chimborazo. Aparte tienen conocimientos muy profundos de la zona... el paramo, de la alta montana, de la flora y fauna. de ahi bajas con la …"|"Mark L"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Realizamos en familia el descenso desde el Ref. Hermanos Carrel hasta San Juan, por un itinerario muy bonito y variado. Mis hijos disfrutaron mucho con el descenso y la atención fue excelente. Diego nos trató fenomenal, nos explicó detalles en cada rincón, y en dos pequeñas …"|"Dani C C"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El dueño se llama Galo Brito y si tengo que destacar algo de esta empresa es su profesionalidad. Ya lo había percibido desde España cuando les mande un mail y me respondio con todo lujo de detalles. En todo momento se preocupo por el tamaño del casco y si estábamos cómodos en la …"|"39Oscar73"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El chimborazo una buena experiencia para hacer ciclismo de montaña y caminantes para los que les gusta la aventura"|"429joselopez"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi novia su amiga y yo contactamos a Pro Bici para realizar un tour de bicicleta desde el Chimborazo, y realmente no pudimos haber hecho una mejor eleccion. A pesar de que fue algo de ultima hora ( 11 de la noche del dia anterior ) Galo estuvo siempre atento a ayudarnos y hacer …"|"TroyMcClure2013"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi primera experiencia subiendo al Chimborazo, muy buena ruta,te da seguridad excelente servicio de la empresa"|"Claudia G"|"4"|"2014"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"hola hace casi un mes conocimos el chimborazo de la mano de PRO BICI! Es una empresa que brinda un servicio excelente! Galo nos recibio y sin reserva previa y a pesar de que llegamos a media mañana nos armo todo igual! nuestro guia fue Jose Paca un genio que nos acompaño y nos …"|"danimena2015"|"5"|"2015"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Lo mejor de mi viaje de carnaval. Excelente ruta, caminata al chimborazo, guía completamente capacitado. Excelente bicis, buen clima. En cuanto a seguridad te dan casco, codilleras, rodilleras. Te toma alrededor de 12 horas todos el recorrido y por los 55 dolares que costo …"|"Ginnio S"|"5"|""
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi primera experiencia subiendo al Chimborazo y me lleve una grata impresión. Primero porque subíamos a pie y en hotel conocimos a dos chicos de. Holanda y Canadá. Muy gentilmente nos dieron un aventon y conocimos al mejor guía del mundo Diego. Un chico joven con mucha …"|"Vanessgabb"|"5"|""
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Nos encantó la bajada del Chimborazo en bici!!! El guía no sólo te lleva hasta el Chimborazo para que bajes y ya está sino que se implica contando datos, historias y cosas de Ecuador, del Chimborazo y de la ciudad etc. Sabe un montón de anécdotas e historias, se nota que …"|"Mansina"|"4"|"2014"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Realmente recomiendo este tour, los guías están realmente enfocados en que tu pases el mejor momento del mundo y que realmente admires los hermosos paisajes y tengas una experiencia espectacular! El tour por el Chimborazo en bici es algo que tienes que hacer, no es tan cansado …"|"Jose enrique R"|"5"|""
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Ayer tuve la oportunidad de hacer el descenso del Chimborazo en bicicleta. Teníamos poco tiempo en Riobamba y teníamos que decidir si tomar el tren de la Nariz del Diablo o hacer el tour al Chimborazo. Optamos por la segunda opción y no me arrepiento en absoluto. Contactamos con …"|"ccandidop"|"4"|"2014"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El pasado lunes 26 de agosto hice el espectacular descenso del Chimborazo en bicicleta. Realmente estoy muy agradecido de Galo y de don Julio (mi guía). En verdad fue una experiencia genial poder descender el Chimborazo partiendo desde los 4800 msnm. Desde la preparación y …"|"parnassolimpus"|"5"|"2013"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi provincia de chimborazo en la ciudad de riobamba es digna anfitriona para visitar, cuenta con paisajes y nevados hermosos ( El Chimborazo), y en su trayecto se conoce paraderos para visitar y la comida es deliciosa va desde fritada, hornado, tortillas, chicha, helados y no …"|"pauly c"|"5"|"2012"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Llegamos bastante tarde a la oficina de la ciudad para ver si podíamos hacer un recorrido al día siguiente en bicicleta de montaña a Chimborazo (y de regreso a Riobamba). Galo fue muy servicial y logró encontrar una guía de habla inglesa (Fausto) para nosotros. Estábamos …"|"dodge3112"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Pro Bici es un operador turístico de larga trayectoria y puede organizar viajes realmente geniales. Hice una excursión de senderismo con ellos a Chimborazo y ¡fue absolutamente increíble! Los chicos y puntuales, bien organizados y súper amables. ¡Simplemente lo mejor! ¡Muy …"|"Marie H"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"¡El tour en bicicleta de montaña por Chimborazo es definitivamente una de las cosas más increíbles que he hecho! Nuestro guía Alejandro fue genial, buenas bicicletas, se tomó todo el tiempo para explicar todo y dejarnos ir a nuestro propio ritmo. El paisaje es increíble y debido …"|"C W"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El personal de Pro Bic fue sobresaliente: altamente profesional, complaciente y muy cálido y apasionado por su trabajo y el entorno en el que se practica. La sesión informativa que tuvimos la noche anterior proporcionó exactamente el tipo de asesoramiento experto necesario, …"|"Ced H"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Un viaje increíble, no puedo recomendar lo suficiente. Desde el conocimiento de las guías hasta la calidad de los equipos. Todos los guías fueron extremadamente amables y solidarios durante el viaje de 12 horas, atendiendo a las necesidades y niveles de habilidad de cada miembro …"|"AlexHesse1111"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Una experiencia de primer nivel de principio a fin. Nuestro viaje a Chimborazo se ajustó a nuestras necesidades, con la asesoría de expertos la noche anterior. El equipo era de alta gama, especialmente las bicicletas de montaña, lo que hacía que montar en altitud fuera más …"|"Daniel H"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Estos muchachos realmente han perfeccionado su servicio de descenso en bicicleta de montaña. Galo fue una gran cantidad de información durante su sesión informativa el día antes de la gira. Me educó sobre la historia y la geografía de Chimborazo y los Andes en general. También …"|"thescousenomad"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"En la oficina, Gado ya había explicado mucho sobre la gira. ¡Realmente puedes sentir la pasión de organizar los tours lo mejor posible y darte un día para recordar! ! ! Fausto fue la guía para nuestro recorrido y habla bien inglés. Todo estuvo muy bien organizado. Explicó muchas …"|"Robert en Jolanda"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Al llegar a Riobamba, no sabía nada sobre Pro Bici, excepto que la empresa existe y su ubicación. Cuando llegué allí una tarde, me encontré con Fausto en la oficina. El es un chico increíble. Te sientes inmediatamente cómodo y esta es la dirección que debes tener si quieres ver …"|"totallynew"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El día antes del comienzo de la gira, obtuvimos una muy buena explicación sobre lo que iba a suceder en la gira. También tenemos que elegir el equipo. El personal realmente se aseguró de que todo estuviera bien y bien. También existe la posibilidad de pedir almuerzo para el día …"|"Basw"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"¡Pasamos un tiempo increíble gracias a Pro Bici! Antes del viaje, el propietario nos informó muy bien en la oficina de su agencia. Explicó el viaje en detalle, nos mostró algunas fotos y respondió a todas nuestras preguntas. También pudimos probar nuestra bicicleta y el equipo …"|"Benjamin P"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Hice ciclismo de montaña en todo el Perú y este paseo es el mejor. Muy hermosas, excelentes guías y una sola pista que va desde principiante hasta difícil, principiante en dificultad. Curso increíblemente fluido que lo lleva a través de tantos paisajes y rutas. Tienes que hacerlo"|"@Lo-slouchrider"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Tuvimos la bicicleta de día más increíble y más larga, las mejores vistas, el sol, algo de viento y muchas risas con la mayoría del grupo. Recorrimos pueblos con los más auténticos Shepard's y animales locales, nuestro grupo estaba bien emparejado y todos hicimos la caminata …"|"Kimberley B"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Gracias a Pro Bici, disfrutamos de andar en bicicleta por el Chimborazo. Su organización es perfecta. Las motos y los engranajes protectores son geniales. Hubo un (largo) brieffing la noche anterior. Alejandro vino a buscarnos a nuestro hostal y nos dirigimos al Chimborazo. …"|"Raphael G"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi novio y yo fuimos a un viaje en bicicleta de montaña al Chimborazo Vulcano. Como éramos solo dos, el precio era de 75 $ por persona. Nuestro día comenzó temprano a las 6: 30 AM. Nos dirigimos a un lugar donde compramos nuestro almuerzo (no incluido en los $ 75). Fausto, …"|"JulieLet"|"4"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"NO participé en ninguna de las excursiones con Pro Bici, pero sí consulté con gran detalle las diferentes visitas que brindaron. El propietario Galo fue muy informativo y descriptivo con los tours. Recomendaría encarecidamente esta agencia únicamente por el hecho de que tienen …"|"Traveling_teacher"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Fui a la gira de $ 65 (versión 1) con mi equipo de ingenieros de la Universidad de Michigan. Todo el equipo tenía un gran conocimiento del Chimborazo, enfatizaba la seguridad, proporcionaba todo el equipo necesario y tenía un gran personal en su oficina principal y como guías …"|"Sebastian Ojeda"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"De principio a fin este viaje fue genial. Llegué la noche anterior para hacer una evaluación breve del equipo de seguridad y la bicicleta. La información dada fue fantástica y él fue muy útil. El viaje en sí fue increíble. Excelentes guías nuevamente llenos de información útil, …"|"Vacation814228"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Hermosa rutina de ciclismo, introducción muy detallada, guías súper agradables, muy recomendable para Chimborazo, realmente disfruto el día en el volcán y los Andes."|"Stacy Y"|"5"|"2019"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Este viaje fue el único motivo para nosotros para ir a Riobamba y fue fácilmente vale la pena! Vinimos por el Patronato Pro Oficina en domingo por la tarde y después de una minuciosa información y selección de equipo que estaban listos para ser recogido a la mañana siguiente. …"|"Olivier J"|"5"|"2018"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"En general, tuvimos un día fantástico de ciclismo de montaña descenso en Chimborazo. La naturaleza es hermosa, guías son geniales (de apoyo a la histórica/historias culturales a lo largo de la ruta) y los senderos son desafiantes y guay! Usted puede decidir cómo extreme quieres. …"|"DanielAndAnneloes"|"5"|"2018"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Justo cuando pensamos que iba a ser imposible hacer mtb propiamente en Ecuador, no en este viaje. Yo, mi esposa y otra rider experimentado quedamos gratamente sorprendidos por los senderos. Arena para empezar, luego más firme, con importante de tipo, rocas, baches, gullys …"|"jmbruk78wsp"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi marido, mi hijo de 11 años y fui en este viaje y fue lo más destacado de nuestro tiempo en Ecuador. Hemos estado en el país por cuatro semanas, y este viaje de ciclismo de montaña senderismo/era el mejor organizado y más agradable de todos! El subrayado de lo que otros han …"|"Travelling-Christine"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"No reservar un tour privado, pero como éramos los únicos huéspedes en este día nos cobraron 10 USD adicionales. La visita fue muy bien organizado. El día antes de la excursión, elegimos y nos registramos en el material. Fausto nos recogió en coche en nuestro hotel, desde donde …"|"Itchy-Feet"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Si quieres visitar Chimborazo esta es una gran manera de hacerlo. El paisaje es increíble! Puede caminar por el sendero entre la calle 1 y 2 escaladores refugio en 5000 metros y luego de vuelta por la bicicleta para comenzar. Soy principiante en el descenso de montaña, pero no …"|"Jessica25852"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Un gran 10 / 10. Todo era perfecto, mientras que el volcán chimborazo downhilling. Pagamos 60 dólares por persona para un día de aventuras y valió la pena cada céntimo. Sin duda, uno de mis lugares destacados de América del Sur. Antes habíamos hecho downhilling y después de …"|"Michiel H"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Ir a esta organización para MTB. Todo estaba muy bien organizado y tienes un montón de información. Bicicleta y equipo era perfecto. La ruta de descenso era increíble, mucho mejor que la carretera de la muerte."|"Yinan M"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Riobamba fue algo de un error. Nos fuimos de Banos ir a Riobomba debido al clima en Banos. Terminamos el mejor día. La altitud era un poco difícil de ajustar. Sin embargo, pude hacer el cliente desde 4800 m hasta 5000 m. Después hicimos nuestro viaje hacia la montaña en nuestras …"|"paul l"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Esta es una experiencia fantástica organizado y dirigido por gente fantástica. Chimborazo es simplemente demasiado bueno para perder, y el tour en bicicleta es una excelente forma de experimentar la belleza de la montaña. Galo, que dirige, es un organizador Probici maravilloso y …"|"c d"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"No podíamos haber estado más contentos. La experiencia de todo era perfecto, desde la preparación, equipamiento, el viaje y nuestro increíble guía Fausto! Como otro comentario decir, no se trata sólo de algunos en bicicleta por el volcán, su día algunas vistas del glaciar, …"|"delicatmod"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Una visita obligada en Riobamba. Gran viaje con un guía excelente. El día siempre mucho más que el descenso en bicicleta. He aprendido más sobre ecuador de Fausto de que podría haber hecho la lectura cualquier libro guía."|"Christopher A"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"El viaje de ciclismo de montaña por el Chimborazo fue bien merece la pena, y, en última instancia, mucho más que el ciclismo de montaña, nos subimos al segundo refugio, visitamos las ruinas incaicas y el árbol de ""papel"" (bosque), y Polyepis vimos un montón de vicuñas. El …"|"lorenmity"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"No puedo decir suficientes cosas buenas sobre Pro Patronato. Ellos dirigen una operación excelente y grandes esfuerzos para hacer de su aventura una gran memoria. Mi guía era muy conocedor y hicieron mi día inolvidable. Volveré a Riobamba y Volcán Chimborazo con un grupo y se …"|"DarkWaterCalls"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Mi novia y yo fuimos para el tour guiado en bicicleta de montaña de 5. A 000 metros aproximadamente de 2800. Gran experiencia y vale la pena cada céntimo. Nuestro guía, Fausto, era absolutamente excelente y tenía un gran sentido de cuando para darle privacidad para disfrutar del …"|"Christoffer R"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Sin duda, la mejor experiencia que uno puede tener en Riobamba. Totalmente vale la pena cada céntimo. El personal es excepcionalmente amable y cariñoso. Una gran mezcla de paisaje, la historia y, por supuesto, ciclismo de montaña por un terreno maravilloso."|"Neal R"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Servicios increíbles para la caminata chimborazo y Mtb paquetes! El propietario es muy amable y da buenas explicaciones del viaje! ! La guía sabe un montón de cosas sobre la naturaleza, la cultura. . . fue muy amable, servicial y hablar en inglés, francés y español. Servicios …"|"Isabelle B"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Hice la excursión el martes y fue increíble! Fui con el $60, una opción de día. Comenzamos desde el Refugio carrel y descendía hasta el pueblo de San Juan. Estaba nublado y niebla la mayor parte del día, pero nos revela en sí Chimborazo. Vimos mucha fauna y vicuña, granja de …"|"Greg S"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Fausto es una guía increíble e hizo de nuestro día realmente especial. A pesar de un menos que perfecto pronóstico del tiempo Chimborazo mostró su cara con sincronización perfecta. El trayecto es bastante técnico debido a las condiciones del terreno. . . Pero no de una sola vía. …"|"Ali B"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Soy un gran fan de las montañas pero tengo miedo de que Chimborazo sería demasiado abrumador al principio. Después de un par que conocí en Baños recomendado Probici, decidimos apreciar la montaña y hacer la excursión en bicicleta no importa. Entré galo de oficina ayer por la …"|"OnAir686649"|"5"|"2017"
"Riobamba"|"Rutas para ciclismo‎"|"Pro Bici"|"Esta fue una reserva de última hora y estaban tan minuciosa y orientada al detalle. La caminata era realmente difícil real. Especialmente comparado con el turismo y actividades en baños. trap dinero Este fue mucho mejor. Aprendí mucho sobre Ecuador, y también yo empujaba a mis …"|"Caroline D"|"5"|"2016"
