"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es extraño para una española estar en un parque rodeada de iguanas, pero ha sido una muy buena experiencia. Estos animales son muy mansos; se dejan acariciar y dar de comer, incluso uno se dormía mientras lo acariciaba. También habian tortugas en un estanque y cómo no, nuestras …"|"Denise V"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un lugar hermoso para contemplar a las iguanas, tortugas, en la noche se enciende la música, el romance, limpio, ordenado. Tener un poco de cuidado cuando caminen bajo los árboles, por la cantidad de palomas que se encuentran sobre ellos."|"sol1130@hotmail.com"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un lugar que permite el acercamiento con la Catedral. Sin embargo, su remodelación no permite que la visita turística sea apreciada al 100%"|"Eduardo Chang"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Muy bueno. Parada obligatoria al visitar Guayaquil.Recomendado si te gusta la naturaleza y no le tienes miedo a las Iguanas 🦎"|"Endrina"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Las iguanas llegaron ahí y nunca se fueron. Nadie sabe bien el motivo (según lo que me dijeron los locales). Es para pasar un rato entretenido, porque es muy llamativo. No se pueden tocar ni alimentar, pero casi toda la gente lo hace. Está cerca del centro, así que es visita …"|"quemero1988"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Iguanas Tortugas Palomas Peces Han aprendido a vivir en conjunto en este parque en total armonia No se cobra la entrada y esta cerca de todo Imperdible si visitan la ciudad"|"ivovel"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Increíble parque lleno de iguanas domesticas y super amigables. Hay que verlo! Si querés dar una vuelta por la ciudad ahí encontras los buses turísticos hop on hop off para recorrerla"|"Betina S"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Adultos, y niños, una experiencia única! Este parque permite que las iguanas esten libres y puedan compartir con el público, son inofensivas pero hay que respetarlas, comen lechuga, es una experiencia fantástica y única. Lo que si hay que ir con pocas cosas y ojalá con una …"|"drasandragalvan"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"me encanto caminar por los senderos del Parque Seminario,que mas que parquepor sus dimension de una manzana es mas una plaza.con su monuimneto en el centro.una hermosa glorieta o palco para orquesta en e lcostado.Nunca imaguine que me iba a encontrar con las iguanas.Las hay de …"|"menesita"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El lugar es agradable pero es muy pequeño para la cantidad de personas que puedes asistir un sábado o domingo tipo 11:00 am. El encanto esta en ver a las iguanas tranquilas y apropiadas del lugar."|"Santiago"|"3"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"este es un parque muy bonito se encuentras iguanas acostumbradas al medio ambiente a los extranjeros les gusta mucho esta localizado en pleno centro bonito lugar para tomarse fotos"|"glendita"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Lugar imperdible al visitar Guayaquil, se encuentra en el Centro de la ciudad, y su característica aparte de los árboles centenarios con los que cuenta, son sus impensados habitantes, las iguanas de gran tamaño como las que se encuentran en la región insular (Galápagos), parque …"|"ti2dc"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Han pasado 9 años y vuelvo a recorrer el parque, que sigue manteniendo intacto su atractivo. Cuidado al caminar debajo de los árboles, recuerde que el parque es de ellas (las iguanas) y no se preocupan de quien va pasando debajo de ellas. ;-)"|"Karina_Diaz"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"No puedes pasar por Guayaquil sin visitar a las iguanas del parque. No hay mucho más que hacer que darles algo de lechuga y hacerse unas fotos pero este parque no deja de sorprender!"|"Mario F"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"La experiencia es compartir con iguanas demasiado condescendientes con la gente. Ud puede tocarlas sin ningun riesgo. La recomendacion es no dejar proliferar la presencia de las iguanas en demasia; se reproducen rapidamente. Ademas no permitir en demasia alimentar a las iguanas, …"|"Francisco Medina"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Excelente parque donde se pueden ver las iguanas caminando por todos lados y una fuente con tortuguitas en el agua."|"isaac david g"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es interesante y atractivo ver y alimentar a las iguanas que se pasean por sus pies y se colocan al alcance de tu mano. También se puede conocer tortugas de tierra y agua junto a peces de colores en bonitos estanques de agua."|"lenin73"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Buen ambiente junto a las iguanas, aunque no hay suficientes asientos para la gran cantidad de visitantes (locales y de fuera) que visitan a las iguanas..."|"Manuel T"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El Parque Seminario o Parque de las Iguanas está ubicado en pleno centro de la ciudad. Es un hermoso espectáculo ver a las iguanas que deanbulan con toda tranquilidad por el parque y que posan para ser fotografiadas. Son unos animales tranquilos y afables con la gente que los …"|"Delfin2015"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Simplemente genial, muy sociables las Iguanas incluso juegan con los teléfonos y posan para las cámaras"|"Veronikahernande"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"En un solo lugar en plena naturaleza y en pleno centro de la ciudad, puedes visitar y apreciar a una gran cantidad de Iguanas, un ICONO de Guayaquil"|"Inspiration637232"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El parque es un sitio emblemático de la ciudad. Para mi gusto, se toca demasiado a las iguanas que deambulan libremente por el parque. A veces, se las golpea o manipula más de lo debido. Hay también palomas completamente habituadas al trato humano. Una mañana vale la pena la …"|"MaríaCecilia V"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Para amantes de la naturaleza y los animales, en plena ciudad se encuentra este bello parque donde puedes encontrar iguanas, palomas, tortugas y peces (y humanos! Jaja) conviviendo en libertad y armonia. Paseo RECOMENDADISIMO."|"angie-b-l-2018"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Ubicado en el centro de la ciudad y frente a la Catedral es uno de los lugares mas representativos de la ciudad. Muchos turistas se fascinan en ver a las iguanas recorrer el espacio en medio de los humanos sin temor alguno. Se puede observar a personas que van específicamente a …"|"Maria de los An... M"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Este parque es un icono en la ciudad de Guayaquil, lo puedes visitar cualquier día en la mañana o en la tarde. Te encuentras con una glorieta que semeja la época del Guayaquil de antaño. Las iguanas son la atracción de todos los visitantes. También si tienes suerte puedes …"|"jhernandez2017"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El parque Seminario es en realidad la casa de las iguanas, alberga mas de 350 iguanas en un pequeño espacio, esta ubicado en el centro de la ciudad de Guayaquil (frente a la Catedral), es una parada obligada si estas de visita en la ciudad y si vives aquí nunca esta de más …"|"Maria Gracia A"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un parque muy lindo y muy bien cuidado, se pueden ver iguanas, tortugas y gatos viviendo en armonìa y en una limpieza sin igual!"|"Monica M"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Hermoso Ver a todas las iguanas libre sin asustarse de nada un parque que tiene una conversa una conservación perdón maravillosa para que estos animales habiten ahí muy tranquilos son manadas de animales es impresionante que a media ciudad se encuentre este parque que es muy …"|"Titi O"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Muy lindo lugar para pasar un rato fisfrutando de estps animales unicos, también hay pájaros y tortugas. Las iguanas son super amigables y está permitido alimentarlas con lechuga Que ahí mismo vende a 50 centavos de dólar Vendedores de Tours , agua, helados,etc te abordan un …"|"Natalia Guevara"|"4"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"llegás al parque y te encontrás con cantidad de iguanas que comen lechuga de la mano de los visitantes... es asombroso el comportamiento de los reptiles en Ecuador"|"Vero147"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un pequeño parque que queda frente a la catedral, y está lleno de iguanas, que se pasean por todos lados, entre la gente, arriba de los árboles y sobre las plantas. La gente les da alimento, las acaricia y se saca selfies con ellas. Notable."|"Charlie_Linares"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Me da mucho gusto que las autoridafes y habitantes de Guayaquil respeten a las iguanas en un lugar lleno de personas, negocios, automóviles, etc. Esto demuestra que si podemos vivir juntos. Total, este mundo es para todos. Muy bien Guayaquil !!!"|"Luis L"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Lindo parque que alberga a muchas iguanas. Puedes ofrecerles de comer fruta. Es una linda experiencia"|"Andres BK"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un parque pequeño pero muy especial por tener iguanas sueltas con las cuales Te puedes fotografíar"|"martincucalon"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Encantador sitio, emblemático de Guayaquil, en pleno centro, frente a la catedral,donde podemos interactuar con las iguanas."|"Franklin F"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Cometimos el error de comprar lechuga que venden en el lugar y mi hijo empezo adarle a una de las iguanas y por error le mordio ligeramente el dedo, fue un susto, felizmente no paso nada. La parque es bonito, pero no alimentar a los animales y tocarlos con cuidado"|"Beto"|"3"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Pequeño, tranquilo, su belleza está en las anfitrionas que no son solo las iguanas sino también la tortugas y palomas. Lindo sitio."|"winnie c"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El parque de las Iguanas esta en el centro es pequeño pero el atractivo de las iguanas es lo mejor, hay personas que te venden lechuga para que le des de comer y hay iguanas por montones sin duda a mi hijo le encanto este lugar"|"Martin Aparicio"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"En internet he visto una isla de conejos, pero una plaza llena de iguanas que conviven con las palomas y se dejan tomar hasta selfies solo en Guayaquil no deben perderse este sitio turistico"|"Nardy D"|"5"|"2019"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Especial combinación de la agitación de la ciudad moderna y este sitio pletórico de figuras ancestrales como sus iguanas y tortugas. Muy agradable para hacer una pausa en el ajetreo del día. Sitio especial, céntrico y muy recomendable a los amantes de la naturaleza."|"Rodney H"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es muy atractivo pasear y toparse con las iguanas caminando libremente por el parque, domesticadas y se dejan fotografiar"|"jmehech2016"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un lugar muy interesante porque existen una serie de Iguanas que comparten su vida en el malecón del río Guayas."|"Juan Carlos M"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un parque bonito y algo pequeño. Es bastante pintoresco ver las iguanas por todo el parque como si nada junto a todas las personas. También se puede tomar un autobús turístico en este punto que te da la vuelta por toda la ciudad."|"JuanPabloGamaTs"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un parque muy peculiar, puesto que las iguanas que abundan en este lugar son muy tranquilas y casi domesticadas, se dejan fotografiar con los visitantes. Solo tenga cuidado de no pararse debajo de un árbol donde ellas están."|"Alberto B"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Si eres fuera... esto es una rareza digna ver... estar en un parque de una ciudad y ver como conviven se igual a igual palomas e iguanas no deja de ser curioso."|"Javier G"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Ubicado en el corazón de la ciudad de Guayaquil, en pleno centro comercial, frente a la Iglesia Catedral y muy cerca de varios importantes hoteles, está el llamado Parque de las Iguanas, cuyo nombre oficial es Parque Seminario, adornado con una estatua ecuestre central del …"|"PanchoAviles"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Hay muchas iguanas en el parque, pero el lugar es pequeño y está lleno de palomas (la gente las alimenta ahí mismo) por lo tanto las iguanas están llenas de excremento de ellas."|"Anylauper"|"3"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un paseo muy relajante el alimentar a tantas iguanas y palomas que hay en el parque. los niños se divierten mucho y a la vez se puede visitar la Catedral y lugares de comida que se encuentran en el sector."|"LUCYGuayaquil"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El parque frente a la Catedral es muy llamativo por la gran cantidad de iguanas de todos los tamaños, esto llama mucho la atención de turistas extranjeros y es una gran alegría para los niños. Se pone mas interesante el poder alimentarlas para lo cuál venden fundas pequeñas de …"|"gustatito"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Lugar que debes visitar en Guayaquil. No me imaginé que encontraría tantas iguanas de todo tamaño y sueltas en un parque. Además encuentras las palomas más lindas que se posan sobre ti si les das comida. Me encantó."|"Sandyquev"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El parque es hermoso pero da mucho que decir su aseo;da mucha pena la cantidad de palomas que hay xq dejan todo lleno de plumas y excremento, la gente bota basura en el piso y las iguanas deben pasear encima de todo eso. Las esculturas están llenas de excremento de palomas y ya …"|"Vanne S"|"2"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un lugar curioso, repleto de iguanas de diferentes tamaños que campan a sus anchas. Puedes darles de comer y fotografiarte con ellas. También hay muchas muchas palomas a ls que dar de comer que se te posan encima y puede no ser agradable. Está justo frente a la catedral, no …"|"Aemo"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un parque lleno de historia, la ciudad de Guayaquil tiene además el encanto de las iguanas donde se pueden ver tan de cerca que te sentirás en la era prehistórica como un Gullivert"|"fabiolavaras"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"La verdad es que nunca se me ocurrió que hubiese tan gran cantidad de iguanas sueltas en un parque. Muy llamativo! Aparte hay muchas tortugas. Si te gustan los animales, no te lo pierdas!"|"minescba"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"La verdad es que nunca se me ocurrió que hubiese tan gran cantidad de iguanas sueltas en un parque. Muy llamativo! Aparte hay muchas tortugas."|"minescba"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un oasis verde en medio del cemento, se te gustan los animales y vivir nuevas experiencias es un lugar que debes visitar, tendrás las oportunidad de comprar lechuga, diversas frutas, nueces o alpiste, para alimentar a la gran cantidad de iguanas, ardillas, tortugas, peces y …"|"Tefa Q"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Luego de tomar un momento de reflexión en la Catedral, crucé hacia la plaza enfrente para ver cómo era. Grande fue mi sorpresa cuando me encontré rodeado de naturaleza. Se las nota cómodas a las iguanas. Amigables y hasta atrevidas. Bien cuidado el parque y hermoso entorno. …"|"Gstvcosta"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Creo que es uno de los parques que tiene la mayor cantidad de iguanas al aire libre y forman parte del paisaje del llamado Parque de las Iguanas. Para los niños más arriesgados una verdadera diversión..."|"william_mpg"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un buen sitio para llevar a los niños, allí pueden interactuar con las iguanas, las palomas y los peces ya que están por todas partes y como están acostumbradas a la gente son mansas y se dejan alimentar. Queda Justo frente a una linda iglesia en todo el centro de la ciudad. …"|"Juan Pablo"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un lugar excelente para salir del estrés de la ciudad, es un oasis en la selva de cemente lindo lugar"|"paracaimanta"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un parque pequeño donde puede uno disfrutar del habitat de las iguanas, al frente tiene a la catedral de Guayaquil y en el otro lado está el restaurante La Canoa, uno de los mejores en comida típica de Guayaquil"|"JIMMY R"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Muy lindo lugar para ver las iguanas disfrutando del calor. Sin embargo, hay demasiadas palomas que le dan un aspecto desaseado al lugar."|"Rosario F"|"3"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Este parque también es conocido por el parque seminario o el parque de Bolívar, parque principal de Guayaquil donde se encuentra a su vez la catedral de la ciudad. Es un parque bonito, limpio, agradable, bien cuidado, muy concurrido y con muchas pero muchas iguanas que deambulan …"|"Jotapinilla"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"tomarse fotos con las iguanas, ellas son amigables, les gusta que las fotografien, las veras por doquier, en el piso, encima de en los arboles, pilas que pueden caerte encima"|"janetpalacios"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Sin dudar el parque conocido popularmente como “El parque de las Iguanas” tiene que ser una parada obligatoria en Guayaquil. En este lugar podrás apreciar a estos bellos animales"|"Frank Josehp"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un lugar que disfruto visitar con mi familia y amigos. Las iguanas son dóciles pero hay que respetar las normas y reglas del parque. Les recomiendo visitar y tomarse fotos maravillosas.con ellas"|"BelendePlazas"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un parque pequeño, pero entretenido para estar aproximadamente 1 hora. Resulta atractivo estar tan cerca de las iguanas."|"veronica i"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Hermoso, bien cuidado el parque y sus animalitos, pude apreciar un sin fin de iguanas, y también en la reserva vimos tortugas y las tilapias, me encanta el corredor antiguo, y el monumento de Simón Bolivar, es un parque que vale la pena visitarlo, lo mejor es super seguro."|"sallypg0510"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es una plaza pública.muy limpia y cuidada. Las iguanas andan libre entre las personas. Se pueden tocar sin peligro de ser mordidos. Tambien hay muchas tortugas de agua y palomas."|"Ricarda v"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un lugar único de la ciudad, en el que se puede observar de cerca a las iguanas, que son animales muy mansos. Eso si, es lamentable la presencia de gran cantidad de palomas que llegan atraidas por la comida que tira la gente, pues ensucian al parque y las iguanas mismas con …"|"Garleo"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es gratificante observar que en medio de esta selva de Cemento ( ciudad) y la rutina extenuante este parque nos trasporta espontaneamente a pensar en nuestros origenes y por ende a sacarnos de este ESTRES cotidiano; Felicitaciones por su conservacion."|"renevillalba2018"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Nunca pensé estar tan cerca de las iguanas y mucho menos acariciarla, Guayaquil es mi ciudad favorita"|"Sandra A"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Este pequeño parque es típico de Guayaquil. Tiene un montón de iguanas que caminan libremente por el parque. Pablos niños y grandes les encanta interactuar con los animales. Hay un montón de tortugas en un estanque. Le falta un poco de limpieza."|"nacho7777"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Habíamos escuchado mucho de este parque, sin embargo nos decepcionó. Requiere remodelarse y sobre todo mantener una limpieza general."|"Ana S"|"2"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un poco de basura en el piso pero es muy agradable compartir espacios urbanos con iguanas y tortugas"|"Adolfo_mh"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Estuve por un fin de semana, y regresaba a los tiempos, lo cual me sorprendió porque lo vi más bonito, más cuidado, si que vale la pena, además puedes en los alrededores hay antojitos para el paladar..."|"David F"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"El parque es un buen lugar.. pero hay carteles que no alimenten a los animales y hay gente vendiendo comida para los animales... y la policia...? Pintada"|"FamiliaNomade"|"3"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Plagado de palomas el Parque de Las Iguanas en mi opinión está destinado a llamarse el palomar. Ojalá puedan las autoridades mitigar este problema porque realmente opaca el atractivo principal que son las iguanas."|"Marco Antonio Molina"|"1"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Es un lugar que hay que conocer, sorprende que en pleno centro de Guayaquil en esta plaza habiten tal cantidad de Iguanas. Sin duda hay que conocer este lugar si se pasa por Guayaquil."|"Francisco Palma"|"4"|"2017"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Son iguanas de una especie diferente a las que se encuentran en Galapagos. Hay un montón y ls descubres en todos los rincones. Trepan a lo árboles y algunas las ves a lo alto."|"AlfBilbao"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"el lugar es bonito pero no hay como parquearse y los lugares cercanos no son seguros. Hay que ir al malecón y siempre están llenos"|"Lenin A"|"3"|"2017"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Estar allí y compartir el sitio con las iguanas es algo que llama la atención a los turistas porque estos animales son amigables. El parque se mantiene bien cuidado y conserva su cerramiento, glorieta y faroles de hierro forjado que fueron traidos desde Francia. Los centenarios …"|"elizabethve"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Muy lindo ver tantas iguanas, tortugas , peces y palomas! Pero falta control para proteger a todos los animalitos! Protegerlos de los humanos 😶"|"Denisse M"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Vimos iguanas, palomas, tortugas y peces en este parque. Muy bello apreciar la grandeza de la naturaleza dentro de la ciudad. La siguiente parada fue el grandioso Malecón que queda a pocos metros. Es admirable como la gente guayaquileña cuida sus espacios y se enorgullecen de …"|"gabonilla11"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Un lindo sitio para visitar con la familia y sobre todo los niños que disfrutan con los animalitos, al estar cercar al centro hay bastantes policías, por lo que se podría decir que es seguro. Bonito sitio para ir a pasear un rato"|"Rodolfo P"|"3"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Las iguanas muy bellas el parque está bien cuidado, vimos música ayer sábado, salen buses turísticos desde el parque. Sitio obligado para ir!!!"|"Solanch M"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Muy hermoso poder visitar y conocer este parque que tiene como referente a las iguanas, interactuar con ellas es una verdadera emoción y conexión con la naturaleza."|"Hugo S"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Se visita de pasada mientras se recorre la ciudad. Resulta muy interesante. Se ven de cerca, podrían tocarse las iguanas."|"LeticiaRam"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"me parece muy acertado, tratar de conservar esta especie,eso demuestra que si se puede convvir con ellos en respeto, asi mismo lo arboles que estàn en este parque tienen como 100 años, no puedes dejar de verlo cuando visites guayaquil, muy recomentado"|"arquiross"|"5"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Sin lugar a dudas debes visitar esta plaza, es increible encontrar iguanas tán dóciles acostubradas a ver gente y poder fotografiarlas sin problemas en un hermoso rincón de Guayaquil"|"ttermal"|"4"|"2018"
"Guayaquil"|"Jardines‎"|"Parque Seminario"|"Entrada gratuita; puedes tomarte fotos y disfrutar de un tiempo de relajo mirándolas, dándoles de comer."|"Roscie M"|"5"|"2017"
