"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"El lugar es 1000/100 Existen dos opciones para llegar, una que contratas visitarlo con un ""guia"" desde $40,00.dolares por persona y estas con el tiempo de ellos u otra que en el Muelle coges un taxi lancha que siempre están disponibles en $0.80 centavos de dólar por persona y te …"|"Andres C"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Lo más hermoso de Santa Cruz ❤️ Paisajes naturales, animales en el momento de hacer snorkel.! Me encanta.!"|"jbfm1987"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Para hacer snorkell y disfrutar de la vista desde arriba donde el agua de turquesa y el ambiente seguro, una visita que no debes dejar de hacerla en Santa Cruz."|"Malu C"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un lugar muy pequeño de agua fría, con bastante profundidad y lleno de gente. Me pareció incómodo, aunque la vista sí es espectacular."|"Gabriela O"|"3"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Recomendable en estación de verano, por la temperatura de las aguas. Belleza sin fin en el paisaje. Consejo llevar calzado cómodo para el trayecto. Se pueden alquilar implementos para hacer snorkel"|"Andrea Ferrada"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Para llegar desde Puerto Ayora es necesario tomar el taxi acuático (menos de un dólar) y realizar una caminata de unos 20 minutos para atravesar la Playa de los Alemanes, las lagunas salinas y un terreno de roca volcánica. La entrada a Las Grietas es gratuita; debido a su …"|"AlphardV"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"No es un lugar tranquilo para disfrutar de la naturaleza. Cuando llegas encuentras una ""piscina municipal"" llena de gente, lo cual pierde su encanto."|"Ainhoa A"|"2"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Idénticos parajes encontrarás en Isabela, con menos gente y mucha más fauna si haces snorkel Decepcionante si ya has hecho snorkel en otros sitios"|"MARIA / ANGEL"|"3"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"El sitio es muy bonito si solo estuvieras tú. Se supone que hay muchos peces pero no vimos ninguno. Lo que sí estaba lleno de gente ya que es muy pequeño. Mi recomendación es que se vaya a primera o última hora. Se llega fácilmente andando desde donde te deja una barca que sale …"|"MAngeles_61"|"3"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"De título pongo las famosas grietas porque la verdad les diría que son solo eso, famosas. Es un lugar estrecho y hay mucha gente bañándose por lo que se hace difícil ver algún pez, quizás uno o dos, no más que eso. Hay pasar unas rocas resbalosa para ir a otras grietas, que …"|"HectorTorrealba"|"3"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Un sitio hermoso para caminar y hacer snorkel. Es un sendero de 20 minutos. Se toma la lancha en el muelle en Sta. Cruz y se va al “otro lado”. Se pasa por la playa de los Alemanes, de agua limpia y cristalina. Hay que tomar en cuenta que es necesario el silencio para no …"|"Natalina258"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un lugar super bonito y muy recomendable. La unica pega es que si se llena de gente pierde un poco el encanto ya que la zona de no baño es muy pequeña."|"Silvia P"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un excelente lugar, muy bonito paisaje donde puedes nadar en sus claras y mansas aguas. Puedes ver peces y otras especies en tu estancia."|"Juan Carlos Ramos"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Precioso lugar para disfrutar al nadar, se puede ver muchos peces de todo tamaño nadar por ahí, si se va temprano de disfruta más puesto que suele llenarse rápido de turistas al rededor de las 9am."|"Leonel Arreaga"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Durante el fin de semana mucha gente visita las grietas, por lo que es conv3niente ir temprano, cerca de las 9. El camino hacia las grietas tiene que hacerse con zapatillas... hay muchas rocas sueltas y es incomodo e inseguro para los tobillos ir con hawaianas..."|"Ceci D"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"En este lugar entre dos montañas es ideal para snorkel a mi hijo le Encanto. Para llegar a las Grietas lo haces en bote. Queda a menos de 30minutos de isla Santa Cruz"|"Endrina"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es hermoso poder llegar con tu familia, el acceso es divertido si te gusta explorar por caminos naturales, encontrarte con una grieta de roca con agua cristalina que se transforma en colores espectaculares por el sol del día, es una belleza y lo mejor es que puedes entrar a …"|"iPoolerazo caicedo"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Al igual que se puede decir que es interesante ir, también anotar, que con mucha gente no se disfruta igual, y que seguramente en función de la hora de visitarlo, se podría apreciar mejor la profundidad de la grieta"|"Alfonso A.S."|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"El lugar en si es hermoso el entorno también pero la gran cantidad de personas que se encuentran en el lugar y que son ruidoso en general lo arruinan completamente"|"gabrielalvarez94"|"2"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es muy divertido nadar y hacer snorkeling en las grietas. Hay lindos peces, y de muy buen tamaño, y pudimos encontrar hasta pequeñas morenas."|"Marcelo C"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Fue nuestra primera caminata recién llegando a Galápagos, me parece un tour perfecto para abrir boca en el viaje, fue una caminata un poco larga pero al llegar a las grietas , uno tiene la temperatura increíblemente alta, por lo cual no hay otra opciones más que sumergirte en …"|"Jorge Piña"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un MUST en Galápagos, pero vayan preparados para agua fria y muchas personas, cuesta poder entrar al agua, lleven chaleco y snorkel, eso les va a facilitar mucho, y zapatos de mar, pues las rocas son muy resbalosas."|"Stefy D"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Aunque sus aguas son más frías que en el resto de las islas, las grietas son un lugar hermoso para hacer snorkel y ver flora y fauna diversa. Está lleno después del mediodía, trate de ir temprano"|"carolincacao2"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Les aconsejo ir solo en la mañana en la tarde pierde su hermosura porque es obscuro y no se puede hacer bien el snorkeling"|"Evelyn v"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"no dejar de ir, realmente bello al que le gusta el snorkel y las rocas. es para ir y volver ya que no hay espacios donde permanecer pero no vale"|"Iso"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Vale la pena la caminada. Es un lugar único, agua helada y cristalina. Poder nadar en esas aguas es una gran experiencia."|"mcbolivarp"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"asegúrate de ir cuando no hay mucha gente, sino se vuelve un caos y sales con una imagen diferente de lo que realmente es"|"Sebas F"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Para llegar a Las Grietas tomas un taxi boat desde Santa Cruz. Desembarcas, sigues el camino que te lleva a la playa Los Alemanes. En esta ocasión estaba la marea muy baja lo que quita parte de su encanto. Sigues caminando por detrás de la playa por un camino bien señalizado …"|"_pilar_pancorvo"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un paseo entretenido. Se debe tomar un taxi (85 centavos de ida y 85 de vuelta). Luego se pasa por la playa de los alemanes y hacer un sendero de aproximadamente 15 a 20 minutos. Es un bonito paseo. Las grietas están con bastante gente y hay que cuidar las cosas. Se puede …"|"mafellen"|"3"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"No está suficientemente comunicado el atractivo del lugar. Es una especie de canal escavado por el agua durante cientos de años. Después de la caminata, el bañarse aquí es un gran refresco. Lo mejor, es gratis! Imperdible. A la vuelta báñese en la playa de Los Alemanes"|"Jlzabala"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Varios ponen la plata los alemanes como un destino obligado, pero la verdad es solo un paso (casi descartable) Camino a las Grietas que sin son muy bonitas e interesantes y geniales para nadar y snorkel"|"Jorge R"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Después de recorrer las islas embarcado no agregó gran cosa. El Snorkel es interesante, algunos peces bonitos, pero había mucha gente lo que dificultaba pasarla bien."|"Eduardo S"|"3"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un lugar maravilloso, para llegar por las tuyas, puedes tomar un botetaxi en el muelle e indicarle que vas a las grietas, es muy cerca ni 5 minutos en bote; el pasaje es barato, una vez desemabarcas sigues el sendero que está muy bien señalizado. Está la playa de los alemanes …"|"Meliza C"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Este lugar es maravilloso para poder nadar en el Laura perfecta es por la mañana tipo seis de la tarde porque todavía no ha llegado mucha gente son grietas que quedaron encerrados peces adentro donde puedes usar esnórquel usó implemente una careta para ver todos los peces …"|"Titi O"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Sitio bonito con muchos espacios para foto está visita la Paredes hacer sólo y el camino es fácil necesitas zapatos agua, tu equipo de snorkel y protector solar. Es la primera visita en la isla a mi gusto."|"guachamin"|"3"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un lindo lugar pero suele estar muy concurrido y los peces se espantan cuando hay mucha gente. Snorkel sí o sí."|"Carolina O"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"se llega ahi por yate , puedes tomarte unas hermosas fotos y la vistas del lugar son impresionantes , tristemente cuando fuimos no pudimos ver los tiburones ."|"Susana Davila Nuñez"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"En mi viaje a Galápagos sin duda este atractivo se lleva el primer lugar. Las Grietas es una maravilla natural sin desperdicio, perfecta para nadar, admirar su belleza y relajarse durante un buen rato. En decenas de países, ha sido sin duda alguna uno de los atractivos naturales …"|"Andrés R"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Un canal de agua lleno de gente. No nos gusto mucho. Para refrescarse un rato. Yo no me meti en el agua. El canal es angosto."|"Divermaster911"|"3"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Las grietas es un lugar donde disfrutar del paisaje y un baño refrescante. El único inconveniente es la gente. Al final se reúne demasiada y estropea la experiencia."|"Jaume A"|"4"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Buena vista y la mejor experiencia. Se puede nadar y bucear con máscara y tubo. Llevar zapatos livianos."|"Lenin A"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Las grietas son de los puntos Top de Santa Cruz es un lugar que no puedes dejar de visitar pero creo que también es un lugar que puedes hacerlo solo, no necesitas de guía (obvio allá te van a decir lo contrario) pero si tu vas y haces la caminata por la playa de los alemanes y …"|"Maria Gracia A"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un lugar para tener contacto con la naturaleza. Se puede bañar y hacer snorkel. Para niños es accesible siempre y cuando sepan nadar."|"MISVIAJES"|"5"|"2019"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Gran lugar por sus condiciones geológicas y aguas, pues debido a su origen volcánico son fisuras de lava que se han ""llenado"" con agua dulce y salada, lo que le da esa tonalidad especial acorde a la profundidad. Las aguas son frías por ello recomiendo utilizar neopreno, también …"|"Miguemex"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Primero que puedo decir es que al menos el día que fuimos no había nadie que alquile los chalecos y según nos dijeron si alquilaban chalecos salvavidas pero es algo menor el trayecto es muy bonito el taxi Marino te recoje en el puerto y te deja en un pequeño muelle y empieza el …"|"Ronny P"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Hermosa experiencia, no dejen de hacerlo y con la seguridad de ser bienvenidos y estar con personal muy agradable a cargo del lugar, en definitivo el mejor viaje con mi hijo ❤️"|"Tony M"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Si van a Sta Cruz, deben visitar 100% las grietas luego de una caminata en un dia soleado, llegar a un lugar sin olas, tipo piscina y con agua un poco fría, es lo mas ricooo!! jeje... deben llevar equipo de snorkel, porque si van hacia la parte norte de las grietas van a poder …"|"Jonathan Gallo"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Fuimos a la mañana porque a esa hora es más tranquilo. Si o si hay que saber nadar ya que es bien profundo. Lugar súper recomendable para el snorkel a full."|"Giovanna_ury"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Parada obligada en la visita a la playa los alemanes. Llegas en taxi boat desde el puerto y una caminata de 20´, recomendado zapatillas. Vale la pena para ver el paisaje y animarse a hacer snorkel."|"valitaflaviani"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Si vas a galápagos seguramente te va a gustar todo de allí, y es normal, es el sitio más espectacular de la tierra. Esta maravilla en concreto se trata de una depresión natural en la que parece que estas entre paredes de roca, con agua cristalina y muchísimos animales por …"|"GnzaloHM!"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Estuvimos allí un día entre semana en que no habían muchos turistas y pudimos hacer snorkel y nadar con mucha tranquilidad. Se pueden ver varias especies de peces en este canal de agua salobre. Una experiencia que no se pueden perder en su viaje a Galápagos."|"Vicente Iván H"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"es un lugar muy interesante, caprichos de la naturaleza, el agua es muy fria , yo personalmente no pude disfrutarla pero mucha gente si, vale la pena intentarlo"|"patri c"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es una obra de arte, enamorada de este sitio 💗💗💗, hay que caminar un poco para llegar pero vale la pena al mirar tanta naturaleza y belleza junta. Sin duda regresaremos"|"Yessitta B"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"En esas 3 palabras se resume la visita a las Grietas. La recomendaría hacerla en la tarde y no dejar de pasearse por la parte del mirador pues ofrece muy buen paisaje que muchos la omiten por priorizar el snorkel. Llevar agua o refrescos, bloqueador solar y protector de …"|"Jorge C"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Un sitio muy bonito, pero es importante escoger la hora para que no haya tanta congestión y poder disfrutarlo"|"José Arbey A"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Si vas a las islas galápagos debes considerar el buceo o snorkel, en las grietas tendrás la oportunidad de poder hacer snorkel en aguas muy azules y poder ver peces en este sector, muy linda experiencia."|"María Ignacia M"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Saliendo del malecon, se toma un bote que cruza al otro lado, son no mas de 5 minutos. Luego se sigue el camino, pasando por Playa de los alemanes hasta llegar a las grietas. Formacion de piedra con agua cristalina, muy bonito para snorkeling, con peces medianos. Vale la pena."|"Jorge A"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Excelente lugar para relajarse, es una piscina natural donde puedes practicar snorkel, si bien no se ve tantos animales bajo el agua, es un lugar magico ya que se mezclan el agua dulce con el agua salada,lo cual da un color especial al agua."|"JuanDavid2191"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Las grietas, lugar mágico en la isla santa cruz muy cerca y fácil de acceder, con una infraestructura habilitada para niños hasta adultos mayores. La vista y las fotografías en ese maravilloso lugar son dignos de visitarlos, no podrás hacer ese tipo de fotos como lo harías ahí …"|"Roberto_Zamora593_ec"|"5"|"2017"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Amazing! Alucinante! Desde el camino como va cambiando hasta encontrarse con las grietas, en media de una zona desértica. La naturaleza es increible. El color y frescura del agua, los peces todo rodeado de rocas es muy bonito. Vale la pena la caminata!"|"minescba"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Bonito lugar para nadar y hacer snorkel. Vale la pena la caminata. En el recorrido también es posible ver cosas interesantes como por ejemplo las salinas."|"Edison P"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Lo más importante es que debes llevar una go pro o una buena cámara sumergibles y captar la bellaza bajo del agua verde cristalina. Y aparte unos buenos zapatos para arena ya que hay más lugar para caminar en la grieta y no podrás hacerlo si vas descalzo, puedes lastimarte."|"Xiomara A"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Llegamos temprano caminando, no había mucha gente y el tramo final (al final de la grieta cruzas por encima de unas rocas y aparece un nuevo tramo más profundo) lo hicimos nosotros solos en total tranquilidad. Alquilamos máscaras de snorkel a un señor que estaba en el camino, el …"|"clausis88"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Hermoso lugar al que se llega caminando en Santa Cruz. Se puede hacer snorkeling pero el agua es un poco fria"|"Marta B"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es muy bonito luego de una pequeña subida por escalinatas de madera se puede apreciar al fondo esta maravillosa grieta formada naturalmente y que sus aguas son cristalinas y muy apacibles ideales para nadar y practicar snorkel tranquilamente. Lo mejor es ir cuando no hay mucha …"|"Quitocc"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Hicimos snorkel por 1 hora , lleganos tipo 16hrs , es un lugar hermoso , solo la bulla de las personas es lo que la hace aturdidor por algunos momentos , pero bueno es un lugar que se puede disfrutar con el snorkel , el color del agua es impresionante , el agua es fría , …"|"Liliana C"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es increíble lo que hace el agua que en ese lugar que se ha producido el desprendimiento de roca ingresa agua del mar color azulada ..hermoso lugar salido de la nada ..no me bañé porque no lleve la malla..sino hubiere Sido una experiencia total.."|"organizacionaust2018"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Las grietas es una formación rocosa volcánica y es un lugar donde puedes nadar el agua es cristalina.!!"|"gabita87"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"puedes disfrutar de una tarde de piscina, ideal entre las 13:30 y 16.00 para no toparse con los tours, llevar snorkel y llegar hasta la 3 piscina, donde puedes ver cardúmenes de peces, ya que es muy poca la gente que llega hasta allá"|"Pedro Fufu"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Las grietas es un lugar que considero que debería visitarse si o si, al venir a Santa Cruz. El agua es totalmente cristalina y a pesar de estar un poco fría, es un lugar precioso para pasar el rato, y hacer snorkell."|"daynacrr"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Te tomas una lancha taxi por u$1 que te cruza a la otra costa y de ahí se camina por un sendero fácil de unos 40min serán... Es un lugar muy estrecho, por lo que aconsejo (como nos aconsejaron) ir temprano. Sino después se llena de turistas a partir del medio dia... pero en ese …"|"El Che - turismo alternativo"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Un atractivo mas de la isla al que se accede caminando, previo paso en taxi maritimo desde el muelle principal, con un valor de casi 1$ (aprox.). Es un paseo de unos 20 minutos, pasando por tres zonas de diferente vegetación, por la playa de los alemanes, un salar y una zona muy …"|"vicentemmm"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Si no tienen otra opción que ir con el tour de Bahía pues bien, igual es un lindo lugar, aunque les darán algo de 15 minutos para nadar y como llegan casi todos los tour al mismo tiempo estará lleno de gente. La segunda vez que fui por mi cuenta la pasé súper bien, llegué …"|"David S"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Nos gusto pero comorado con todo lk demas hay nucha gente Vas cl. El tour bahia Que es de 830 a 13h Tienes q ur caminando, lkevate calzado no chanclas Y ponte protector ya que nos quemamos El paraje y el treking de 20 min es bonito Vale la pena si haces pocos tours por alli …"|"Miquel Ragull"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es una bonita excursión para ir todo el día: Se coge un ferry en el puerto, que te deja a un paso de la playa de los Alemanes y de ahí unos 20 minutos de paseo hasta las grietas. Agua dulce y cristalina. Aconsejo llevar equipo de snorkel y escarpines o zapatillas deportivas …"|"victor"|"3"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es impresionante la profundidad de la grieta, cuando me metí en el agua y me puse las gafas para mirar al fondo realmente me impactó. Si van a Santa Fe no dejen de ir."|"Olga"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Desde el puerto se toma un taxi por U$S 0,80 hasta llegar al inicio de la caminata de acceso. Luego de unos minutos se llega a Playa de Los Alemanes y desde alli caminando una media hora por un sendero bien demarcado con piso articulado de hormigón y bordes de piedras volcánicas …"|"terrapatagonia"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Es un sitio de especial belleza, muy bonito de verdad, sin embargo hubo mucha gente cuanto estuve. En el área para bajar a practicar snorkel debías hacer una pequeña fila, y bueno, no creo que sea la mejor área para snorkel. Casi no ves nada de peces. Para decir que estuviste en …"|"David De La Torre"|"3"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Un sitio muy especial, muy impresionante. Da para hacer snorkel, aunque no es mucho lo que se ve, hay 2 o 3 tipos de peces y no mucho más."|"NaveganteBs_As"|"4"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"En medio de un canal formado por roca volcánica, una entrada de mar de aproximadamente 8 metros de profundidad te invita a hacer snorkel y nadar junto a peces de bellos colores, en un escenario digno de película. Una visita básica en Galápagos"|"Mauricio A"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"Un lugar simplemente maravilloso, ya sea por el color de su agua o la montaña que lo encierra, pero es un lugar que tiene que ser una parada obligada. una verdadera piscina natural. recomiendo visitarla SIN guiás ni nada por el estilo, para que así controlen ustedes su tiempo, …"|"kakodiaz90"|"5"|"2018"
"Puerto Ayora"|"Formaciones geológicas‎"|"Las Grietas"|"El contraste de las rocas y mar de color cristalino, juntos en una especie de piscina refrescane con agua de mar"|"PATRICIA S"|"5"|"2018"
