"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"El Volcán apagado del Chimborazo con 6310 m.s.n.m es el punto más cercano al sol, en vista que Ecuador esta en el paralelo 0 donde los rayos solares caen directamente. Esta situado en la zona centro del país a 3 horas de la capital Quito, La forma más económica de visitarlo es …"|"Daigoro33"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Desde que estaba en la carretera pude ver como poco a poco se veia el Volcán y fue majestuoso en serio deberian ivisitar este lugar."|"Fabian V"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Es algo inolvidable, la nieve, el frio, y la majestuosidad del volcan especialmente cuando esta despejado no tiene precio, solo fui al primer refugio y quede enamorado de el, realmente volveria y esta vez al segundo refugio."|"Johan W"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Una Experiencia increíble. Estar frente al Chimborazo es épico y te llena de una energía muy especial que no se puede describir con palabras. Te cambia la vida y la manera de ver el mundo."|"davotc"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Es bonito andar por lo andes y de repente ver la aparición de este gigante entre las nubes.. Dicen que el volcán no se deja ver por todos... ;-) Yo pude apreciarlo en el camino hacia la pequeña comunidad de Salinas."|"Emanuele B"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Visitamos el primer refugio del Chimborazo con un grupo de amigos y valió la pena. El paisaje es impresionante, vimos vicuñas e incluso un zorro. No tiene nada que envidiarle a los Alpes suizos. Como recomendación se debe ir temprano para aprovechar el día y preparado con …"|"gabysl1985"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"arribamos al refugio a 4800 msnm, despues una ligera caminata al 2do refugio habia mucha piedra mucha nieve, sim embargo llegamos al 2do refugio y pusimos nuestra bandera tricolor... quisiera subir mas arriba es obvio q se necesita equipo necesario para eso,, saludos is best if …"|"Julio R"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Al inicio es un poco desagradable el paisaje, sin embargo a la medida que vas ascendiendo va mejorando cada vez mas. Lo malo es que el primer refugio lo están reconstruyendo, ergo es recomendable que te vallas mejor preparado. Al lado del parqueadero improvisado existe una …"|"MIGUEL URGILÉS"|"4"|""
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Una montaña de muy buen nivel Técnico (no muy avanzado) pero que ofrece pendientes escarpadas y alturas superiores a los 6mil metros. Paisajes que dejan la boca abierta. Los refugios están cerrados por mantenimiento pero hay zonas de acampada muy bien protegidas."|"J0NAZ"|"4"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Subir al segundo refugio del chimborazo es una experiencia que no se puede perder, es una camiseta de una hora aproximadamente, otro al llegar se encuentra con una laguna y la nieve, se pueden ver Vicuñas, diferentes pájaros y plantas. Por ahora están remodelando y no se puede …"|"Tatiana S"|"5"|""
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Se debe conocer... Por el momento estan remodelando los refugios pero eso no impide que se pueda subir hasta la altura del segundo refugio, en este lugar se encuentra nieve... Tengo entendido que la remodelacion de los refugios tiene previsto terminarse a mediados del 2014... …"|"Pedro H"|"5"|""
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Riobamba -Ecuador es nueva base para visitar otro importante punto de encuentro, especialmente para la gente que le gusta la aventura, caminar... se trata de la Reserva Faunistica Chimborazo, a solo 45 m, de la ciudad de Riobamba,podemos llegar hasta el primer refugio 4800msnm, …"|"gerard a"|"5"|"2012"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Imponente Chimborazo! He estado en Europa & Estados Unidos, pero lo que ofrece esta majestuosa montaña es algo increible! La sierra ecuatoriana tiene uno de los paisajes mas bellos del mundo!"|"joe_torres"|"5"|"2013"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Fácil acceso. Excelentes vistas, flora y fauna únicos. El mejor de los nevados para visitar en Ecuador y todo América"|"OmarFCH"|"5"|"2013"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Tuvimos la oportunidad por segunda vez en el volcán.. conforme uno va ascendiendo hacia el va teniendo idea de lo majestuoso, enorme y hermoso volcán nevado al cual va a visitar. Para quienes gustan de tomarse fotos y mantenerse abrigados es suficiente estar en el primer …"|"subhumanrace"|"5"|"2012"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Fuimos en familia en febrero el vehiculo llega hasta el primer refugio, fue bonito porque todo estaba cubierto de nieve, caminamos poco, bueno los jovenes subieron hasta el segundo refugio, inetresante para pasar unas horas con la familia, la via esta en buenas condiciones, …"|"Ivan A"|"5"|"2012"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Nos alojamos la noche en riobamba, luego dieron un 7. 30 de autobús desde la terminal principal de autobuses hacia guaranda (US$ 2. 50). Sólo pida al conductor que le deje en la entrada de Chimborazo. La entrada era gratis. Parecía que sería bastante fácil tomar a partir de ahí …"|"Tara C"|"5"|"2017"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Teniendo en cuenta que estábamos bajo el presupuesto y no en forma físicamente, mi amigo y yo decidimos caminar solo hasta el refugio 2 nd. Cogimos un autobús hasta Riobamba desde Cuenca (6 horas, 8 dólares), pasamos la noche en un hostal en Riobamba y tomó un autobús a Guaranda …"|"Ana G"|"4"|"2017"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Puede conducir a los 16, 000 confirmará que la última caminata 600 metros hasta la parte superior. Aunque luego sólo 4, 000 metros de la cumbre, parece más. Teníamos un grupo bastante fuerte pero encontramos problemas tiempo cerrado en condiciones de nieve rápido, eran …"|"RCMV"|"5"|"2017"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"No podía creer que estaba en 5100 mts altitud en el magnífico Chimborazo. El tiempo era excelente. Puede conducir hasta 4800 mts y se puede caminar unos 1 km para subir a los otros 300. Merecen ir"|"Yolanda A"|"5"|"2017"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"No tuvimos la oportunidad de entrar en el parque, pero no en el loop alrededor desde el comienzo ambato a fin riobamba. Fue espectacular. Mientras estaba algo nublado aún era un sitio precioso. Vicuña . funcione en la parte de atrás del parque y el terreno es algo de una …"|"AnythingsFeazable"|"5"|"2016"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Reservé una de un hombre canadiense llamado John una caminata de plomo al monte chimborazo. John me dijo que es más barato que los otros y costaría 340 usd para una persona y un grupo de 2 240 usd para cada una. Yo viajado para 1,5 boca regular en southamerika y yo decidimos ya …"|"Wowotek"|"1"|"2016"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"No sólo este ayer, y estarás bien. Todo el camino hasta la laguna pasado refugio 2 en 5100m. Condiciones perfectas para el día perfecto. Esto es esencial si visitar la hermosa Ecuador. Pasan todo el camino de vuelta hacia abajo si puedes. Estarás en un alto para la próxima …"|"martin340"|"5"|"2016"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Casualmente de conocer al propietario John como me preguntó, direcciones me dijo que estaba a punto de subir a la montaña y que podía conseguir un paseo con él! Me complace obligados y hablamos todo el camino de Riobamba. Él era muy directo y me dieron un presupuesto justo con …"|"josie3138"|"5"|"2016"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Visitamos Chimborazo durante su estancia con la familia en Ambato. Fue a una hora y media en coche del centro de bienvenida. El terreno es precioso y las vistas del volcán es realmente espectacular. Vimos un montón de vicuñas pastando por la autopista. Una vez que llegamos a la …"|"MELISSA C"|"5"|"2016"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Fuimos en coche y caminamos por arriba, en la montaña. ¡Guau! ¡Qué vistas, en la cima del mundo! Tuvimos una experiencia estupenda! Incluso vimos una manera de Wolf en 4850 m :)"|"Miloe B"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Cogimos un autobús desde la terminal de autobuses de 2 dólares cada una y que nos dejó en la entrada del parque. Desde allí caminamos hasta la Carrell Refugio y conocí a una familia local que nos ofreció cobayas y patatas para el almuerzo. Luego hicimos una excursión hasta el …"|"jsharpton"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Una increíble aventura! Aunque este tipo de atracción es muchísimo más por escaladores, incluso ir al refugio en coche es toda una experiencia. Trae un caramelo y tylenol para los turistas normalmente sentir mareado."|"LeRestauranteur"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Volcán Chimborazo en los Andes de Ecuador. Este volcán es la más alejada del centro de la tierra y su alta es 6310 m."|"Angélica B"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Cogimos un taxi desde Riobamba durante el día por $40.00 . El conductor no hablaba inglés, pero nos apañamos con mi español. Nos estaban confundidos sobre si se iba a quedar todo el tiempo porque no sabíamos lo que esperar. También preguntó por un par de dólares para almorzar, …"|"elaine m"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Compramos un tour guiado desde Julio Verne, una agencia de viajes en Riobamba. Nos llevaron en mini bus hasta el campamento base del Chimborazo lentamente desde donde nos fuimos andando hasta el paisaje lunar algunos 5000 msnm. Volver al campamento después de unas dos horas, nos …"|"FuturoValdivia"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Sin duda esta montaña es precioso, es difícil conseguir una oportunidad clara de ella en temporada baja, pero es una bestia y el poco más cercano de la tierra para el sol, la luna y las estrellas. Intenté presentar una subida de esto con dos italiano escaladas, fuertes nevadas …"|"Cianwhack"|"4"|""
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Una gran manera de ver la montaña y sus alrededores! La montaña es de visita obligada si eres capaz. La caminata de 16,100 pies era impresionante."|"kapltap"|"5"|"2015"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Es un viaje en coche hasta llegar al campamento base, que es el punto más alto se puede llegar en coche, pero el viaje merece la pena. en la montaña, parada en cada centro, ya que hay dos tiendas de regalos, resto habitaciones y exposiciones. En el campamento base, es a menudo …"|"LakeIslandGirl"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Diviértase subiendo las montañas con el pico más cercana a 6310 m sol aquí puedes compartir con las comunidades locales, el ciclismo, la escalada, el senderismo y conocer el hombre que elimina el último hielo Chimborazo."|"Chimborazo Tours"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Lugar muy tranquilo, impresionante ... El tiempo era muy bueno. Disfrutamos mucho más que escalar el Cotopaxi"|"Aurelie2525"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"El Chimborazo es el volcán más alto de Ecuador (es latente). Es un hermoso volcán y hay dos caminos que te llevan hasta el segundo refugio - una empinada a zig uno zaggy. Fui por el zigzagueante camino zaggy y entramos en la parte empinada. Estaba completamente la pena! Es un …"|"wanderlust772014"|"5"|""
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Ir de excursion Probici para su aventura de Chimborazo! El dueño habla muy bien inglés y lleva todo el tiempo para explicar a todas las opciones y ajustar el programa a tus deseos y escoger el adecuado en bicicleta. Incluso las llamadas las compañías de autobuses para asegurarse …"|"Vera V"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"semana pasada fuimos excursion con ciclismo Espíritu Riobamba (www.bikingspirit.com) en el volcán Chimborazo, Tienen diferentes rutas para descubrir el registro inactivo volcán (el más alto del Ecuador) en bicicleta. Elegimos la ruta 2 y fue muy agradable! Fuimos por carreteras …"|"welmoed"|"5"|"2014"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Fuimos en nuestro propio coche, es gratis para entrar en el Parque Nacional. está a 8 km aún hasta la 1 st Refugio en 4800 msnm eran se puede aparcar. Luego empezar a andar hasta la 2ª Refugio en 5000 msnm ... es como un 1 km caminata que te lleva aproximadamente 45 minutos-1 …"|"worldtraveller1287"|"5"|"2013"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Mi marido y yo hicimos una excursión con Marcelo Sr. de ""ir Andes Trek"" circunvalan toda la montaña más alta de Ecuador, Chimborazo. Tuvimos la suerte que la montaña hizo un poco Strip tease para nosotros cada día, saliendo tan hermosamente desde detrás de su bata de nubes, y en …"|"IPU"|"5"|"2013"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"autobús público cada hora o así de Riobamba a la entrada del Parque Nacional, 4400 metros Luego 2 horas cuesta arriba a pie Refugio Carrel. Se trata de un amplio, bien construido, mantenido montaña Hut. Hay 10 camas con buenos colchones. El guardián sirve aperitivos y bebidas …"|"Pierre W"|"4"|"2013"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"La montaña más alta en este continente. La primera base está a 4200 km, la segunda es de 5000 km y se puede llegar fácilmente a pie la distancia. Asegúrate que estás aclimatado por el tiempo que caminar, tomar algo lento y un montón de bebida de agua. La Cumbre es normalmente …"|"mace4ka"|"5"|"2013"
"Provincia de Chimborazo"|"Montañas‎"|"Mount Chimborazo"|"Hicimos un viaje de ciclismo con Probici y tenía una gran experiencia. Nos llevaron hasta el primer refugio en Chimborazo, donde teníamos la opción de caminar hasta el segundo refugio (o simplemente pasear por el sitio) antes de comenzar nuestra aventura de ciclismo. La primera …"|"melano"|"4"|"2013"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Llegar a Cayambe, tomar chocolate con queso de hoja y bizcochos. Subir a la laguna, caminar por la nieve y ver los glaciares es una belleza, si tienen suerte de verlo despejado es todo un espectáculo."|"WenAndy"|"5"|"2018"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Subir al Cayambe es una excelente opción para experimentar la nieve y además nevadas, fui en el mes de abril, ya la nieve estaba desde muy abajo y nevó!, puedes llegar en vehículo 4x2 hasta el Refugio Oleas Ruales (ejemplo una SUV), ahí venden café, chocolate, Te, hijitas etc, y …"|"Vicente A"|"5"|"2018"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Hice un viaje familiar al volcán fines de Marzo de 2018, mi primera vez que visité la montaña, una vez que llegué a la ciudad de Cayambe, se toma el camino hacia el volcán, un recorrido de un camino secundario de aproximadamente 45 minutos hasta llegar a la estación del …"|"Freddy Ubillus"|"4"|"2018"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"La mayor parte de viajeros que han visitado Cayambe y disfrutado de sus hermosos paisajes naturales sus fiestas sus costubres ha degustado de su gastronomia se han sentido complacidos emosionalmente despues de su travesia por que no visitor in lugar apacible y lleno de encanto …"|"359Marco69"|"5"|"2018"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"El volcán Cayambe es un excelente sitio turístico que puedes visitarlo con amigos o la familia.. aunque para subir hasta el refugio necesitas una camioneta de doble trasmision ya que en ciertas partes de la carretera por efectos de la lluvia son intransitables y si te gusta …"|"359Marco69"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Hay varios miradores para ver el volcán Cayambe. Es impresionante apreciarlo, sobre todo cuando vas por la ruta, algo increíble!"|"Orne D"|"4"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Nevado con nieves eternas... Ideal para pasar días al aire libre acompañado de naturaleza 100%... Se puede escalar si se quiere"|"Carlarodandoando"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Cualquier foto que tomes es una postal !!!, el Volcán Cayambe o Nevado Cayambe siempre tiene su cumbre nevada. Cuando el viento proviene del lado del Cayambe se nota rápidamente el frío."|"Silvio_Viajero"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Si vas a Cayambe no puedes dejar de visitar el Cayambe se puede acceder hasta el refugio en carro y caminar al glaciar."|"emmaviajera80"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Definitivamente una de los mejores paisajes, asegúrate de realizar un viaje en temporada soleada como Julio o Agosto, te garantiza ver el volcán en todo su esplendor."|"Sofitrekking"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Para los amantes de la aventura y naturaleza es muy recomendable. Se accede desde la población con el mismo nombre, se debe ir en un 4x4. Tener en cuenta la altura, su refugio esta a 4,700 msnm."|"Ignacio P"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"La montaña es un lugar inspirador, calmado pero también caprichoso, no es un lugar turístico precisamente, destino claro para andinistas, caminantes y buscadores de paz y calma. El Cayambe es un volcán que abre sus puertas para ser conocido por sus bellos paisajes. Si vas a …"|"Danny G"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Bajar en bici desde el refugio es una buena experiencia, este tour se puede reservar en la hosteria Papagayo, es cerca y tienen bicicletas y buenos guías."|"Estefy G"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"visite el volcan con mi esposa y mi hija de 11 años,solo la primera parte después del refugio los glaciares aun estaban presentes,fue lindo,lleven bloqueador solar y ropa para el frio,el refugio tiene instalaciones sanitarias"|"Ely D"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Para subir hasta el refugio se requiere un auto 4x4, una vez allí se puede caminar hasta los glaciares, en un buen día con clima despejado la vista es increible! El nivel de estado físico es moderado. Apto para todo publico!"|"Paola M"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"El volcán Caymbe es la única montaña atravesada por la línea ecuatorial, es un volcán activo, puesto que mientras se escala la montaña se puede percibir el olor a azufre que sale por sus grietas, característico de un volcán activo."|"Fabián B"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"26 de Octubre del 2016, 8 y 15 de la mañana –-después de 7 horas y media- de constante caminata sólo en ascenso, logramos llegar a la cumbre del volcán Cayambe, junto a mi experimentado guía certificado de Alta Montaña: Cristian Erazo. Hace 135 la hazaña fue protagonizada por …"|"Romschu"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Poder estar cerca de este coloso es algo inexplicable, su panorama es de lo mejor y te sientes pequeño ante tanta magnitud"|"Galo G"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"El Cayambe es uno de los nevados mas bonitos del país, con su forma peculiar mas un día soleado la vista es increíble.. Siempre ir abrigados ya que el viento corre fuerte!"|"Gaby C"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Si gustas de los deportes y actividades Outdoor el Volcán cayambe es totalmente recomendable. Fui para subirlo, contraté un guía para mayor Seguridad. Fui hasta el refugio, domimos un par de horas de de noche salimos para empezar a caminar para así llegar anted de las 06:00 am a …"|"Claudia T"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Hermosa noche para escalar el volcán Cayambe con amigos Ironman de Quito, 3 cordadas de 3 personas cada una, fuimos de guías de éstos amigos, todos llegamos a la cumbre del nevado después de 7 horas de escalada, cumbre a las 7 de la mañana y retorno a las 10 en el refugio. …"|"Fabián B"|"5"|"2015"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Practicas de hielo y parajes espectaculares de la parte andina del Ecuador. Rodeada de senderos naturales y arroyos de agua cristalina, pajonales y vegetación de la zona. Gente amigable y muy colaboradora."|"Favio S"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"7h00 en espera de mis amigos en el parque central 23 de Julio en Cayambe un dia muy especial para ir a visitar el volcan cayambe,, luego de esperar 20 minutos llegaron al fin mis amigos.. todos subimos a la camioneta doble cabina de una sola traccion y emprendimos el viaje tan …"|"359Marco69"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Esta es una actividad para ir de paseo fuera de la ciudad y apreciar la belleza de la naturaleza y sus paisajes. Se puede llegar al nevado y al refugio en carro; pero eso si preferible si es un carro todoterreno ya que el camino es desigual y lodoso. La vista panorámica del …"|"Martin S"|"5"|"2015"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"hermoso el cayambe, hay que ir en cuatro por cuatro y con mucho cuidado, no es largo el trayecto pero si dificil por eso imposible en carro normal, vale la pena, recomendadisimo"|"raquelarizagaandrade"|"5"|"2014"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Un sitio que no puedes perderte, el nevado Cayambe está ubicado junto a la ciudad del mismo nombre, puedes acceder solo con vehículos 4x4 y debes llevar ropa muy abrigada. El vehículo llega hasta el refugio donde posiblemente encontrarás hielo. Hasta este punto es un viaje …"|"Cadidd"|"5"|"2014"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Este es el mejor paisaje que podrá ver en cualquier lugar, hermosas montañas dominadas por el hermoso Volcán Cayambe cubierto de nieve. Definitivamente vale la pena visitar su viaje a los Andes ecuatorianos."|"ctmlondon"|"5"|"2019"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"La mayoría de los visitantes vayan a este e ir directamente a Cotopaxi o Chimborazo, por lo tanto, no muchos aventura personas al Volcán Cayambe. Si no quieres subir a la casa refugio, diríjase a la ciudad de cayambe y puedes tener unas vistas increíbles del volcán del glaciar …"|"johnquinterophoto"|"5"|"2018"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"La ciudad de Cayambe es una ciudad agrícola en highland Ecuador. Hay dos monumentos al Ecuador en Cayambe: uno, es el reloj, un reloj de Quitsato turístico, y uno de los lugares más precisa en el mundo creado para determinar la posición de Ecuador. Es un monumento de mundo, …"|"Paulette B"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Es tan hermoso desde lejos! ! Pero durante la temporada de lluvias (yo estaba en Ecuador Enero - Marzo) es bueno levantarse temprano si quieres verlo"|"AnnaML326"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Intento subir con expediciones andeanface en febrero de 2017. Noche dormimos en el Refugio (fantástica para un refugio) y comenzó a subir alrededor de la medianoche. Se reunió con alrededor de 5200 metros condiciones de aludes y tuvimos que dar la vuelta. Las hermosas montañas."|"Elizabeth H"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Puede visitar cayambe, porque es un lugar muy maravilloso, el volcan y la comida es muy buena, se puede ir a la volcan con sus amigos y su familia, de todos modos es un lugar muy fantástico. Si queréis ir al volcan tienes que ir en un 4 × 4 coche porque la carretera es mala, es …"|"Fernando C"|"4"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Cayambe, es un lugar maravilloso para visitar, está en la provincia de Pichincha, casi de el norte de Ecuador. Es increíble, tiene una deliciosa gastronomía y costumbres. La gastronomía como bizcochos, chocolate, dulce de leche, son realmente deliciosos. Cayambe tiene propia …"|"Jenny C"|"5"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"La visita a este hermoso lugar fue muy agradable en el camino a Cayambe Volcán está llena de sorpresas, la vista es preciosa y se puede encontrar una gran variedad de animales en el lugar, así como el paisaje cambia de un momento al siguiente, un paisaje lleno de vegetación …"|"Sol Q"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Un amigo me visita guiada a esta montaña como nuestra primera escalada en Ecuador después de Illiniza. Acampamos fuera del Refugio y la misma noche a la izquierda alrededor de la 1 de la madrugada para la cumbre. La ruta es sencilla aunque serpenteando a través de grietas y ir …"|"Satyabrata"|"5"|"2016"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Espero que nadie se prueba este sin un equipo adecuado y guías adecuadas. Con esas dos en su lugar, la ruta está bien. Inicial revuelo rock te lleva desde la refugio a la orilla del glaciar. Tienes que estar allí a la medianoche para limitar el riesgo de avalancha y la caída de …"|"RCMV"|"4"|"2017"
"Cayambe"|"Montañas‎"|"Volcan Cayambe"|"Desperté a medianoche para ascender el volcaneo con la familia. El descenso fue impresionante, con el sol saliendo y vistas de Vulcan Pinchinche y Cotopaxi. Recomendaría Cayambe para viajeros activos que quieren reto en sí."|"Micayla C"|"5"|"2017"
