"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"El lugar es precioso! La entrada cuesta tan solo 2 dólares para adultos y 1 dólar para niño. El paisaje que nos ofrece esta atracción turística es espectacular, sin duda alguna un sitio digno de visitar."|"Elisa C"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Increíble sensación al estar tan cerca de esta cascada. Sientes la fuerza de la naturaleza. Bonito paseo de senderismo, bien delimitado. En la entrada ofrecen comida típica de la zona y artesanías."|"María V"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Impone sentir tan cerca el poder de la cascada, el paisaje es magnífico. Paseo fácil también adecuado con niños. La subida de regreso es fuerte pero corta."|"Diego G"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Ahora me parecio mucho mas desordenado que antes, lindo sitio, pero demasiada gente y ruido, deben organizar mas."|"edison s"|"4"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Merece la pena hacer todo el recogido, es tranquilo, muy ordenado no es exhastivo, dicen que se lleva 40 minutos el regreso, nosotros hicimos en 25 minutos con pequeñas paradas para descansar, por lo tanto no se quede aterrorizado cuando le hablen del tiempo"|"professoramarizete"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Indescriptible con palabras el sonido y la fuerza del agua en el Pailón del Diablo, hay que vivirlo. Es muy seguro todo el recorrido aún para ir con niñas/os."|"Maria C"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es un lugar impresionante, la caminata al lugar es suave, ida y vuelta uno tarda 30 minutos incluyendo las fotografías. Imperdible."|"EstebanCifuentes"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Viaje hace más de un año a Baños, en un viaje express de un día, recomiendo visitar este lugar. La entrada al lugar es barata, es un lugar que está bien cuidado y el contacto con la naturaleza es impactante, aun más cuando se llega a la cascada y se bajan los escalones, el poder …"|"cristhianalvarez96"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Uno no se puede perder esta maravilla. Hicimos ambos caminos.La vivimos desde arriba y desde abajo.Alucinante.."|"Maca19"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Recomendable, una caminata en cuesta de 15 minutos te lleva a escasos metros de la cascada. Llevar chubasquero porque te mojas seguro. Se pagan 2$ por entrar pero merece la pena"|"Marro"|"4"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Una maravilla natural, una caminata para llegar a semejante caída de agua. Vale la pena cualquier esfuerzo"|"Lionel L"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Me toco justo un dia de lluvia (venden unos pilotos antes de entrar al lugar, el cual no compre porque ya estaba empapado yo, no valia la pena). Es un camino en bajada, donde hay que cruzar dos puentes colgantes. Es realmente alucinante la potencia con la que cae el agua. Lugar …"|"quemero1988"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"La naturaleza de baños definitivamentente roba el aliento es un lugar mágico a pesar de las lluvias pude disfrutar"|"Daniel G"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Espectacular aventura en Baños de agua Santa con la mejor asesoría de Ivagatours y sus guías, definitivamente lo mejor!"|"Cristhian Colon D"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Digno de recomendar a los turistas mas exigentes del planeta. Es una experiencia maravillosa al contraste de la viva naturaleza entre la vegetación y la roca de la montaña.!"|"vivener20"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Lugar unico en el mundo donde puedes apreciar una enorme cascada que te llenara de Adrenalina pura, recomendado."|"julio288110"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Posee una caída de agua sencillamente descomunal y hermosa de apreciar increíble la fuerza y la cantidad de agua de la cascada que abruma todos los sentidos. Los puentes son hermosos. El verdor de las plantas. Recomendado 1000%"|"jemarcanol"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Muy lindo la caminata ylos cuidados que le dan al lugar. Realmente todo está limpio y adecuado para la naturaleza... Tienen algunos basureros para que las personas no tiren la basura al piso. Estaba super lleno por ser feriado pero sin embargo la experiencia es hermosa y se …"|"Andrea C"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es una caminata de ensueño una quebrada con un río que desemboca en una cascada memorable, sonidos de la tierra que envuelven tu entorno, uno se siente parte de la energía que emana la fuerza del agua. Son varios escalones para caminar pero valen la pena, recomiendo zapatos …"|"Pepucho Palacios"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Una cascada sin igual. Antes de llegar se recorre un sendero en descenso fácil, luego hay 2 miradores impresionantes, pero el trayecto a las grutas no es tan sencillo y al no haber guianza allí es viable que no lo hagas porque las grutas implican ir casi a ras de piso."|"ANDRES G"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Muy recomendado! Tendrás la oportunidad de estar muy cerca de la cascada El Pailón del Diablo y tomarte fotos panorámicas desde puentes colgantes y otros puntos del recorrido. No tengo fotos en mi celular por eso no las agrego a este review."|"Xavier"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Junto a la ruta de las cascadas... es uno de los sitios que estás obligado a visitar. Tienen dos accesos, el uno es más corto que el otro, en los dos van a encontrar parqueo para el auto y si van en bicicleta hay espacios aptos para aparcar con su respectiva cadena y candado. …"|"El Capitan"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Si bien, queda un poco retirado de Quito, vale la pena la experiencia, bajar la montaña en un tren que lo hace en zig zag es increible. el pan relleno de queso que venden en el pueblo es delicioso!!!!"|"Patty S"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Una experiencia una que sin duda hay que vivirla La cascada es magnifica Recomendacion usar poncho de agua"|"Carolina L"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Todo en Baños es espectacular pero El Pailón del Diablo está de maravilla y más después de llover. Dos caminatas para acercarse, fácil y muy fácil, deben ir dispuestos a mojarse pero vale muchísimo la pena."|"FAMILIA RECINOS"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Excelente para compartir en amigos y familia. Una experiencia incleible. Excelente ubicación. Hermoso paisaje"|"Jefferson Garces"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Tremendo lugar natural, muy bello e impresionante. Es sumamente disfrutable estar ahí y ver la majestuosa cascada. Yo accedí por lo que denominan la nueva entrada, el acceso es fácil y la caminata hasta ver la cascada no es muy larga. Imperdible sin dudas."|"Gonzalo Blumetto"|"4"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Merece la pena la inmensidad de escalones que tienes que bajar, y después subir, por supuesto, pero es un espectáculo fantástico, digno de ser admirado. Por cierto, es apto para todo el mundo (personas que no están físicamente muy bien, también). Un paseo fantástico para todo la …"|"Sonia MJ"|"4"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"No puede falta la visita a esta maravilla de la naturaleza. Es impresionante, naturaleza en estado pudo. Lleve ropa de agua y prepárese para mojarse y disfrutar. Hay dos caminos con diferentes vistas. 2 dolares cada entrada"|"runcationis"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Hermosa experiencia recorriendo sus senderos en medio de una frondosa vegetacion hasta llegar a cascada que te deja sin aliento, imposible perderselo si vas a Baños."|"jorge daniel c"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Cada vez q viene familia los llevo al pailon es un lugar hermoso relajante, sentir la fuerza del agua caer estar con la naturaleza es maravilloso las 2 caminatas son increíbles hay q tener cuidado de enfermarse xq es normal q salgas mojado, por eso recomiendo llevar rompe viento …"|"Ana Beatriz F"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Plenolugar, mucha naturaleza y una vista impresionante, adicional tienes senderos que te llevan a una cascada impresionante"|"Sergio A"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"La cascada es espectacular fuimos con niños pequeños sin embargo es posible hacerlo. Tienen que ir con zapatos cómodos y ropa cómoda."|"vivianamurillo"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Cómo siempre la visita al Pailón del Diablo nos deja asombrados por su gran belleza, sin embargo falta mucho control y orden pues lamentablemente las personas caminan como quiera entorpeciendo el flujo de las personas en un camino estrecho, la entrada es muy barata (2 dólares …"|"Johanna C"|"4"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Este lugar es increíble; el camino donde puedes divisar la cordillera, la naturaleza y como el agua va cayendo por la cascada. Cuando lo visité empezó a llover por la época lluviosa en Ecuador (Diciembre - Abril) y lo que parecía que no podía mejorar lo hizo cuando bajaba al …"|"Steven Pincay"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Hasta ahora, el mejor lugar de Ecuador! Fue espectacular sentir la fuerza de la cascada, sí sentí un poco de vértigo al bajar por las escaleras pero valió la pena hacer la ruta larga. Volveré pronto!!!"|"KarolineVera"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Bellos lugar a los amantes del las excursiones y turismo natural. Si estás por el centro del país, muy recomendable."|"Rodney H"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Impresionante, increíble...sinónimos y sinónimos para este lugar, no te lo pierdas por nada del mundo. La entrada vale 2 dólares y la chiva que te lleva cuesta 3 no pagues más que a Nosotros nos cobraron 5. También puedes ir en bus o taxi, lo bueno de la chiva es que te hace un …"|"robyhay"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Lugar hermoso como pocos! Hay que ir preparado con agua y muchas ganas de caminar en ascenso y descenso tanto para llegar, como dentro del parque. Tiene un costo de USD 2 por persona. Hay que llevar ropa que pueda mojarse o comprar un piloto de plástico en la puerta. El paisaje …"|"Mariana C"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"El lugar es mágico por su historia ancestral. Por el aprecio energético que chamanes le tenían al Río Verde y a este lugar antes conocido como Tierra de Condores hasta que, según cuenta la historia, los misioneros Dominicos le catalogaron como lugar del diablo. Las escaleras, …"|"Paola"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es un lugar increíble, merece la pena visitarlo, es accesible para todos, existe parqueadero, se debe caminar un tramo, tiene 3 estaciones importantes: los balcones de piedra, las cavernas, y caminar bajo la cascada."|"Coco P"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Para los amantes de la naturaleza, Pailón del Diablo uno de los sitios más bonitos del Ecuador. Es una caminata muy entretenida. Visítenlo"|"Eduardo M"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Maravilloso y exuberante naturaleza, merece el trayecto totalmente SIN EMBARGO SE DEBE ADVERTIR Y. NO LO HACEN... que el esfuerzo físico es moderado-alto.se desciende 1km de montaña (el cual hay que volver a subir) y luego el ascenso hasta el 1er mirador. Vi gente mayor, niños …"|"Sara F"|"4"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Realmente es una aventura única poder ver como cae el agua con toda la fuerza y ver lo majestuoso de la naturaleza, es un sendero tranquilo para poder bajar con niños pequeños pero si es bastante extenso sobre toda la subida. Existen dos rutas pero al parecer son de diferentes …"|"javiartu2010"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es increíble observar el poder de la magia de la naturaleza y su creador un lugar maravilloso es increíble poder apreciar los rincones más lindos de nuestro pequeño pero rico país 🇪🇨 una experiencia única"|"Fabricio Jiménez"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es impresionante ver las cascadas, subir y bajar no es tan agotador siempre que tengas un mínimo de estado físico, el recorrido no es muy largo, recomiendo subir y bajar desde la dos entradas que tiene el parque, ya que cada una te da unas vistas muy diferentes del sitio, además …"|"winnie c"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Lo visitamos con un pack donde incluía la Ruta de las Cascadas. Una Chiva que salía del hostal mismo del Balcón del Cielo. En 30 minutos da tiempo a bajar y subir del Pailón."|"lmc910"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Llegar al Pailon del Diablo es una experiencia ùnica. La naturaleza ha conformado un sitio que impresiona por su belleza, magia, ruido y movimiento impetuoso de la masa de agua que al bajar por un estrecho desfiladero cae con fuerza arrolladora en el llamado Pailon formando un …"|"almardato"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Me encantó, alquile una bicicleta e hice las rutas de las cascadas, la cual finalizaba en el Pailon del Diablo, una cascada con mucha fuerza y hermooosa. Nos toco el dia un poco con lluvia, pero con capas de agua nos protegimos, muchas escaleras para llegar, pero muy accesible. …"|"Javiera Bustos"|"4"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Llegamos en bicicletas, con un camino maravilloso hasta la entrada. Luego a pie en un recorrido selvático fantástico hasta llegar al majestuoso Pailón. No perdérselo."|"Explore697106"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Llamada Cascada Rio Verde es un lugar que esta en medio de la selva donde existe una caida de 80.metros que deja perplejo a quien la visite Muy Recomendado"|"Diego R"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es un lugar que debes visitar una vez en tu vida. Toda una aventura la llegada; con caminitos sinuosos, mensajes alentadores en cada tramo, un mirador alucinante y un puente colgante de premio final por el esfuerzo.Todo el entorno está muy cuidado y bien diseñado. Las cataratas …"|"gengibre2018"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Te deja sin aliento, es increíble la fuerza del agua. Creo que es visita obligada si vas a Ecuador. Llegamos hasta allí en bicicleta, casi 35km. Comimos unas riquísimas empanadas de aguacate, queso y mostaza en el restaurante de una señora muy amable, metros antes de la entrada …"|"Caren K"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"No te vayas de baños sin conocer el pailon del Diablo. Creo que es el principal atractivo de esta zona."|"Dany Bauti"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Fuimos con mi esposo e hijo de 2 años.... es una caminata relativamente suave pero segura. Hermoso paisaje y gran chapuzón porque la cascada es realmente impresionante."|"Beverly Ll."|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Hermosa cascada y entorno natural, impresiona por la cercanía a la que te arrimas al agua y por sus vistas desde el puente colgante. Lo malo; bastante concurrido. Aun así, 100% recomendable."|"XABIER M"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Una de las cosas mas impresionantes que he visto en mi vida. La fuerza con la que cae el agua es increíble, pagando una pequeña tarifa se accede a los famosos escalones y a un puente colgante al frente de la cascada. Se puede subir hasta quedar parado detrás de la caída de agua …"|"Carlos A Solis V"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Es realmente un sitio que vale la pena conocer y visitarlo en familia. A los niños les va a encantar aunque considero que niños menores de 5 años no lo van a disfrutar. La entrada podría ser mejor arreglada y controlada. El costo es absurdamente económico y deberían duplicarlo …"|"Ivan E"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"És un buen reto cuando uno hace la ruta de las cascadas. És una cascada con una buena infraestructura, costa 2 dolares la entrada desde abajo (hay otra entrada desde arriba), cuenta con restaurantes y baños. Vale mucho la pena"|"Carla C"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Puedes estar muy cerca de la cascada y tomarte fotos, además existen snacks para que disfrutes el camino y áreas donde depositar la basura. EN REALIDAD, una experiencia magnifica en armonía con la naturaleza"|"Merceditas Espín Alvarez"|"4"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Vale la pena l creo qué hay 2 entradas l la mejor es la Ecuatoriana donde hay una bajada de unos 100 metros y luego unos pasadizos . Te mojas pero realmente vale la pena"|"Leonie D"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"La cascada sin dudas es excelente, pero el tour que cojimos no fue muy completo, no estoy seguro sobre el nombre de la chiva por eso no lo pongo"|"Matias F"|"4"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"La mejor opción para el turismo cerca de Baños. Durante todo el camino vas viendo pequeñas cascadas hasta llegar finalmente al Pailón del Diablo, la cual es mucho más grande que las otras. Para llegar lo más cerca de la cascada debes pasar por lugares muy angostos, los cuales no …"|"Raimundo B"|"4"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Para llegar hay que hacer una pequeña caminata en bajada (que después hay que volver subiendo). Vale absolutamente la pena. Recomiendo hacerla con guía turístico. No apto para claustrofobicos o personas con movilidad reducida porque hay que pasar por unos pasadizos de rocas muy …"|"blanca_windsor"|"5"|"2019"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Realizamos la caminata de 15 minutos aproximadamente (fuimos con una persona de la tercera edad y una niña de 2 años) la abuelita se quedó previo al bajar a la cascada. Aun así 100% recomendado. Las fotos extraordinarias, el paisaje fantástico y la experiencia sin igual. El …"|"MIGUEL URGILÉS"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Cada parte del recorrido es único. Una hermosa experiencia para disfrutar en familia y amigos. La gente es amable y no es tan costoso. La vista de la cascada es 100% única."|"Rubén Dario"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"La cascada es maravillosa, sobrecogedora!! Nos encantó. Deberían organizar de mejor manera las ventas, no se ve que son lugares higiénicos para ventas de comida y cuando uno sale de una experiencia de la naturaleza tan hermosa no quiere que le griten ""frutas"", ""pinchos"", etc."|"Sunny i"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"garganta de río verde que se canaliza en un tubo volcánico hasta caer al vacío en una espectacular catarata"|"Vicente R"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"En todos los años que llevo viajando de vacaciones a Ecuador, soy colombiano, nunca había visitado Baños de Agua Santa, este año tuve la oportunidad de ir y créanme que es un lugar imperdible, de lo mejor de Ecuador. Para ir al Pailón del Diablo debes contratar con una de las …"|"diegoc777"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"El llegar allá es una aventura, una carretero muy pintoresco, los cascadas en el camino, y desde que bajas al carro hasta que llegas al pie de la cascada cada paso vale la pena, esa cascada es gigantesca y demasiado chevere como para no visitarla cada paso por Baños"|"Esteban A"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"imperdible si estas de paso por Quito, puedes tomar un bus en la ultima estación del omnibus (Quitumbe) allí salen cada cierto tiempo buses a Baños que tardan entre 3 a 4 horas en llegar (valor entre 4 a 5 dolores). una vez en baños, puedes ir al Pailón en un tour. Nos …"|"Bernardita C"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"Hermoso lugar, la fuerza con la que corre el alguna es increíble, súper limpio todo es seguro el recorrido es una belleza."|"Ade"|"5"|"2018"
"Baños"|"Cascadas‎"|"Pailon del Diablo (Devil's Cauldron)"|"En todo este sector hay numerosas cascadas, una de ellas es la Cascada El Pailón del Diablo, entiendo se la llama así por su forma de paila en la base de la cascada. Uno puede pasarse horas de horas admirando esta belleza de la naturaleza. Me he recordado del Dios Arutam de los …"|"Delfin2015"|"5"|"2018"
