"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parque cuenta con varios senderos para caminatas, areas de juego para los más pequeños, canchas de fútbol, un lugar especial para mascotas en el que tienen rampas y obstáculos. Algo muy interesante es que cuenta con varios lugares para realizar parrilladas, esto con reserva …"|"Gabo"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es uno de los pulmones más grandes de Quito, en la parte posterior tiene miradores que regalan una vista preciosa al valle de Tumbaco y Cumbayá, tiene juegos infantiles y áreas de BBQ caminar y respirar el aire puro es un regalo para uno mismo."|"Negro1974"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Prefiero en Quito este parque por encima de todos. Es súper tranquilo, alejado del ruido, con una vegetación hermosa y es inmenso. La mejor opción que he encontrado para relajarme en la naturaleza y llevar a pasear a mis mascotas. No tiene ningún costo la entrada y en algunos …"|"ney91"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"He asistido al Parque Metropolitano o de la Guanguiltagua innumerables veces. Podés realizar actividades recreativa y deportivas; bicicleta de montaña, running, caminatas o simplemente contemplar el paisaje que embriaga desde el mirador al extremo oriental, desde el cual se …"|"Jean R"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parque es uno de mis favoritos en la ciudad de Quito, disfruta de largas caminatas en un bosque de eucalipto, escuchando las aves y observando vicuñas alpacas, de igual modo existen espacios para quienes buscan canchas de volley, fútbol, básquet. O si prefieres reserva un …"|"Christian Torres"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un parque grande con muchos árboles, senderos,areas de recreación y miradores hacia los valles orientales de Quito. Soy cilista de montaña y este parque tiene muchos senderos desde nivel fácil a muy técnicos. Uno puede ciclear por 4 horas sin repetir un sendero. Muy lindo, …"|"cesarmantillaand2018"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"De los mejores parques en Quito. Es un parque enorme, con grandes árboles, áreas verdes, zona de picnic, un vívero, canchas de futbol, unos miradores hermosos, y caminos por donde se puede aventurar con la familia. Lo más espectacular es que está en pleno centro de Quito y luego …"|"Estefania J"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Uno de los lugares mas lindos de Quito, ideal para hacer deporte, bicicleta, traking, o simplemente ir a descansar. Ir con zapato scomodos, gorra, repelente de insectos y protector solar"|"23cats"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Generalmente suelo ir en las mañanas a caminar. Es un parque muy agradable para caminar y relajarse de los problemas. Además, la vegetación te permite respirar aire puro."|"Marietta G"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"terriblemente inseguro mi experiencia ahi mala me robaron la llanta de emergencia de mi auto el parque en si grande y bonito para caminar y estar en contacto con la naturaleza"|"juliaecaicedo"|"2"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Hermoso lugar para pasarla bien con amigos y familia, clima agradable, área para asados, y una vista maravillosa."|"Miosoty01"|"5"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Las opciones para entrenar en altura son variadas en Quito, por ello recorrí varios parques donde se practican también otras disciplinas deportivas, es así como elaboré mi top cinco! 5 – Metropolitano del Sur Este parque está ubicado muy lejos de la ciudad en la Panamericana …"|"Romschu"|"4"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"el alquiler de las parrillas valen $7 se puede usar desde las 9:00 hasta las 17:30,la reserva es personal en la administración del parque de lunes a viernes de 7:00 a 15:30,, para mayor información llamar al 2907005,,ext. 31697,,,sin duda un buen lugar para un azado con la …"|"bet031"|"4"|"2018"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Para pasear y sentir que estás en medio del bosque. Es super bonito, tiene baños limpios y circuitos para entrenar mascotas. Hay que llevar agua y comida porque ahí mismo no venden nada."|"Rosario F"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un pulmón verde en medio de la ciudad. Tiene una topografía variada hay caminos planos, con pendientes y zonas montañosas."|"LaAventuraHumana"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"su gran cantidad de senderos y opciones de dificultad para caminar, trotar ó ciclear,; buena opcion incluso para picnic"|"Ramiro M"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El mejor lugar para hacer ciclismo MTB recreativo. Un pulmón en medio de la Ciudad, hermosos paisajes y tranquilidad. Ideal para compartir en pareja, familia e incluso solo. El mejor lugar de Quito"|"Eduardo G"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Un parque lleno de árboles para hacer un picnic , tiene canchas deportivas,aire puro y se puede llevar a las mascotas"|"nuviaguirre"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Contacto directo con la naturaleza, quieres caminar, si te gusta trotar, montar bicicleta etc.etc. o simplemente disfrutar del paisaje de Quito y sus alrededores respirando aire puro, es la mejor opción."|"xavierf891"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Excelente para compartir en familia, un lugar tranquilo con el cual poder compartir al aire libre con tu familia o amigos, pueden hacer picnic también."|"albert0navarr0"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Para mi es lo mejor de Quito, está en mitad de la ciudad, tiene un fácil acceso y puedes pasar un rato estupendo, sobre todo si te gusta correr, montar en bici o hacer senderismo. Lo recomiendo totalmente para pasar una mañana entretenida."|"Marta C"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Si lo que te gusta es salir a caminar, hacer deporte o alguna actividad al aire libre, no puedes dejar de ir al Parque Metropolitano de Quito. Las diversas zonas de deporte, juegos para niños, y por supuesto, sus increíbles vistas a la ciudad de Quito, te dejarán sin aliento!"|"Esther S"|"4"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Sí lo que buscas es un espacio no tan concurrido para la practica del ciclismo cross country, has hallado el lugar ideal, sobre todo por la topografía que ofrece el terreno. Sus senderos sólidos empedrados, ecológicos aportan mayor seguridad en el andar; además de sus múltiples …"|"crespoberti"|"4"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"muy adecuado para varias actividades, desde paseos campestres familiares, caminatas, práctica de senderismo, bicicleta de montaña, paseo con mascotas, etc. Buena vista hacia el Valle de Tumbaco"|"Ramiro M"|"4"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Tiene buenas instalaciones para disfrutar de un rato y llevar su propia comida. Esta un poco descuidado en cuanto al cesped, pero me imagino que ha sido por la cantidad de lluvia"|"María D"|"4"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Me encanta caminar por este parque, es muy seguro y tiene cómodos sitios para descansar, muy recomendable para una mañana deportiva o para acampar. Se puede solicitar con tiempo una reserva para las áreas de asado."|"Paulyna O"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un parque que representa el pulmón de nuestra hermosa ciudad, en el centro norte de Quito, ideal para respirar aire puro y hacer deporte incluído bicicleta de montaña, ideal para entrenar"|"Fabián B"|"5"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Uno de los parques más grandes y agradables de Quito. Tiene excelente vista al valle, muchos senderos, lugares donde preparar y servirse alimentos."|"Susana A"|"4"|"2017"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Excelente lugar para disfrutar en familia de una tarde amena y al aire libre. Me gustó el tener al pie varias opciones de comida. Es bueno ir con ropa deportiva y cómoda para pasarla muy bien."|"David G"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parque es muy bonito y lo mejor de todo es que puedes respirar aire puro en medio de la ciudad, es un bonito lugar"|"Galo G"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Un área verde muy grande para hacer todo tipo de deportes y caminatas ubicado cerca de la ciudad, ideal para pasar un dia en familia"|"FIFO555"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Lugar de grande dimensiones, maravilloso para pasear con tu mascota. Con miradores espectaculares de grandes vistas y entorno envidiable."|"Jaume A"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El parque me quedaba a un par de calles de donde me hospede, es muy lindo, ideal para hacer ejercicio, tan solo el hecho de estar rodeado de naturaleza es grandioso."|"Raúl FG"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El parque Metropolitano es un pulmón en el medio de la ciudad. Silencio, bosque, recreación y una excelente vista de todo el valle."|"Lionel L"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Un lugar excelente para las personas que les gusta disfrutar de la naturaleza y el silencio. Un lugar silencioso donde se puede escuchar los pájaros soy de quito y este es uno de mis rincones favoritos."|"blackipa"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Perfecto lugar para llevar a los perros, trotar, caminar o simplemente pasear y hacer un picnic. Recomendado!"|"Senderos2016"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"uno de los mejores lugares para hace deporte disfrutar de un buen paisaje, salir con la familia o amigos recomendado totalmente"|"418cristiana"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Si te gusta ciclear, el cross country y el down hill, el parque metropolitano es probablemente de lo mejor que puedes conseguir alrededor de Quito. Lástima de los perros que fácilmente te pueden arruinar la salida!"|"Ivangsvts14"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Excelente lugar para estar en sintonía con la naturaleza. Un lugar muy grande en el que puedes hacer ejercicios, jugar con tu perro, compartir con tu familia y hasta hacer una parrillada con los amigos. Genial para un un domingo diferente."|"Patty_Struve"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"nada que hacer el metro es todo, tiene senderos para todo tipo de niveles y bastante bien senalizados, buenas vistas y super seguro."|"jealbornoz"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un parque enorme, con un montón de caminos por los que pasear, sin ruido de la ciudad. Es un sitio muy lindo donde puedes descubrir grandes vistas y sitios muy acogedores. Disponen de alquiler de parrillas por un precio muy económico, es importante reservar unos días antes en …"|"xana"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"el lugar es extenso , muy natural y con poca intervención humana, es con seguridad el mejor lugar para practicar el MTB en la ciudad, pudiendo variar la calidad del recorrido desde simple a muy técnico y demandante, de la misa forma pra el trail running y la caminata , con tus …"|"Regis C"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El mejor lugar para ir a hacer deporte, apreciar la naturaleza, disfrutar de hermosos miradores, senderos para caminar y tambien los hay para bicicletas ! RECOMENDADO :D"|"Ricardo González P."|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un parque al que provoca ir para relajarse un rato, caminar, disfrutar de la naturaleza y distraerse ya sea caminando o en sus juegos"|"Titisempere"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El lugar se presta para pasar un día excelente rodeados de naturaleza, aire puro y mucho silencio. Ideal para pasar el día y caminar por senderos inexplorados, con cuidado y respetando a la naturaleza. Se disfruta mucho!"|"Charly P"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El parque es muy bueno para ir a hacer deporte, ya sea trotar, bicicleta, patinaje, etc. También puedes llevar a tu mascota a pasear, hacer picnic con amigos o pareja, etc. Estas rodeado de la más pura naturaleza."|"AndresPerez17"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Aire, sol y viento en el verano o la tierra húmeda en el invierno. Siempre será una buena opción para una parrillada con amigos. Regio para todas las edades!"|"Malui B"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un parque muy bonito lleno de eucaliptos. Hay como hacer caminata, bici de montaña, y hay canchas para múltipqles deportes. También existen lugares silenciosos y pacificos para meditar en medio de la naturaleza. Poco a poco el tranquilo vecindario a su alrededor (Batán Alto) …"|"Mario A"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parqiue podría ser mejor, pero carece de obras de diversión y poco espacio para hacer deporte. Considero que se podría potenciar al parque como existen en otras ciudades a nivel internacioinal. No hay un gran motivo para ir a visitarlo."|"lobo3030"|"3"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Un parque que cumple con todas las normas para definir diversión... zonas de deporte para todos los gustos, áreas de camping... zona de juegos infantiles... aire puro, naturaleza, hermoso paisaje; todo lo necesario para divertirse en familia!!"|"Pablo Espinosa"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un lugar muy bonito, alejado de la concurrencia de la ciudad, hay amplios espacios para comer en familia, o en pareja, hay juegos para niños, rutas para caminar o ir en bicicleta, si caminas puedes encontrar una hermosa vista de la ciudad, sobretodo de los valles. Pero te …"|"Clara E"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es principalmente un enorme bosque de eucaliptos y otras especies vegetativas únicas y nativas de Quito. El lugar abarca grandes campos y áreas ecológicas en donde lo único que se aprecia es de la belleza y la paz de la naturaleza. Se pueden observar una gran variedad de aves. …"|"Martin S"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El sitio es muy bonito con vistas espectaculares de los valles y del Pichincha, con parajes muy bonitos que invitan a la lectura y estar en paz, con senderos adecuados para hacer caminatas, trotes o ciclismo. Es importante ir con zapatos cómodos y dependiendo de la hora de …"|"Jorge Eduardo Sandoval"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Espectacular montaña con muchos miradores a la ciudad y los bolcanes zonas de picnic y bosques en una centrica zona de la ciudad"|"cuantificador"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un lugar grande, lleno de vegetación, ideal para practicar treking, bicicleta de montaña etc, muy cerca de la ciudad."|"Cancha007"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parque es genial para realizar cualquier actividad o evento, lleno de flora es lo suficientemente grande para realizar juegos, eventos, paseos en familia, correr a campo traviesa o bicicleta. Adicional tiene amplia zonas de barbacoas."|"Hans Meza"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este vasto parque es ideal para escapar del bullicio de la ciudad y poder conectarse con la naturaleza y admirar la belleza de los valles y montañas que rodean a Quito! Ideal para visitas solo, en familia, con niños y mascotas."|"Elvita R"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Voy con mucha frecuencia para trotar, cincelar o pasear perros. Es un lugar, que conociéndolo bien, da excelentes opciones para toda ocasión"|"Marc B"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Vivo junto a él. Agradezco que así sea. Es una de las fuentes de alegría de nuestra familia. Paisajes diversos desde sus laderas, con un plus: La presencia de llamas, camélidos andinos gráciles y encantadores. Está muy bien mantenido desde hace un año y se nota el esfuerzo de …"|"Audrey M"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"En el parque metropolitano puedes realizar varias actividades, como deportes de aventura, trekking, trail y bicicleta, como también puedes acampar, hacer asados, o solamente caminar y disfrutar del aire libre."|"juanpY7968KL"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parque se encuentra en el centro norte de Quito, es un buen lugar para realizad varios deportes y actividades. Cuenta con parqueadero, áreas infantiles, zona de bar y asaderos que pueden ser alquilados para su uso.. Tiene miradores con una linda vista.."|"Gaby C"|"4"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Lindo parque, amplio, ideal para hacer caminatas. Tiene alrededor varios centros comerciales grandes."|"Pablo Barrio"|"3"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Aquí hago todos los días que haya como MTB junto con mi esposa e hijas somos fánaticos y vivimos muy cerca lo que nos hace parte del hermoso parque Guaguiltagua."|"Jean V"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El parque metropolitano es un lugar que debes visitar en la ciudad de Quito. Es un encuentro cercano con la naturaleza a través de diferentes senderos en los cuales vas encontrando diferentes actividades. Cuenta con zona canina para entrenar los perros, zonas de camping y picnic …"|"Crangel0783"|"5"|"2016"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Muchas veces he visitado el Parque Metropolitano en Quito unas veces con amistades y otras con mi Familia. Siempre ha sido muy satisfactorio, debido a que tiene una vista de Quito maravillosa, la Naturaleza muy grande, verde y frondosa. El Municipio ha construido unos ambientes …"|"Ruth A"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un lugar dentro de la ciudad que parece increible que este ahí, mirado de la ciudad y del otro lado mirador del valle de tumbaco, debes llevar los implementos para hacer deporte, pelota para : futbol, ballon de basquet ball, volley, bicicleta... lleva alimentación y agua... a …"|"DanielAld"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es el parque que permite la mejor visón de la ciudad y ademas respirar el aire mas puro, lo visito con frreciencia porque vivo muy cerca."|"Neaz01"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es el parque que más disfruto de todo Quito. Nos aleja del ruido de la ciudad, de la vida agitada... es maravilloso y único."|"Nonitos C"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"cuando vengo a quito voy a correr al metropolitano, excelentes senderos, muy seguro y cerca de la carolina."|"Bernar L"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"EL más amplio espacio de recreación para las familias citadinas y visitantes extranjeros que aprecian como un mirador del centro urbano moderno de la capital ecuatoriana."|"milt0n1956"|"5"|"2014"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Gran opción para disfrutar de la naturaleza y el aire libre en la ciudad de Quito. Muy recomendable para pasear en bici."|"Manuel L"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"La pureza del aire y el olor de los eucaliptos es lo mejor de este parque, tiene una insta excepcional de la ciudad y el valle"|"Neaz01"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El parque Metropolitano de Quito, es un sitio natural precioso, propicio para cualquier tipo de deportes, caminatas, ciclismo, trote, etc, con una espectacular vista al Valle de Tumbaco, con una diversidad de aves que te acompañaran en tu paseo por la naturaleza."|"Juan Alarcon"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es el espacio verde más grande de la ciudad de Quito y que se encuentra en el sector urbano de la ciudad, al norte de Quito, se puede gozar de aire puro y una maravillosa vista de la ciudad."|"eduboada"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Hermoso lugar para pasear con familia , mascotas, amigos ,novios etc. hay que cuidarlo, es el pulmón de la ciudad, tu podrás ver un paisaje hermoso"|"PATRICIA D"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Los senderos permiten una camina de meditacion , los juegos infantiles ayudan a mantener distraidos a los niños en si un parque familiar"|"cia trans turis... t"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un lugar increíble donde puedes conjugar el deporte con la paz, armonía y energía que te ofrece la naturaleza. Siempre hay rincones nuevos que conocer, nunca terminas de descubrir. Es un espacio muy grande para disfrutar de la naturaleza."|"Dominique F"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El gran Parque Metropolitano es un sitio donde puedes caminar, relajarte, disfrutar de la naturaleza y también montar bicicleta en un ambiente tranquilo y relajado. Siempre que voy disfruto la visita. Es el mejor de la ciudad."|"Roberto139"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Un lugar para ir en familia, es un parque extenso, donde puedes sentir el olor de arboles. Si quieres un poco de privacidad puedes ir entre semana, ya que los fines de semana se llena de mascotas y niños"|"Jimmy V"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El lugar se presta para disfrutar de la mejor forma en familia!! Ideal para visitarlo con niños aunque para personas con dificultad de movimiento se complica mucho y falta vigilancia según mi opinión."|"ANTONIO H"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Aire puro, paisaje, multiples opciones para deporte y caminata. Lo mejor de todo no esta lejos, una excelente opción para el Norte de Quito."|"Cleiner I"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es el sitio preferido por deportistas, ciclistas, caminantes y trotadores de toda la ciudad. Queda en el sector oriental de Quito y es el mejor pulmón de Quito. Por su extensión, vegetación, infraestructura y áreas de vegetación que purifican la ciudad."|"Vicente Iván H"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Excelente parque, gigante y hermoso, muchos senderos para caminar o ir en bicicleta, ideal para niños, jovenes , adultos y ancianos. Muy recomendable"|"Cristhian F"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Ideal para ir a caminar, pasear con la familia y las mascotas. Has senderos para hacer deporte o recorrer el parque pero no es muy seguro, especialmente en la noche."|"Titisempere"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"hermoso lugar lleno de naturaleza en plena cuidad, tiene planetario, mucas especies de aves muy acogedor"|"Sebastian B"|"4"|"2014"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este lugar es magico, en la ciudad, un pulmón verde, puedes correr, hacer bici, y parilladas en familia, tomar sol."|"Churoloco"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El parque es extenso, habían muchas familias con niños jugando y paseando mascotas, por el centro del parque y en uno de sus extremos tambien, se venden artesanías, como recuerditos para comprar"|"Carlos F"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Lugar hermoso para realizar diversas actividades deportivas como caminatas, ciclismo montaña, juegos para niños, BBQ, vista hermosa de quito."|"Espiritulatino"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Perfecto para deportistas y familias, es seguro y grande por lo que hay que seguir las rutas señaladas para no perderse."|"Pris RP"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Este parque es ideal para descansar, hacer deportes o simplemente para caminar y respirar. Tiene muchos lugares especiales ademas de diferentes perspectivas del valle de Cumbaya como de Quito."|"Cristina G"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"me gusta la combinacion de juegos infantiles, espacios verdes y ferias artesanales hay de todo y muy bien cuidado"|"enzo b"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Es un gran espacio verde con opciones para realizar un día de asado, tienes la opción de reservar una de las casetas que cuentan con un espacio para hacer la parrilla."|"JUANCAMILOV"|"4"|"2014"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Parque gigante, donde puedes hacer ejercicio o caminar para relajarte, puedes llevar a tu perro acuérdate de llevar una funda para no dejar suciedades, puedes ir sola, acompañada o con toda la familia se puede hacer picnics"|"ga_tinha27"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"me encanto este parque en Quito, me invitaron unos amigos a pasear y la verdad es que respiras aire puro, es super seguro y el cielo se puede disfrutar a plenitud, mucha gente paseando, haciendo ejercicio y con sus mascotas"|"Maria Elena Z"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"si vas en pareja te puedes enamorar, hacer un picnic, ver las nubes los arboles,... es bellismo y entre amigos, puedes hacer parrilladas (eso si reservando antes las chozas) hacer deporte.. es un lugar lindo y seguro en quito!"|"karlag480"|"4"|"2014"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Si te gusta el campo, el aire libre, este es el sitio para ir. El parque metropolitano es muy tranquilo y se encuentra muy cerca de la zona céntrica de la ciudad. Se pueden hacer caminatas, parrilladas (en sitios especiales que se alquilan) o simplemente respirar por un momento …"|"eegas"|"5"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Hermosos lugar para recorrer.. Muy tranquilo, seguro, para ir en pareja o con tu familia. Lo recomiendo para ir un fin de semana"|"maria isabel f"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Ideal para caminar un buen rato, montar en bici o ver algunos de los partidos de fútbol o volleyball que planean los Quiteños"|"FelipeDragon"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"Fui al parque metropolitano en bicicleta. Realmente es dura la subida, aunque al final vale la pena. Tiene lindos miradores y se siente la tranquilidad que a veces en la ciudad no hay."|"Pedro H"|"4"|"2015"
"Quito"|"Parques‎"|"Parque Metropolitano"|"es un parque al aire libre lo puede visitar si desea aire puro, venden ciertas cosas de artesania, refrigerios etc puede caminar tranquilamente."|"edison h"|"3"|"2014"
"Quito"|"Parques‎"|"Parque Metropolitano"|"El lugar esta ubicado en plena ciudad, es bastante grande y tiene zonas alejadas donde se puede estar en paz en contacto con la naturaleza"|"CAJI1986"|"5"|"2015"
