"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Se debe ir temprano y podrás disfrutar todas las maravillas de la fauna iguanas de Galápagos, tortugas marinas, tiburones y más peces por doquier arrendar un kayak y listo"|"LissettAedo"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"El largo trayecto de piedra que parece no acabar luego de zigzagueantes vueltas, subidas y bajadas se abre frente al pacífico de una manera inolvidable."|"Fernando Ramoa"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"muy recomendado visitar puede ir caminando hasta la entrada del recinto no queda muy lejos desde puerto ayora. una ves anotados en el control del recinto es una caminata de 35 a 40 minutos aprox. es imposible perderse ya que es un solo camino bien hecho.. recomiendo que vayan en …"|"Javier Felipe"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tortuga bay es una de las playas típicas de la isla santa cruz, con arena muy fina y clara y aguas turquesa azulinas. Es muy tranquila, vale la pena visitar."|"carolincacao2"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Para llegar a Tortuga Bay debes caminar entre 30- 50 minutos dependiendo de tu paso. En el camino te encontrarás con pajaritos, lagartijas e iguanas. Existen taxis acuáticos en caso de que no quieras caminar (ida o regreso cualquiera de las dos). Al llegar vas a ver la playa de …"|"Camila Pinto"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Una hermosa y solitaria playa en la isla Santa Cruz. Se puede llegar en lanchas motorizadas o caminando. Yo recomiendo caminar. Es una hora por un sendero peatonal entre una maravillosa y curiosa vegetación autóctona de Galápagos. Estando en la playa tus compañeros serán las …"|"EPalominos"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Es una playa maravillosa (Bahía Mansa). Se ven tiburones de aleta negra pequeñitos, se pueden ver rayas, tortugas y otros peces. Se puede hacer kayac (US$10 por 90 min), Hay que caminar aproximadamente una hora por un muy buen sendero para llegar"|"mafellen"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"falta mucha infraestructura adecuada y que se mejoren los precios puesto que es excesivamente costoso en relación con los servicios que se brindan"|"Patricio G"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Lo máximo un lugar virgen, con la naturaleza en su mayor expresión, muy cuidado para no ser contaminado y se prohíbe cualquier contaminación, lugares e islas maravillosas, y está playa 🏝 es un paraíso en este universo!!! Es una de las 10 playas qué hay que conocer antes de …"|"Titi O"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Una playa preciosa, con un sendero pavimentado y fácil de caminar. Hay que llegar temprano para disfrutarla, porque a las 17 horas se cierra su acceso."|"Gabriela F"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Prepárese par una caminata de aprox 4 kilómetros solo de ida, con agua y comida. Pero vale la pena. La Playa Brava, que es la primera que se encuentra, es preciosa con arena blanca como pocas, pero no apta para baño, hay que seguir a hasta el final, pero en el caminos se …"|"Jlzabala"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Hermosa playa de agua calidas... Se llega luego de una caminata de 30.minutos a playa brava, elegida por los surfistas... Luego de caminar por 10 min playa mansa una bahía pequeña ideal para hacer snorkel y disfrutar de la sombra de los manglares."|"mariela g"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tortuga bay está compuesta por Playa Brava y Playa Mansa. Se llega a ella caminando desde Puerto Ayora. Son casi 3 Km de caminada. Playa Brava es para disfrutar un rato, porque la marea es fuerte y están allí los surfers. Caminandola hasta el final, se llega a Playa Mansa...una …"|"Carolina O"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Después de una caminata se llega a una playa muy hermosa. Para bañarse hay que seguir un trecho más. Muchas iguanas, el mar muy calmo se puede hacer snorkel y kayak"|"Alicia K"|"5"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"No se la pierdan! recomiendo alquilar un kayak y recorrer la bahia, encontraras muchas tortugas marinas, tiburones punta blanca, rayas y pececitos! Eso si, llegar hasta la bahia exige una buena caminata, no olvidar gorro agua y protector solar para la ida y para la vuelta"|"Liclauraferrari"|"4"|"2019"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Sea ""La Brava"" o Sea ""La Mansa"" ambas son hermosas playas a decir verdad las mejores que tuve oportunidad de visitar en el Archipiélago. Desde Puerto Ayora puedes acceder caminando a la entrada del Parque Nacional son pocos minutos, después recorres un sendero bien delimitado …"|"Miguemex"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Una maravillosa playa de arena blanca, lo difícil es el camino que se recorre desde la cabaña de información hasta la playa, son 2.5km de caminata por un sendero adoquinado de bosque seco tropical (calor y no hay mucha flora ni fauna que observar) pero vale la pena el recorrido …"|"Ronny P"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Hermosa playa, vale la pena la larga caminata, un lugar hermoso y con muchos animalitos para ver y fotografiar. Es mi segunda vez en Galápagos y cada vez amo más este lugar."|"GINETTE"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tortuga Bay es un lugar hermoso.. Pero aqui no es permitido nadar, porque la marea es muy alta.. Por otro lado: debes tomar un carro o caminar si lo deseas para llegar a la entrada de tortuga bay.. Luego debes caminar un trayecto d unos 40 minutos hasta llegar a la …"|"Jonathan Gallo"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Fuimos hoy después del mediodía y solo vimos iguanas negras!! De todas maneras el paisaje es hermoso."|"valeria cancheff"|"3"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Es una playa fuero de lo común se puede practicar kayak si vas entre noviembre y enero mirarás un sin número de tortugas marinas, iguanas y se puede admirar los manglares."|"JORGE ANDRES L"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Una playa en la que hacer snorkel con todo tipo de animales, un placer para la vista y desde luego, un MUST si estás en Santa Cruz! Un camino bonito y tranquilo le separa de puerto ayora, unas vistas espectaculares y una playa larga y tranquila. Es un plan gratuito y si eres …"|"GnzaloHM!"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Un sitio perfecto para pasear, correr, leer, tomar el sol y surfear... Y para ver galápagos e iguanas"|"victor"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Me gustó un montón tienes que visitar esta playa si vas a Sta Cruz. Es fácil de llegar no tienes que ir con guía puedes hacer snorkel, quemarte un nm poco, leer un libro y siempre puedes ver algún animal que te llame la atención."|"guachamin"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Un poco dura la caminata por q son como 5km entre ida y vuelta pero la playa es hermosa y hay manglares para refugiarse del sol, como consejo lleven bastante agua y gorras o algo así"|"Eduardo E"|"3"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"La caminata de ingreso que es aprox 25 minutos tiene su recompensa; una playa extensa de arena blanca y muchas iguanas para caminarla y disfrutar del paisaje y del clima. Al final de la misma está el acceso a la playa mansa que es la sugerida para nadar, tomar sol, hacer snorkel …"|"Jorge C"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Luego de caminar por 30 minutos por sendero se cemento llegas a la playa. A mi no me tocó ver tantos animales, solo iguanas. Pero la playa es muy tranquila y bonita, hermosa arena y agua."|"Giuliano B"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Después de una linda caminata de 2.5km, llegas a esta hermosa y amplia playa, de arena blanca, y con un mar de aguas azules y turquesas, perfecto para los surfers (cuando hay buenas olas). Puedes quedarte aquí a pasar el día, la tarde ó, caminar un poco más y llegarás a una …"|"Aileen B"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"arenas blancas, aguas turquesa mar caliente, no es la mejor playa de sudamerica? para mi si!!! visitala"|"espirituviajerot"|"5"|"2017"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tortuga Bay es una playa hermosa a la que se llega luego de una caminata. Primero se llega a una playa grande pero hay que continuar para llegar a la parte mas linda. Allí van a encontrar muchas iguanas. ES muy lindo quedarse allí por unas horas"|"Marta B"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Fuí dos veces, y si hubiera tenido más días volvería. Es un lugar increíble. Vayan caminando desde puerto Ayora, el sendero es muy bonito y de paso ven las iguanas en el camino. Lleven snorkel y mucha agua."|"David S"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Simplemente una playa de ensueño naturaleza en estado puro no apto si deseas una playa de diversión, ruido y comodidades.Es el encuentro con la naturaleza y pasar un día relajado y tranquilo disfrutando sus hermosa arena fina y blanca y refrescandote en sus cristalinas aguas …"|"Quitocc"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Espectacular el lugar , la caminata es doblemente valorada porque llegas a ese lugar y la playa como una laguna es manda y su arena blanca hacen de ella una playa caribeña, la pasé muy lindo y hasta me bañé.. imperdible"|"organizacionaust2018"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Es una playa que tiene arena blanca y el mar es turquesa es lugar para disfrutar y relajarte por la playa encuentras iguanas .!!"|"gabita87"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Hay que caminar mucho para llegar por un sendero señalizado o se puede acceder por agua. La playa es hermosa, pero no cuenta con sanitarios ni nada para pasar el día, hay que llevar todo. Así y todo, con su color y sus especies únicas, es un lugar soñado. Altamente recomendable!"|"Silvina G"|"5"|"2017"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Esta es la mejor playa en Santa Cruz, a pesar de que el trayecto es bastante largo, se puede ir por otros medios, por ejemplo, en lancha, contratando los servicios en las oficinas del malecón, con un costo de 10 dólares. El arena es totalmente suave y el agua cristalina. Está …"|"daynacrr"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Existen dos aeropuertos, uno de ellos es baltra, para entrar a las islas galapagos tienes k desembolsar 20 dolares por impuestos y 100 dolares por entrar a la isla, luego si no tienes tour debes tomar un bus que cobran 5 dolares, ese bus te lleva a la isla santa cruz para llegar …"|"Sandrina N"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Es la mejor, solo por el camino de casi 7 km de ida y vuelta Ves de todo Iguanas a pie de playa Y unas aguas preciosas Aun con lkuvia es una experiencia a tener No te puedes ir de puerto ayora sin ir Bronceador!!!!!!!!! Llevate agua, alli no hay nada Ocupa ir y vokver unas 3 h …"|"Miquel Ragull"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Playa Tortuga o tortuga bay es un sitio muy tranquilo, excelente para estar con pequeños ya que la playa es muy baja durante varios metros hacia adentro. Agua cálida y tranquila. Puedes hacer snorkel, kayak, nadar o simplemente echarte a tomar sol. Para llegar tienes dos …"|"David De La Torre"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Es la playa mas hermosa que he visitado, una caminata larga pero muy relajante y al final la recompensa vale el esfuerzo... es una playa muy bonita, limpia y tranquila. En mi opinion la mejor playa de Ecuador!"|"monikitacc2009"|"5"|"2017"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Claramente está entre los imperdibles de Galápagos, un lugar de ensueño, para quedarse horas contemplando la naturaleza, la playa mansa es de una belleza total, con su vida marina ( tiburones nadando cerca de la orilla ! ), sus aves volando o pescando ala lado de uno .... …"|"NaveganteBs_As"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tras una caminata de aproximadamente dos kilómetros, arena blanca y una hermosa y amplia playa esperan por ti, se puede hacer algo de surf y a un costado está playa mansa, un lugar sin olas para disfrutar con los niños y relajarte"|"Mauricio A"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Por su ubicación, la caminata para llegar, el paisaje que rodea la caminata y el que se encuentra al llegar, el agua y la fauna (sobre todo la marina), la flora que rodea el sendero (el cual es sumamente cómodo para todas las edades), es el perfecto resumen de todas las bellezas …"|"Alberto S"|"5"|"2017"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Para llegar hasta la Playa de Tortuga Bay debes caminar, subir escalones y sudar un poco pero al final del recorrido no puedes menos que agradecer. Playa brava es la primera playa que divisas, para donde veas miras arena finísima, blanca y delicada, lamentablemente es una playa …"|"Vero M"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tortuga Bay una playa de arena blanca muy linda. Se tiene que caminar alrededor de 30 minutos a paso normal, pero vale la pena, ya que, uno se encuentra con una playa grande bonita y si camina un poco mas se encuentra con la verdadera atracción que son las iguanas, piqueros de …"|"kakodiaz90"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Playa de arena blanca hermosa, con muchas iguanas muy amigables. Para llegar se debe caminar una media hora pero vale la pena."|"Xavier V"|"5"|"2017"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Buenas!! Tengo pensado ir en enero y queria saber como trasladarse por los distintos lugares de las islas para conocer por mi cuenta los puntos turísticos. Desde ya muchas gracias"|"Catriel B"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Para llegar a tortuga bay hay 2 opciones, la primera es caminar un sendero de adoquines largoooooo, yo que no soy deportista llegué rendida a la playa y con los pies hecho bolsa jaja son un poco más de 2 km. Uno llega primero a playa brava, mar abierto con mucho oleaje, extensa …"|"Mitzi B"|"5"|"2017"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Si bien el recorrido para llegar al lugar se debe hacer a pie es verdaderamente increíble!!! la fauna que uno puede observar al momento de llegar a la playa. es imperdible si vas a visitar galápagos.."|"CHACARERO2"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Se puede ir en lanchas que salen a las 9 de la mañana o a las 2 de la tarde pero la mayoria hace el recorrido larguisimo a pie, 30 minutos de caminata por una pasarela entre bosques muy pero muy linda, pero recordar llevar mucha agua, al llegar esta la playa brava para surfear …"|"Eduardo Z"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Maravilloso lugar verde con espacio para ver a las tortugas gigantes caminando y comiendo Los niños se divierten mucho en ese oaseo"|"Aliciaamparo"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Esta playa queda a 30 minutos caminando desde un punto al que podes llegar en bici o taxi. Es larga la caminata, pero se pueden ver tortugas en el camino! una vez que llegas... es un paraíso sin fin. De un lado es playa brava (con olas espectaculares para surf), no tiene nada de …"|"Marina L"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Fuimos con mi esposo en Febrero, un hermoso lugar, facil de llegar, muy limpio y memorable. Es un lugar imperdible en Puerto Ayora"|"Karlita J"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Muy recomendable para gente que gusta de la naturaleza salvaje, y una playa tranquila. Agradable, mar calido, arenas blancas."|"AndresExtremo"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Es una playa qie si vas a Galapagos no puede faltar en el itenerario , playa de arena blanca puedes hacer snorkel puedws mirar peces de colores , hay iguanas negras realmente un lugar que no debes pasar por alto"|"Mikaela G"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Nos pasamos todo el día en la playa, aunque la visibilidad al hacer snorkel no es tan buena, pudimos ver tiburones y tortugas. Regresar en bote es una buena opción."|"AndresEza"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Tanto la Brava como la Mansa son playas de arena blanca, muy fina, y el mar es muy bello. El acceso a ambas está bien señalizado, son aprox. 3 km de ida y otros tantos de regreso, lo único malo es que, si se visitan a media mañana, el sol pega fuerte, y no hay espacios de …"|"Andrea M"|"3"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Hay que caminar 3 km para llegar a la playa brava y algo más de 1 km. más para llegar a la mansa. La arena es increíblemente fina y blanca y el color del agua fluctúa entre azul turquesa y verde. Muy linda playa. Se pueden observar tortugas, pelícanos e Iguanas marinas. Vale la …"|"riccivet"|"4"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Te toma unos 40 minutos de caminata llegar a Tortuga Bay. Los senderos estan bien definidos no puedes perderte lleva mucha agua gorra repelente y bloqueador!! Excelente ir en la mañana y puedes regresar a medio dia. Puedes regresar caminando o existen embarcaciones que pueden …"|"Ana Paola"|"5"|"2018"
"Santa Cruz"|"Playas‎"|"Galapagos Beach at Tortuga Bay"|"Una playa espectacular, arena blanca, mar turquesa, un hermoso lugar. El mar es muy bravo y hay muchos surfistas. Hay lugares donde anidan las tortugas marinas. La caminata a la playa desde el pueblo es un poco larga (35-40min), pero el paisaje es bonito, vale la pena!"|"Danlandaz"|"5"|"2018"
