"Destino"|"Categoria"|"Atraccion"|"Comentario"|"Usuario"|"Calificación"|"Año"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Hermoso recorrido por túneles de lava, que permite apreciar los efectos de las maravillas que genera nuestra tierra!"|"1Viviana"|"4"|"2017"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Un paseo interesante, sorprende por su tamaño, al inicio se camina sore un suelo plano y al final requiere un poco mas de esfurerzo. Vale la pena conocerlo y enterarse por uno mismo, de la sorpresa que guarda."|"Sapo V"|"4"|"2017"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"al llegar a la isla trasladan al visitante a esta cueva de lava, solo permiten ingresar aproximadamente 10 metros caminando, el largo de la cueva es de 400 mts, al inicio cuenta con luz eléctrica, después es necesario llevar linterna, el piso para caminar es agrietado, se debe …"|"Andrea00007"|"3"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"los tuneles de este lugar son impresionantes su formacion natural los millones de años de formacion es espectacular"|"Cozy G"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"La visita a este lugar no nos toma mucho tiempo ya que los túneles no son de gran tamaño, pero es una bonita experiencia."|"Juan Jose C"|"3"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Es una larga caminata por el interior de un tunel con paredes formadas por lava endurecida. Al principio de la caminata es sencillo pero luego va aumentando el grado de dificultad, el piso es muy desparejo y hay que ir pisando por las rocas que se encuentran mas firmes, luego se …"|"ORLANDO9091"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Estos túneles te dan la idea de cómo la lava caliente va pasando por debajo de la fría que ha ido endureciendo al emfrirse"|"Juan Patjane"|"3"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"un lugar unico para netender como se hicieron las islas, de acceso dificil segun sea su estado fisico"|"ema i"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Fuimos acompañados por un guía genial que nos explicó el origen de esas formaciones tan antiguas como extrañas. En el recorrido posterior conocimos también frutos tipicos de la flora local. Muy interesante visita"|"loslamanuzzi"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Interesante, pero no exagerado. Probablemente divertido si lo visitan niños. No es imperdible. Solo un túnel más sin demasiados desafíos"|"Patricia Adrian... V"|"3"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Dentro de la reserva del chato pueden verse! Muy lindo pero no indispensable! Hay dos iluminados y un tercero a oscuras para ver cómo es ese túnel en estado natural."|"Lucia P"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Se pueden visitar los túneles de lava en los Ranchos de Tortugas de la parte alta de la isla Santa Cruz. Son muy interesantes, se puede transitar de punta a punta porque en general están iluminados."|"Viviana G"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Esta lugar se puede visitar cuando se visita la reserva el Chato para ver las tortugas. Lugar muy lindo y atrapante para recorrer en familia, no olviden llevar linternas!!"|"tupacfesler"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"despues de las totugas en el rancho te llevan al tunel. yo no se si cobran ya que fui en excursion Los jovenes se arrastran para seguir. los mayores no y hay que bajar escaleras para transitar el tunel, hay luz electrica pero en el suelo hay que ir con cuidado SE PUEDE"|"elisabetaArgentina"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Conviene visitar los túneles del Rancho El Chato. Es el más seguro y cómodo para caminar. No hay riesgo de enlodarse. Es una experiencia diferente y para despertar la imaginación de cada uno."|"Benjamín U"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Este túnel de lava es el mas entretenido de los que visite en la isla, ya que hay que trepar en algunos lados y pasar gateando en otro si se quiere recorrer de punta a punta. Lleven ropa que puedan ensuciar ya que hay mucho barro y se pueden ensuciar al pasar en la parte baja …"|"phelguer"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Ojo! Esta fué la primera excursión que hice. Dicen debes en cuando que dan botas. A mí no me las dieron y estropeé un calzado muy bueno. Es divertido, ya que hay que caminar difícilmente entre piedras y agacharse debes en cuando. Es un turismo aventura bastante divertido."|"JulianMazzeo"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"es un túnel natural fabricado por los canales de lava que corrieron cuando los volcanes que formaron las islas estaban en erupción. no es difícil de atravesar, pero no llevaría niños muy pequeños o personas con dificultades para caminar. hay un paso donde hay que arrastrarse por …"|"Pirlutravel"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Es un rastro de lo que dejó el evento mismo de formación de las islas no esperen belleza extrema debajo de la tierra en éste tunnel particular. Hay que hacerlo para que nadie te lo cuente, mejor estuve arriba viendo algunas variedades de pinzones de Darwin que a los que alguna …"|"Javier V"|"3"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Pocas veces podran disfrutar de recorrer un tunel formado naturalmente por lava de mas de 400 metros..el lugar esta bien iluminado pero tiene partes de dificil acceso ..una bonita experiencia"|"jorge s"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"es muy loco meterse ahi adentro,en el recorrido tiene distintos tamaños, ojo, en una parte hay que pasar muy agachado y terminas un poco embarrado"|"Danihac"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Se puede ir en taxi en combinación con los gemelos y la tortuguera (U$40 como mucho te pueden cobrar x taxi) El lugar esta iluminado y no es recomendable ir con personas con movilidad reducida, ya que un tramo se hace difícil de pasar. Es impresionante los túneles que se …"|"alejandro_dcz"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Sin duda conocer y presenciar estas curiosidades geologicas es conducir nuestro conocimiento a la genesisi de estos lugares. En particular, creo necesaria mayor informacion para facilitar precisamente ste conocimiento. Pero esto no quita que es un lugar que es necesario …"|"Claudio P"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Tuneles que se encuentran en casi toda la isla, Este es uno de los que se pueden visitar y adentrarse unos metros. Húmedos y con una escalera de acceso , pronunciada, de piedra. Atracción geografica y /o geológica. Julio de 2014"|"liliasecchi"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Cruzar el túnel de lava es una sensación única. No es recomendable para personas con movilidad reducida dado que hay partes que debes pasar prácticamente arrastrándote. La dirección es única por tanto es imposible perderte, y al salir del túnel te encuentras en medio de la …"|"Felipe L"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Muy amable la dueña del predio. El lugar es impactante; es de película. Caminar 800 metros dentro del túnel es genial. Podés apreciar todo, porque vas a tu ritmo."|"1961Claudia"|"5"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Uno se siente en una pelicula en busqueda de un tesoro, se camina al rededor de 30 min para encontrar su salida"|"Luis Enrique A"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Este lugar es diferente a todos ya que se trata de un túnel de lava,proveniente de un volcán,en el interior se puede apreciar las distintas formaciones y en un punto hay que pasar debajo de una formación rocosa,si tienen problemas de movilidad no es aconsejable aunque no es muy …"|"anamadrina"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Son túneles naturales de lava. EStá muy lindo pasar por dentro. Vale la pena. Está incluído en la excursión de La Reserva El Chato o la Estancia de al lado"|"Gabriela F"|"3"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Gran túnel de lava, es alto y ancho, húmedo además. En una parte se hace angosto y debes pasar gateando, sin importar tu altura. Importante llevar un calzado que favorezca la fricción a fin de evitar accidentes."|"Paulina C"|"4"|"2016"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Nunca había entrado a un tunel que antes había sido de lava. Muy interesante. Al principio me dio un poco de miedo entrar pero a medida que avanzamos me di cuenta lo poco que uno hace estas cosas. Un camino de no más de 5-10 min. Muy entretenido y recomendable. No recomendable …"|"catacarrillov"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Cuando vas a ver a las tortugas gigantes, se puede entrar en estos túneles de lava. Son muy seguros y muy interesante."|"Eme"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Los vimos en el rancho el chato 2 fue muy interesante más que todo por la forma como se crearon parecen las cuevas de las películas.. de ley tienes que usar botas de caucho que te facilitan al ingreso algunos túneles tienen iluminación otros no.. pero las fotos son increibles"|"Washington Paul R"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Ideal para hacerlo junto con la reserva del Chato. Es un kilómetro de túnel, en donde uno va sorteando diferentes obstáculos, piedras. En un trayecto, el túnel se hace de un metro de alto con lo cual tienes que pasar acurrucado o cuerpo a tierra. Sin embargo, eso es casi al …"|"Matecito Viajero"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Tiene una extensión aproximada de 1 km, bajas con una linterna dado que esta parcialmente iluminado, no dejes de visitarlo."|"Gabriel L"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Internarse en este tunel es como ingresar en la historia geológica de la formación de este archipielago. Está tenuemente iluminado lo que crea un atmósfera única. llevar linterna para poder ver donde se pisa y poder observar detalles de la caverna."|"Andres K"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"SON el palpable vestigio de la fuerza y magnitud impredecible de la naturaleza, pues en alguna erupción hubo tal cantidad de lava incandescente que al ir avanzando fue formando verdaderos túneles revestidos de rocas gigantescas y multicolores que están siendo rescatados …"|"milt0n1956"|"5"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Cruzando la Isla Santa Cruz desde norte hacia el sur en la parte alta como le dicen los Galapagueños se encuentra Rancho Primicias los Tuneles de Lava esta maravilla que logro la naturaleza cuando la lava formo esta estructura y dejo un tunel maravilloso que tiene millones de …"|"Cristina V"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Es uno de los túneles de lava que se pueden visitar en Santa Cruz. Demuestra lo imponente de la naturaleza. Está bien iluminado y no tiene mucha dificultad, a excepción de una parte estrecha en la que hay que pasar de rodillas. Muy recomendable."|"Karen V"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"No pienso que sea un lugar imperdible en Galápagos. Si uno va a la Reserva del Chato en tour cerrado, es parte del paseo. Es un lugar bien húmedo, y no es mucho lo que se puede apreciar. Lo más increíble de este paseo es cuando sales a la superficie, y ves las maravillosas …"|"BerniCh1980"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Como llegamos a Santa Cruz pasado el mediodía, quisimos conocer inmediatamente las enormes tortugas. Como parte de este paseo, se visitn Los Gemelos, y el túnel de lava. Sorprendente imaginar la actividad volcánica de pocos siglos atrás. En la estancia El Chato, podés tambien …"|"Miryam O"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Un lugar increíble! Visitando este túnel te das cuenta de lo maravillosa y poderosa que es la fuerza de la naturaleza!"|"Lucia S"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"un lugar al cual vas por obligacion si vas en un tour cerrado, perdida de tiempo que se podría aprovechar para ver mas tortugas en el rancho o para ir al hotel a descasar. lugar muy húmedo y por un momento te tenes que embarrar todo para pasar por un lugar muy estrecho una …"|"PiqueTrips"|"2"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Este túnel es un lugar donde puedes apreciar la fuerza de la naturaleza, es un túnel forjado por la lava, puedes ahorrar mucho dinero si optas por elegir una camioneta en el pueblo y que te lleve a este lugar"|"CristiamSat"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Cuando llegamos a Santa Cruz, lo primero que hicimos fue hacer el tour de los tuneles. en total son 3 no son tan grandes, pero a uno lo sorprende como actua la naturaleza. En la estancia El Chato, podes tambien ver tortugas en su habitat, la entrada sale 3 dolares y el tour lo …"|"Julio Enrique S"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Divertidisimo túnel para ir con la familia. Los niños se divierten mucho. Esta junto al rancho primicias donde están las tortugas. Ojo, si ha llovido es un poco lodoso y resbaloso ir con calzado adecuado."|"Javier-Candel"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Los túneles de lava forman parte del paseo en la visita a la finca El Chato y el rancho Primicias. Si se recorre en familia con niños pequeños en mejor ir a los túneles de El Chato."|"Sebastian G"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Entramos al tunel con mucha curiosidad, se observo un tunel muy grande y extenso con sus fallas geologicas naturales es un sitio impresionante, y razonamos como la naturaleza da formas diferentes en cierto modo tiene algo de misterio, esta colocado luces y miras por donde …"|"fanny b"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Es interesante la historia y lo que se ve, aunque se hace algo largo. Es básicamente un enorme túnel natural, húmedo, oscuro y resbaladizo (llevar buen calzado). Recomendable para el que quiera pasar un momento en silencio o consigo mismo. O ponerse romántico..."|"Cesarete"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"La historia en si es interesante, pero lo que vez no lo encontré así. Nosotros fuimos a ver los tuneles por nuestra cuenta, sin guía, se recorren en pocos minutos. Es una atracción que te puedes saltar en tu viaje."|"Marisol A"|"2"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"interesante lugar , un turismo diferente , es increible como se dio su formacion , se necesitas botas"|"romancho"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Como complemento de la visita a la reserva de tortugas gigantes visitamos un tunel de lava, que por estar con mucha agua proveniente de filtraciones de la parte superior (te mojan todo), le quitan atractivo a la visita. No obstante el recorrido está iluminado y se puede llegar a …"|"Augusto_M3270"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"En pocos sitios del mundo se puede caminar por un sitio así, repetiría si fuese nuevamente a galápagos."|"ViajerosNM"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Este lo complemente con la reserva del Chato y es un buen paseo,meterse a estos tuneles es dificultoso ya que tienes que salir super doblado del lugar,es emocionante ya que es un poco oscuro y no sabes con que te vas a encontrar....No pagas para entrar."|"Alejandra Duque E"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"no apto para personas con dificultades motrices. La que visitamos nosotros esta mas o menos a mitad de camino entre Puerto Ayora y el aeropuerto, dentro de la reserva de tortugas, es un tunel natural formado por la lava (recordar que las islas son volcánicas), Se pueden hacer …"|"rodolfo c"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Antes de llegar a la Reserva El Chato, una visita a los túneles de lava, una breve reseña sobre los orígenes de su formación y una forma de entender la magnificencia de los volcanes. Hermosa experiencia."|"Ricardo_Camara_Bs_As"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Están dentro de la reserva de tortugas los que vimos nosotros; pero tengo entendido que hay por toda la isla. Dan una dimensión de la violenta actividad de la zona.-"|"MarianoMario"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"En la misma reserva El Chato donde ves las tortugas,tenes la entrada a estos tuneles de lava,es algo diferente para ver,y la sensacion de estar en un tunel formado por lava de un volcan es interesante.Llevar calzado comodo porque esta humedo y resbala.Podes hacer esta excursion …"|"rocio b"|"4"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Fuimos con una excursión, lindo el camino hasta llegar a los túneles con las tortugas enormes que cruzan el camino tranquilamente. Los túneles son interesantes para recorrer, es un buen paseo en estas islas sorprendentes."|"Cristina C"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Como para cortar con tanta playa y tanto sol, se toma un taxi en la ciudad que no cuesta más de U$S40.- total y te lleva a los Gemelos, los túneles de Lava y el rancho Primicia o el Chato (están uno al lado del otro). Hay que llevar calzado bueno, ya que el piso resbala. La ropa …"|"Avanoc"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Es una experiencia diferente dentro de Galápagos, es un túnel no muy largo, está iluminado por dentro. Conviene llevar calzado cerrado como zapatillas patra transitarlo más cómodo dado que el suelo suele estar de húmedo a mojado"|"Elena A"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Esperaba algo más imponente, no me sorprendió demasiado, pero igual fue divertido e interesante. la primera vez que fui solo me dieron una linterna, no había luces, en cambio, este año han puesto luces, lo cual hace que el paseo sea más fácil."|"ElianaLala"|"3"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Debes caminar con cuidado y mirando para arriba, ya que en algunos sectores hubo desprendimientos recientes de piedras del techo. Lo malo es que tenían muchas luces eléctricas quemadas, las que donde si existen, te hacen ver la magnitud del lugar. (le falta mantenimiento..) y …"|"IngMarceloCassiet"|"5"|"2015"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Fuimos a los túneles de lava al llegar a la Isla,camino a Puerto Ayora.El tramo a recorrer por ellos es muy interesante y entretenido.Si alguien tiene alguna dificultad física,pues no es recomendable porque hay que pasar un tramo casi reptando debajo de unas rocas.Para quien no …"|"naberro"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Los túneles son geniales. No es una actividad apta para claustrofóbicos. Ni para gente mayor o con poca movilidad. Además de subir y bajar entre las piedras, en una parte hay que arrastrarse por el suelo, por ende es recomendable llevar ropa que pueda ensuciarse. Todo el tunel …"|"dperson"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Vale la pena llegar a este lugar. No le tenía mucha fe al paseo pero fui sorprendida para bien. El camino es bastante largo y tiene su complejidad. Imperdible!"|"lachanchaylos20"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Es increíble estar dentro del túnel de lava. Apreciar sus formación, caminar hasta la salida por el otro extremo. Casi al final del recorrido se llega a una piedra enorme que obstaculiza el paso, pero si uno se agacha y pasa reptando puede seguir el camino. No se queden alli, …"|"silvia z"|"5"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Entrar a los túneles de lava fue increíble, fuimos en taxi hasta ahí con un costo de 30 dolares y te esperan. Recorres un camino por el interior de la tierra, solo tienen unas lamparitas para guiar tu camino. Y se observan rocas caídas, si sos claustrofóbica no seria muy …"|"AnitaS35G"|"5"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"La visita a estos túneles resulta muy interesante por la unicidad de estas formaciones. Se recomienda completar la visita al Túnel de Lava con la visita al Rancho Primicias donde se pueden ver tortugas gigantes en libertad. Las tortugas comen y se desplazan tranquilamente …"|"Carlos R"|"4"|"2014"
"Santa Cruz"|"Cavernas y cuevas‎"|"Lava Tunnel"|"Los túneles son magníficos. Es increíble pensar que se formaron naturalmente. en un lugar hay que agacharse para cruzar, se recomienda llevar toallas para limpiarse el lodo"|"Diego M"|"5"|""
