"numero","Destino","Atraccion","Comentario","Calificaci�n","A�o"
"120","Cuenca","Parque Nacional Cajas","Hice la ruta 1 (que sube hasta 4250 desde 3900) y desde donde se puede mirar una hermosta vista sobre las lagunas y la ruta 2 (unas 3 horas) donde se puede recorrer las lagunas. Relindo :)",5,2017
"121","Cuenca","Parque Nacional Cajas","El parque cajas es realmente sorprendente pase unas 4 horas haciendo senderismo en unas de sus rutas uno puede observar desde riachuelos, hermosa flora t�pica de los p�ramos, hasta enormes lagunas hacen que valga la pena volver a ir una y otra vez.",5,2017
"122","Cuenca","Parque Nacional Cajas","Un luagar que los amantes de la naturaleza,de hacer trekking y establecer una relaci�n con la naturaleza y s� mismo. Tienen diversas rutas con distintos niveles de dificultad. Les recomiendo ir temprano para aprovechar el tiempo... y caminar caminar y contemplar en silencio �",5,2017
"123","Cuenca","Parque Nacional Cajas","Para quienes disfruten de observar paisajes, caminar en medio de la naturaleza, este lugar es ideal. Actualmente la carretera se encuentra en excelente estado y es posible llegar al Parque Nacional Cajas en 30 minutos desde la ciudad de Cuenca. Es importante ir preparado para �",5,2017
"124","Cuenca","Parque Nacional Cajas","El Parque Nacional tiene un ambiente que invita a recorrerlo, lleno de lagunas de todos los tama�os, tiene una vegetaci�n donde predominan los ""�rboles de papel"", conocidos tambi�n como quinoa, adem�s de orqu�deas, musgos y diminutas flores que est�n por todo el lugar.",5,2016
"125","Cuenca","Parque Nacional Cajas","Hermosa experiencia vivimos. Si bien nos contaron los lugare�os son frecuentes las lluvias o lloviznas, no importa frente a tanta belleza de paisaje. Lo que si hay que ir temprano, con tiempo, hay mucho por recorrer.. y con ropa impermeable o alg�n piloto, zapatillas si o �",5,2016
"126","Cuenca","Parque Nacional Cajas","Un lugar maravilloso de bellos paisajes que te llena de paz, en donde puedes caminar y cuando llega la noche ver las estrellas, solo que tienes que ir abrigado porque hace fr�o.",5,2016
"127","Cuenca","Parque Nacional Cajas","Es un lugar fant�stico si te gusta la naturaleza, se puede disfrutar del silencio y de la observaci�n de aves el clima es fr�o y se debe ir abrigado hace viento ya que estamos en el P�ramo recomendado si pasas por Cuenca",5,2016
"128","Cuenca","Parque Nacional Cajas","el parque es majestuoso, espectacular, quedas boquiabierto, se ven los nacederos, los riachuelos, las cascadas y durante el camino en automovil, vimos las llamas, si las llamas en el camino, comiendo, en realidad por la ruta de la carretera, no se puede detener el vehiculo, solo �",5,2017
"129","Cuenca","Parque Nacional Cajas","Si Ham�s la naturaleza no hay nada mejor Q visitar el Cajas lleno de senderos y paisajes majestuosos su cristalina agua de sus lagunas llenas de truchas q por cierto la trucha es el plato de la zona . Al ajillo o frita acompa�ado con patatas fritas y verduras y no puedes dejar �",5,2017
"130","Cuenca","Parque Nacional Cajas","Visitar el Cajas es algo que no puede perderse; es un acercamiento a la Naturaleza en su m�s grande expresi�n. Hay que ir abrigado porque es fr�o pero la vista de las monta�as y un resplandeciente cielo acarician el esp�ritu.",5,2017
"131","Cuenca","Parque Nacional Cajas","Es un lugar impresionantemente bello, sus lagunas y riscos son de una belleza incomparable, recomendable para pasar una ma�ana con familia",5,2017
"132","Cuenca","Parque Nacional Cajas","Fant�stica vista que no le pide ning�n favor a otro parque a nivel mundial, bien cuidado, un clima agradable y unas vistas espectaculares de su geograf�a. Al que visite el parque estoy seguro que quedar� satisfecho.",5,2017
"133","Cuenca","Parque Nacional Cajas","Se sugiere ir en vehiculo particular y llevar ropa bien abrigada, la vista es preciosa y los paisajes son unicos",5,2016
"134","Cuenca","Parque Nacional Cajas","Maravillosas vistas de la cordillera, combinando monta�as y lagos. Se llega a m�s de 4000 metros de altura (Tres cruces) por buenos caminos. Es posible ver animales caracter�sticos de la zona, por lo menos manadas de llamas.",5,2017
"135","Cuenca","Parque Nacional Cajas","El parque es super hermoso y desde Cuenca se puede llegar adem�s de ser super econ�mico. Puedes tomar un bus desde el terminal de Cuenca por tan s�lo 40 centavos.",5,2016
"136","Cuenca","Parque Nacional Cajas","Es un lugar maravilloso, se disfruta mucho de la naturaleza y tiene sitios bonitos para pescar y acampar, es un lugar para volver una y mil veces, realmente hermoso.",5,2016
"137","Cuenca","Parque Nacional Cajas","Precioso, incre�ble. No se puede dejar de visitar. Naturaleza �nica, flora y fauna caracter�sticas y f�cil de andar.",5,2016
"138","Cuenca","Parque Nacional Cajas","Parque Nacional, hay que tener cuidado con la altura y cuando sub�s en auto para los que nos mareamos , ingerir algo para no tener vomitos. Luego es un lugar maravilloso, digno de recorrerlo, muy buen paseo en Ecuador",5,2016
"139","Cuenca","Parque Nacional Cajas","Visit� el PN Cajas en noviembre 2016. Es un lugar muy lindo que ofrece distintos senderos para recorrer. Particularme entre por La Toreadora y elegi el sendero 2. No esta bien se�alizado y los guias que estan en la entrada no explican mucho. es importante llevar agua y algo para �",5,2016
"140","Cuenca","Parque Nacional Cajas","hermoso lugar; para realizar diferentes actividades como: acampar, pesca deportiva, trekking, escalada y muchas actividades mas !!",5,2016
"141","Cuenca","Parque Nacional Cajas","La naturaleza del lugar es muy variada. Los paisajes crean un ambiente de recogimiento que ayuda a elevar el espiritu. Un lugar maravilloso",5,2016
"142","Cuenca","Parque Nacional Cajas","Un lugar impresionante, desde las lagunas de sus humedales, sus incre�bles paseos, las llamas que se pueden ver por el camino, el parajismo. Un lugar encantador y una visita obligada",5,2016
"143","Cuenca","Parque Nacional Cajas","Tome un Tour con Cazhuma Tours al Cajas y fue muy bien! lo realizan todos los dias con guias especializados y transporte de lujo.",5,2016
"144","Cuenca","Parque Nacional Cajas","Es un lugar muy hermoso se puede compartir con ni�os puedes llevar ca�a de pescar y divertirte con las truchas !!",5,2016
"145","Cuenca","Parque Nacional Cajas","No debe uno abandonar el pa�s sin visitar este lugar. Aunque la altura lo puede hacer un poco duro merece la pena realizar la caminata m�s larga. Si te toca un buen guia ser� una experiencia inolvidable.",5,2016
"146","Cuenca","Parque Nacional Cajas","Lugar santo para recogerse , orar, y pedir a Dios. Recomendado, mucho frio, abrigos, guantes. Lindo paisajes, misas a las 11:30 los s�bados y domingos.",5,2016
"147","Cuenca","Parque Nacional Cajas","El Cajas es visita obligada para quien visite Cuenca, si es amante de la naturaleza, pues se llenara de im�genes inolvidables y una experiencia unica.",5,2016
"148","Cuenca","Parque Nacional Cajas","un sitio maravilloso que respira una paz indescriptible. recomendado para visitarlo en familia. naturaleza, lagunas, monta�as, parque, iglesia...todo bello",5,2016
"149","Cuenca","Parque Nacional Cajas","Alucinante desde que vas bajando por el carretero y empiezas a ver las lagunas y la vista. Es digno de bajarse y aguantar un poco el fr�o para apreciar la vista tomarse fotos con la laguna y si puedes bajar a caminar. Es recomendable ir s�per abrigado para poder caminar �",5,2016
"150","Cuenca","Parque Nacional Cajas","Si vas a Cuenca obligatoriamente tienes que ir al Cajas, hay muchos sitios tur�sticos dentro como Zorrocucho ideal para ir de camping con amigo o para una caminata. Tambi�n hay varios hoteles con lagunas para pescar y restaurantes.",5,2016
"151","Cuenca","Parque Nacional Cajas","Un lugar incre�ble. Lo recomiendo para todos es espectacular, mi lugar favorito de la ciudad, ideal para caminatas y estar en contacto con la naturaleza, simplemente increible.",5,2016
"152","Cuenca","Parque Nacional Cajas","Naturaleza en su m�ximo expresi�n, parece una escena de Games of Thrones!! Es una parada obligatoria si van a Cuenca.",5,2015
"153","Cuenca","Parque Nacional Cajas","Llegue a la laguna Toreadora, una vista incre�ble, a 3,995 mts sobre el nivel del mar. Excelente punto para fotograf�as panor�micas y sobre todo si toca un d�a de sol. Muy recomendado",5,2016
"154","Cuenca","Parque Nacional Cajas","Uno de los sitios tur�sticos m�s bonitos del Ecuador, totalmente recomendado si gustan del paseo por la regi�n Sierra del pa�s.",5,2016
"155","Cuenca","Parque Nacional Cajas","es un lugar excelente para despejar la mente, ir de pesca es algo encantador y recomedable para ir en familia.",5,2016
"156","Cuenca","Parque Nacional Cajas","Increible paraje muy cerca de Cuenca, muy recomendable la visita. La reservamos con Cuenca Bestours, nos brindaron una excursi�n muy interesante en la que cabe destacar a Milton, el gu�a, un excelente gu�a.",5,2016
"157","Cuenca","Parque Nacional Cajas","El cajas es un lugar m�gico por excelencia. Desde que uno se empieza a acercar, los monta�as y lagos son cada vez m�s majestuosas. Permite mantener un momento de respeto y complemento con la naturaleza y un nivel de conexi�n energ�tica impresionante",5,2016
"158","Cuenca","Parque Nacional Cajas","Si te gusta la monta�a y el paisaje de las zonas altoandinas, este lugar es para ti. Las lagunas, los paisajes y la fauna son de admirar.",5,2016
"159","Cuenca","Parque Nacional Cajas","Ir al cajas fue una experiencia �nica, es un lugar donde se pueden observar aves, mam�feros, lagunas, vegetaci�n �nica, y al estar en la transici�n de la sierra a la costa est�s cerca de muchos lugares hermosos. muy recomendado-",5,2015
"160","Cuenca","Parque Nacional Cajas","Este Parque Nacional es un santuario del agua, ver c�mo brota agua de su tierra y forma r�os y cascadas, es muy hermoso. Vale la pena visitarlo y aprender de lo susceptible que es el p�ramo y lo importante para la vida en la tierra.",5,2016
"161","Cuenca","Parque Nacional Cajas","Si les gusta el aire libre y caminar inmerso rodeado de tranquilidad y en contacto con la naturaleza no dejen de visitar Cajas, su parque es muy grande donde se podr� disfrutar del aire fresco, de caminatas y de camping, realmente un lugar muy acogedor.",5,2016
"162","Cuenca","Parque Nacional Cajas","�l cajas es uno de los lugares favoritos para m� y que se encuentren cercanos a mi ciudad natal. Es un lugar donde se percibe tanto la grandiosidad de la naturaleza como la peque�ez de nuestra existencia con respecto al mundo y al universo. Lugar con una energ�a muy linda y �",5,2015
"163","Cuenca","Parque Nacional Cajas","Maravillosos paisajes, trekking de nivel medio. Opci�n para acampar. Si se escoge la laguna Toreadora no se requiere gu�a.",5,2016
"164","Cuenca","Parque Nacional Cajas","El Cajas es un lugar magico lleno de paz en donde puedes disfrutar de un paisaje inolvidable. Recomendado.",5,2016
"165","Cuenca","Parque Nacional Cajas","Muy bonito, lo cruzamos en autob�s, viajamos de Cuenca a Guayaquil el autob�s pasa el puerto a 4120 m de altura, justo donde el mirador de las 3 cruces. Viajando de Cuenca a Guayaquil, lo mejor es ir sentado en los asientos de la ventana del lado del copiloto",5,2016
"166","Cuenca","Parque Nacional Cajas","El paisaje es �nico... fuimos a visitar el Jard�n de la Virgen y es sin dudas un lugar muy muy especial se respira tanta paz, sin dudas un lugar al que vale la pena regresar.",5,2016
"167","Cuenca","Parque Nacional Cajas","En los paramos de la cordillera de los andes aparece una de las joyas de esta ciudad... Fauna flora y paisaje sin igual, sumada a buena gastronom�a.",5,2016
"168","Cuenca","Parque Nacional Cajas","Unos de los mejores lugares para conocer en Cuenca, el clima, la vegetacion, su fauna es increibles no hay lugar como este. Y su comida ni se diga.",5,2016
"169","Cuenca","Parque Nacional Cajas","El parque Nacional El Cajas es un lugar hermoso, tiene m�s de 400 lagunas, el agua va recorriendo su geograf�a agreste hasta llegar a la ciudad de Cuenca. Ofrece much�simas opciones para pasar un tiempo maravilloso.",5,2016
"170","Cuenca","Parque Nacional Cajas","Hermoso lugar, algunos tips importantes son que para llegar puedes agarrar los buses en el terminal de la cooperativa occidental. Al llegar registrarse para poder pasar ya que al d�a permiten que 92 personas pasen y si es �poca alta puedes quedarte sin la caminata que es muy �",5,2016
"171","Cuenca","Parque Nacional Cajas","Es perfecto para estar entre amigos y disfrutar de un hermoso paisaje tranquilo y fuera del estr�s de la cuidad. Muy bien vigilado y hay que procurar ir con la ropa adecuada para ese clima de ahi todo perfecto",5,2016
"172","Cuenca","Parque Nacional Cajas","El Parque Nacional Cajas es una de �as joyas maturales m�s valiosas del Ecuador. Sus grandes y extensos p�ramos y lagunas son el sue�o de todo amante del fr�o. Adem�s se puede apreciar una gran variedad de flora y fauna en su h�bitat natural.",5,2015
"173","Cuenca","Parque Nacional Cajas","Lindo lugar, su naturaleza, sus r�os, sus Lagos excelente, maravilloso un lugar para caminar relajarse en medio del sonido de sus r�os",5,2016
"174","Cuenca","Parque Nacional Cajas","Este es un lugar de parada obligatoria en tu vista a Cuenca, tiene una vista impresi�nate. Tomar en consideraci�n que es un poco alto y puede hacer fr�o o bien general un poco de mareo por mal de altura. Recomiendo visitar este lugar, no puedes dejar de visitar este lugar si vas �",5,2016
"175","Cuenca","Parque Nacional Cajas","Es incre�ble el conocer esta parte de la naturaleza, el poder ver las llamas al lado de la carretera es una grata sorpresa, el poder compartir un momento de reflexi�n con la virgen del cajas acompa�a el viaje.",5,2016
