Destino|Categoria|Atraccion|Comentario|Calificacion|Anio
Quito|Parques‎|Parque Metropolitano|Un lugar para pasear, hacer deporte, divertirse y fuera del ruido de la ciudad, es muy relajante, hay que llegar temprano para tener un lugar donde estacionar.|5|2013
Quito|Parques‎|Parque Metropolitano|El parque metropolitano esta en el norte de la ciudad, situado en lo alto de la montania. Para el turista que vive al nivel del mar, como yo, fue un esfuerzo subir, pero valio la pena. Hay un parque con juegos y un gran bosque urbano, donde se puede hacer senderismo y mountain …|5|2013
Quito|Parques‎|Parque Metropolitano|El paque Metropolitano de Quito es realmente hermoso! La primera vez que fui me encanto ver la interactividad entre familias y mascotas! El ultimo domingo de cada mes hay un concurso Canino organizado por Dog Chow!! muy lindo show! En el parque puedes leer, disfrutar de la …|5|2012
Quito|Parques‎|Parque Metropolitano|diferentes senderos, bosque a izquierda y derecha, aire puro, gente linda, miradores...... lo mejor. Se puede practicar caminata, trote, bici delicioso|5|2013
Quito|Parques‎|Parque Metropolitano|Es un parque bastante grande casi en plena ciudad. Tiene arboles de eucalipto muy altos y decenas de senderos por donde se puede caminar por distraccion o por hacer ejercicio.|5|2013
Quito|Parques‎|Parque Metropolitano|me enacanta ir en familia y con mis perros, se respira aire limpio y te sientes seguro, el parque esta limpio y el paisaje es hermoso!|5|2012
Quito|Parques‎|Parque Metropolitano|Para ir con las mascotas y hacer picnic, sin embargo hubo mucha gente en fin de semana especialmente en los parqueaderos y area de juegos, pero la caminata estuvo muy bien, respirar aire puro.|5|2013
Quito|Parques‎|Parque Metropolitano|pasar un fin de semana caminando o hacer un picnic en familia lo mejor en sus cabanias divertido para pasar con los animales y los ninios disfrutan mucho|5|2012
Quito|Parques‎|Parque Metropolitano|es mi playgound, bici de montania y caminatas con mi perro, el lugar es divertidisimo si te gusta caminar , el bosque es increible, si vas en bici es mucho mejor, aunque es bastante tecnico|5|2012
Quito|Parques‎|Parque Metropolitano|Un parque muy bien conservado, con varias rutas para caminar y ciclear. Puedes hacer un dia de picnic, tiene instalaciones para hacer asados con ampliar areas de uso publico.|5|2012
Quito|Parques‎|Parque Metropolitano|Puedes respirar el aire muy puro, fresco en un ambiente seguro.|5|2011
Quito|Parques‎|Parque Metropolitano|El parque urbano mas grande en todo america latina. Las vistas de Guapulo son hermosas. Hay muchos senderos que sirven para montar bici o trotar. A me me encanta la altura del lugar tambien.|5|2012
Quito|Parques‎|Parque Metropolitano|Yo acababa de disfrutar del parque temprano por la maniana para correr! ! Es el mejor! ! Lo recomiendo 100%.|5|2016
Quito|Parques‎|Parque Metropolitano|Un lugar para escapar de la contaminacion y el ruido de la ciudad de Quito los recados. Salir a correr o caminar, o simplemente a calmar su mente haciendo yoga. Le dotados para lugar en menos de cuatro diferentes tipos de Colibries, Vermilion Flycatcher o el sur amarillo …|5|2016
Quito|Parques‎|Parque Metropolitano|Nos encanta visitar este parque en las tardes de domingo en familia. Este es un gran lugar para tomar un almuerzo de picnic y una manta. Hay un monton de lugares diferentes para elegir y varias zonas de recreo para ninios. Con senderos para caminatas, un campo de futbol, un …|5|2015
Quito|Parques‎|Parque Metropolitano|Arboles agradable, estupendos senderos, excelentes vistas y vistas desde un numero de vagabundos en todo el parque. Gran lugar para llevar a su perro a pasear. El parque esta muy limpio y las instalaciones estan bien cuidadas. Zonas de barbacoa se puede alquilar para salidas de …|5|2016
Quito|Parques‎|Parque Metropolitano|Un lugar natural donde usted puede olvidarse de la ciudad y estar en la naturaleza, respirar aire fresco! Muchas opciones para hacer saludable suff. Precioso|5|2015
Quito|Parques‎|Parque Metropolitano|Exploramos aqui esta maniana en mi carrera. Un paisaje impresionante. Ir tan lejos como puedas y estaras en el lado de la montania con un paisaje de primera clase de regalo.|5|2016
Quito|Parques‎|Parque Metropolitano|Este parque es precioso - - - gigantescas y bien cuidado. Hay lugares poetica todo con flores y bancos y campos y vistas espectaculares. Tambien puede buscar el rebanio de llamas de unos 15 llamas preciosa que pasear! Es gratis y se siente muy seguro (Seguridad y empleados todo).|5|2016
Quito|Parques‎|Parque Metropolitano|Impresionante parque dentro de la ciudad, tiene una vista greaty, muchos arboles y senderos para caminar o correr. Es muy tranquilo, y niebla gratis! Gran mismo hotel para practicar deportes.|5|2016
Quito|Parques‎|Parque Metropolitano|Este parque es dos veces el tamanio de Central Park en Nueva York. Tiene un monton de ondulaciones y senderos para caminatas de diferentes de variado interes intereses. Ofrece unas excelentes vistas tanto de Quito y el valle al este.|5|2015
Quito|Parques‎|Parque Metropolitano|Un hermoso parque enclavado en Quito, escondido del bullicio de la ciudad. Fui caminatas alli y disfrutamos tanto el paisaje natural y las piezas de arte moderno con mucho gusto situado hacia el inicio del parque. Es un lugar estupendo para practicar el senderismo, ciclismo, …|5|2015
Quito|Parques‎|Parque Metropolitano|El parque es un lugar estupendo para pasear, solo o con amigos, para hacer un picnic, y hacer un monton de deportes.|5|2015
Quito|Parques‎|Parque Metropolitano|Pudimos ir andando hasta la cima del parque y mientras que en el paseo, nos encontramos con una manada de Llamas paseando por. Este es un excelente lugar para montar en las bicicletas de montania de todos los senderos por todo el parque.|5|2015
Quito|Parques‎|Parque Metropolitano|Este parque es ideal para el senderismo y el ciclismo de montania. Hicimos una excursion a unos 4 km del parque, incluyendo dos de las vistas a la parte este del parque y el extremo norte del parque. El parque es enorme, especialmente para un parque de la ciudad, y parece que hay …|5|2015
Quito|Parques‎|Parque Metropolitano|Parque muy bonito en una zona urbana muy transitada de la ciudad. Muchas personas activas corriendo/ciclismo. Fines de semana no son artesanias y vendedores de todo tipo. No hay necesidad de visitar Octavalo con esta zona tan cerca.|5|2015
Quito|Parques‎|Parque Metropolitano|Basicamente El titulo lo dice todo. Es una caminata un poco para llegar a la entrada de la base de la ciudad y del transporte publico, aparte de los taxis no venir tan alta. Recomiendo coger un taxi, cuesta unos 1 USD desde la Avenida de las Americas donde se junta con el …|5|2015
Quito|Parques‎|Parque Metropolitano|Le recomiendo que visite este parque antes de ir al museo Guayasamin, es un hermoso parque, solo ten cuidado con los ciclistas.|5|2014
Quito|Parques‎|Parque Metropolitano|Este es un gran lugar para tomar una caminata o un paseo en bicicleta de montania. Es un bosque que se ha convertido en un parque nacional. Puedes encontrar monumentos frescos dentro de los bosques. Tambien puede obtener una hermosa vista de la ciudad desde aqui.|5|2014
Quito|Parques‎|Parque Metropolitano|Este parque es uno de los mas grandes de Quito. Es un lugar estupendo para un paseo o hacer un picnic o ir a correr. Algunas partes del parque son bosque, hay zonas de barbacoa, zonas de juegos infantiles para los ninios y es lo suficientemente grande para que usted siempre …|5|2013
Quito|Parques‎|Parque Metropolitano|Este es un enorme parque que cubren miles de acres, con espectaculares vistas de la ciudad y areas perifericas en Quito. Se aceptan perros y son en abundancia en los fines de semana, junto con los senderistas, ciclistas y un monton de gente para una barbacoa. Las vistas de la …|5|2013
Quito|Parques‎|Parque Metropolitano|es el mayor parque de la ciudad en America del Sur. parece bastante salvaje, y es bastante facil perderse en la vegetacion. Vale la pena una visita, y las vistas de Quito en un dia soleado son espectaculares. Tambien hay un paquete de llamas y alpacas estar en el parque. Algo …|5|2012
Quito|Parques‎|Parque Metropolitano|He estado viviendo cerca del Parque Metropolitano mas de 1 anio, asi que me siento como en mi patio:) . Me encanta este parque porque es como bosque, muy natural y tan grande, que a veces no veras otras personas. Y tambien todas las personas que vienen a este parque son muy …|5|2013
Quito|Parques‎|Parque Metropolitano|Parque Metropolitano es un oasis no lejos de la ciudad. los sabados y domingos son cuando un monton de familias locales vienen a pasar tiempo caminatas, correr, ciclismo de montania, picnics, o jugando con sus perros/ninios en las zonas de juegos. Ya que vivimos en Quito, que …|5|2013
Quito|Parques‎|Parque Metropolitano|Si te gusta andar en bicicleta de montania, y tienes un nivel medio, en este parque encontrara rutas increibles. Tan divertido!!!|5|2012
Quito|Parques‎|Parque Metropolitano|yo vivimos justo al lado de este parque y me alegro de haberlo hecho. Quito es un grande, contaminada y ciudad y este parque esta en la ladera de una montania y el aire es mucho mas limpio por aqui. Y no hay trafico y el caos, solo paz y tranquilidad. Me principalmente en …|5|2012
Quito|Parques‎|Parque Metropolitano|Este es un maravilloso parque donde se puede tomar un picnic y caminar por millas. El dia que estuvimos alli escuchamos gaitas que para una persona escoces fue toda una sorpresa!!|5|2012
Quito|Parques‎|Parque Metropolitano|Si, es un gran lugar para ir en bicicleta o una caminata. Este espacio verde esta situado en el barrio de Bellavista, en la colina de Guangüiltagua al norte de Quito. tiene 571 hectareas y su altitud alcanza hasta 2,988 metros (9.800 pies) por encima del nivel del mar. Es un …|5|2012
Quito|Parques‎|Parque Metropolitano|No te pierdas esta joya natural, lleno de rincones tranquilos, arboles y flores. ir temprano en la maniana para observar las aves hummig!|5|2012
Quito|Parques‎|Parque Metropolitano|Un lugar tranquilo y relajado, perfecto para aventuras se caracteriza por su vida social extrovertida. Situado muy cerca de cumbaya.|5|2012
Puerto Ayora|Parques‎|El Garrapatero|Lugar perfecto para descansar y disfrutar de una playa perfecta arena blancas y mar azul. Si llegas en bicicleta asegura de tener muy buena condicion fisica|5|2019
Puerto Ayora|Parques‎|El Garrapatero|Hermosa playa arena blanca y agua transparente, se llega en taxi desde el malecon por $40, te dejan y luego te recogen a la hora pactada. Hay que llevar bloqueador pues no hay donde protegerse del sol pero vale la pena conocerla|5|2019
Puerto Ayora|Parques‎|El Garrapatero|No podiamos perdernos el ir a la playa Garrapatero y valio la pena. Una playa muy bonita y agradable para los ninios porque es plana. Se pueden ver algunas especies marinas, segun el senior que alquilas los kayaks, nosotros no vimos nada, pero la disfrutamos mucho. Hay una laguna …|5|2019
Puerto Ayora|Parques‎|El Garrapatero|Una playa increible, gran vista, muy tranquila. Antes de llegar hay q hacer caminar por un sendero unos 10 min. Vale la pena.|5|2019
Puerto Ayora|Parques‎|El Garrapatero|Caminas por un camino bien mantenido no te detengas en los manzanillos! Son peligrosos!! Llegando a una caseta ingresas tus datos y entras. Hay mucha roca pero el agua turquesa te ignotiza.|5|2019
Puerto Ayora|Parques‎|El Garrapatero|Es una playa preciosa, yendo temprano puedes sorprender a las iguanas marinas tomando el sol, a los pelicanos pardos dando una exhibicion de picados para pescar y todo tipo de fauna. Hay unas zonas acondicionadas para hacer BBQ. Ya os digo, perfecta.|5|2019
Puerto Ayora|Parques‎|El Garrapatero|Queda un poco retirada de Puerto Ayora, pero tiene una belleza natural excepcional y en el agua que es muy transparente y azulada se puede nadar y disfrutar del sol, con mucha privacidad. Fueron muy pocos los turistas que llegaron en un dia entre semana. Una de las mejores …|5|2018
Puerto Ayora|Parques‎|El Garrapatero|La playa el garrapatero esta alejada de puerto ayora solo se accede en taxi que cuesta 40 dolares los lleva y ustedes dicen a que hora los va a buscar. El horario de la playa es hasta las 17hs, es de aguas azules y arena casi blanca, ojo si hay mucho sol llevar algo para …|5|2019
Puerto Ayora|Parques‎|El Garrapatero|esta playa esta a 30´en taxi (30 o 40usd) desde el puerto. Vale la pena es muy tranquila y amplia. No tiene servicios, hay que llevarse comida y bebida.|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Un sitio para descansar, vale la pena ir al menos 5 o 6 horas, contemplar el paisaje en un sitio muy privado. Los flamencos rosados son escasos.|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Es una de las mejores playas de Santa Cruz junto con Tortuga Bay, queda lejos del pueblo y se accede contratando un taxi y arreglando previamente cuando los vuelve a buscar porque no hay senial de celular asi que hay que tener muy en cuenta ese detalle. Desde donde te deja el …|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Para hacer esta visita no requieres contratar ningun tour, basta con parar algun taxi de la zona y lo encargas y listo.... vale $60,00 ya sea para una, dos, tres o cuatro persona, por lo que vale la pena juntarse en grupo para contratar los servicios de un taxi.... El lugar es …|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Hermoso lugar playas muy lindas se puede hacer varias actividades se alquila el carro desde Santa Cruz hay que llevar comida.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Si bien es una playa a la que solo se accede en vehiculo pues se encuentra a unos 40 km de Puerto Ayora, es una experiencia hermosa para hacer kayac pues tiene pequenias bahias para recorrer. No hay mucho espacio de sombra por lo que es necesario ir en horarios favorables por el …|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Llegas a la playa despues de un viaje en taxi de 40 minutos aproximadamente y una caminata de 500 mts. Muy bonito|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Casi no voy porque me dijeron que no valia la pena, y me encontre con una playa inmensa, de arena blanca y agua transparente. Es una de las mas lindas que vi. No hay mucho resguardo del sol, asi que hay que llevar protector si o si.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Un lindo lugar en la zona alta de la isla. El agua es clara y la arena es blanca. El camino a la playa no es muy largo.|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Una playa increible! Tiene un sector con sombra, donde hay merenderos y asadores. El guardaparque muy amable te recibe y te explica donde podes nadar, hacer snorkel, donde esta la sombra, etc. Se puede alquilar Kayak a 10 dolares por persona (1 hora). Se puede ir en taxi (45 …|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Es una playa realmente hermosa !! No es necesario pagar un tour para llegar a ella; es recomendable que lleves cosas de comer pues no hay nada cercano en donde puedes comprar nada|5|2018
Puerto Ayora|Parques‎|El Garrapatero|Tomamos un taxi de 45usd desde Santa Cruz con la condicion de que nos recoja a la 16:00. Debimos llevar nuestro LUNCH para un picnic en medio de la playa. El sitio es pristino y calmado. Tienes un AREA de bbq y una Laguna de flamencos (que no estaban) Unicamente fue incomodo …|5|2017
Puerto Ayora|Parques‎|El Garrapatero|la caminata a la playa es corta desde la entrada. la playa es muy bonita. Pudimos ver flamingos es unas positas.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Hermosa y amplia playa, cuenta con un espacio de mesas para hacer camping y tambien con una laguna donde ver flamingos. Se ofrecen actividades como botes y kayak. Y hay banio publico. Se debe caminar un trecho para llegar por lo que recomiendo que vayan con zapatos deportivos.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Un lugar excelente si lo que se busca es disfrutar de un lugar unico y espectacular, incluso se puede observar varios animales marinos y aves|5|2016
Puerto Ayora|Parques‎|El Garrapatero|Espectacular lugar. Otro sitio obligado a visitar en Galapagos. A los que estan por ir, cuidado con los tabanos !|5|2017
Puerto Ayora|Parques‎|El Garrapatero|En serio esta playa es super linda, como para terminar un dia de poca actividad en Santa Cruz. Las fotos quedan divinas.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Linda playa muy tranquila se puede realizar snorkeling es apto para ninios y adultos hay que caminar pero no mucho maximo 5 minutos hay un camino hecho adoquines puede pasar sillas de ruedas si va lleven comida y agua por que no la venden en ningun lugar cercano. Llevar mucho …|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Playa con oleaje suave del Mar y con muy poca concurrencia de personas; area segura y presencia de guarda parque.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Lindo lugar, extensa playa de agua turquesa y temperatura adecuada. Se puede arrendar Kayak por 10 usd y hacer snorkel cuando la visibilidad lo permite.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Fuimos a conocer esta playa ya que nos decian que era muy linda y no se equivocaron, es una hermosa playa, muy tranquila para el banio y puedes hacer kayak.|5|2017
Puerto Ayora|Parques‎|El Garrapatero|La verdad es que la playa es muy bonita. pero lo que la hace un paseo unico es combinarlo con alquiler de bicicletas. Las mismas se pueden subir a los taxis (son camionetas) en Puerto Ayora, bajando en Bellavista que son unos 5k. De alli, se puede hacer el trayecto en bicicleta, …|5|2017
Puerto Ayora|Parques‎|El Garrapatero|Hermosa playa, aunque lejana del centro poblado. Hay que ir preparado llevando bebidas y comida. Ademas de mucho protector solar.|5|2017
