Destino|Categoria|Atraccion|Comentario|Calificacion|Anio
Riobamba|Rutas para ciclismo‎|Pro Bici|Un viaje increible, no puedo recomendar lo suficiente. Desde el conocimiento de las guias hasta la calidad de los equipos. Todos los guias fueron extremadamente amables y solidarios durante el viaje de 12 horas, atendiendo a las necesidades y niveles de habilidad de cada miembro …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|Una experiencia de primer nivel de principio a fin. Nuestro viaje a Chimborazo se ajusto a nuestras necesidades, con la asesoria de expertos la noche anterior. El equipo era de alta gama, especialmente las bicicletas de montania, lo que hacia que montar en altitud fuera mas …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|Estos muchachos realmente han perfeccionado su servicio de descenso en bicicleta de montania. Galo fue una gran cantidad de informacion durante su sesion informativa el dia antes de la gira. Me educo sobre la historia y la geografia de Chimborazo y los Andes en general. Tambien …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|En la oficina, Gado ya habia explicado mucho sobre la gira. ¡Realmente puedes sentir la pasion de organizar los tours lo mejor posible y darte un dia para recordar! ! ! Fausto fue la guia para nuestro recorrido y habla bien ingles. Todo estuvo muy bien organizado. Explico muchas …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|Gracias a Pro Bici, disfrutamos de andar en bicicleta por el Chimborazo. Su organizacion es perfecta. Las motos y los engranajes protectores son geniales. Hubo un (largo) brieffing la noche anterior. Alejandro vino a buscarnos a nuestro hostal y nos dirigimos al Chimborazo. …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|NO participe en ninguna de las excursiones con Pro Bici, pero si consulte con gran detalle las diferentes visitas que brindaron. El propietario Galo fue muy informativo y descriptivo con los tours. Recomendaria encarecidamente esta agencia unicamente por el hecho de que tienen …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|Fui a la gira de $ 65 (version 1) con mi equipo de ingenieros de la Universidad de Michigan. Todo el equipo tenia un gran conocimiento del Chimborazo, enfatizaba la seguridad, proporcionaba todo el equipo necesario y tenia un gran personal en su oficina principal y como guias …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|De principio a fin este viaje fue genial. Llegue la noche anterior para hacer una evaluacion breve del equipo de seguridad y la bicicleta. La informacion dada fue fantastica y el fue muy util. El viaje en si fue increible. Excelentes guias nuevamente llenos de informacion util, …|5|2019
Riobamba|Rutas para ciclismo‎|Pro Bici|No reservar un tour privado, pero como eramos los unicos huespedes en este dia nos cobraron 10 USD adicionales. La visita fue muy bien organizado. El dia antes de la excursion, elegimos y nos registramos en el material. Fausto nos recogio en coche en nuestro hotel, desde donde …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Si quieres visitar Chimborazo esta es una gran manera de hacerlo. El paisaje es increible! Puede caminar por el sendero entre la calle 1 y 2 escaladores refugio en 5000 metros y luego de vuelta por la bicicleta para comenzar. Soy principiante en el descenso de montania, pero no …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Un gran 10 / 10. Todo era perfecto, mientras que el volcan chimborazo downhilling. Pagamos 60 dolares por persona para un dia de aventuras y valio la pena cada centimo. Sin duda, uno de mis lugares destacados de America del Sur. Antes habiamos hecho downhilling y despues de …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Ir a esta organizacion para MTB. Todo estaba muy bien organizado y tienes un monton de informacion. Bicicleta y equipo era perfecto. La ruta de descenso era increible, mucho mejor que la carretera de la muerte.|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Riobamba fue algo de un error. Nos fuimos de Banos ir a Riobomba debido al clima en Banos. Terminamos el mejor dia. La altitud era un poco dificil de ajustar. Sin embargo, pude hacer el cliente desde 4800 m hasta 5000 m. Despues hicimos nuestro viaje hacia la montania en nuestras …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Mi novia y yo fuimos para el tour guiado en bicicleta de montania de 5. A 000 metros aproximadamente de 2800. Gran experiencia y vale la pena cada centimo. Nuestro guia, Fausto, era absolutamente excelente y tenia un gran sentido de cuando para darle privacidad para disfrutar del …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Sin duda, la mejor experiencia que uno puede tener en Riobamba. Totalmente vale la pena cada centimo. El personal es excepcionalmente amable y carinioso. Una gran mezcla de paisaje, la historia y, por supuesto, ciclismo de montania por un terreno maravilloso.|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Servicios increibles para la caminata chimborazo y Mtb paquetes! El propietario es muy amable y da buenas explicaciones del viaje! ! La guia sabe un monton de cosas sobre la naturaleza, la cultura. . . fue muy amable, servicial y hablar en ingles, frances y espaniol. Servicios …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Hice la excursion el martes y fue increible! Fui con el $60, una opcion de dia. Comenzamos desde el Refugio carrel y descendia hasta el pueblo de San Juan. Estaba nublado y niebla la mayor parte del dia, pero nos revela en si Chimborazo. Vimos mucha fauna y vicunia, granja de …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Fausto es una guia increible e hizo de nuestro dia realmente especial. A pesar de un menos que perfecto pronostico del tiempo Chimborazo mostro su cara con sincronizacion perfecta. El trayecto es bastante tecnico debido a las condiciones del terreno. . . Pero no de una sola via. …|5|2017
Riobamba|Rutas para ciclismo‎|Pro Bici|Esta fue sin duda una de las mejores cosas que hicimos en nuestro viaje de Ecuador. Patronato Pro poner la seguridad por encima de todo y asegurarse de que todos los jinetes son comodas. Empresa profesional con guias muy amable competente. El tour en si es increible. Unas vistas …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Coincido completamente con la mayoria de todas las otras criticas positivas. Este es un gran tour. Solo tengo que decir que es un poco caro (no hay comida sin bebidas incluidas), pero por lo demas fue genial. Los guias eran muy educados y serviciales. Las bicicletas estaban bien …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Muy bueno, y guia muy profesional y bicicleta. Interesante campo y buena explicaciones durante el dia.|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Nos quedamos muy contentos con nuestro viaje - es un largo dia y no para el viajero wimpy, pero si te gusta la aventura como nosotros te encantara este viaje. El personal era increible, el equipo de bicicleta era excelente, el equipo de seguridad era mas de lo que esperaba, y la …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Probici son una gran conjunto. Todo salio a la perfeccion con ellos. Diego, nuestro guia, era amable, educado, paciente y bien informado. Sus bicicletas son los modelos de calidad (teniamos bicicletas scott con engranajes shimano y frenos hidraulicos, todo funciona …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Quedamos muy contentos con este tour operador. Nuestra excursion empezo temprano en la maniana y nos fuimos a Chimborazo. Nuestro guia Diego estaba bien informada y se tomo el tiempo de explicar todo. Tambien el dejo para tomar fotos mucho. fue una de las mejores experiencias en …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Como han mencionado en otras criticas Chimborazo esta recomendado por las guias turisticas, lo que me hizo optar por viajar a traves de Riobamba. Sin embargo, no tenia ni idea de que Abril es normalmente la temporada de lluvias que significa menos viajeros y por ende menos gente …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|El Chimborazo fue un destino recomendado en la guia y me parecio que seria divertido hacer un tour en bicicleta de montania. Despues de recibir un monton de material turistico bien escrito a traves de correo electronico de Pro Patronato, me detuve en su oficina el dia antes de la …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Recomendamos encarecidamente esta en bicicleta desde Chimorazo en altitud 15,000 pies. Nos parecio que la altitud y aunque puedes caminar hasta 500 pies rechazamos. Ambos active los jinetes de bicicletas y esta temporada Road fue un reto para nosotros. Nuestro guia Daniel y …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Fuimos para el descenso ciclismo con Pro bici. El dia antes de que nos fuimos alli para reservar la excursion y la explicacion de la materia y la excursion es muy bueno! Teniamos que probar en guantes y cascos, bicicletas, etc. , y al dia siguiente, todo este material fue con su …|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|"Pro bici es clavado! Gracias Galo y nuestro guia, Fausto. Mi esposa y yo somos ciclistas de montania y eligio la ""media buena ruta"" (mas popular) y es basicamente la mejor variacion de 4 paseos muy similares de costo similar. La mayoria de grava o caballo esta en camino de tierra …"|5|2016
Riobamba|Rutas para ciclismo‎|Pro Bici|Yo tenia una gran atencion por parte de Galo desde el primer correo electronico que envie, hasta en Brasil, para saber mas sobre el tour de Chimborazo. El nos explico todo con un monton de detalles -- y estan haciendo cuando llegamos a Riobamba. Pasamos casi 2 horas hablando …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Hice 2 viajes increible gracias a probici y Galo. Por desgracia no habia otros turistas cuando estuve en la ciudad, asi que no vale la pena tomar los viajes. El todavia me dejaron alquilar una buena bicicleta y me dio excelentes direcciones asi que pude encontrar las rutas y …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Cuando estas bbackpacking durante unos pocos es solo de Mo, la mayoria de los dias son geniales, pero al final se mantendra en mente a solo unos dias fantasticos. Ciclismo bajando el Chimborazo es uno de ellos. Todo es remarcable : los paisajes, las bicicletas en si, todo el …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Es un dia completo de ciclismo alrededor de la mas magnifica montania en Ecuador. Comience en la nieve linea e ir todo el camino pasado vicunias pavoneo (son mas veloces como alpacas) a las granjas en el fondo. El sendero es mezclarse entre las secciones rapidas de carretera y …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|hacerlo! Confianza en la experiencia de Pro bici y tener un dia que nunca olvidara. La naturaleza increible, caminamos hasta 5000 metros!|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Hemos viajado mucho en America del Sur y Asia y tengo que decir que este organismo fue uno de los mejores que he encontrado. Primero, pueden organizar algo en el ultimo minuto (llegamos tarde en la ciudad y llegaron especialmente para nosotros) y realmente poner algunos …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Tuvimos la experiencia mas increible ciclismo al volcan Chimborazo. La excursion se prolongo durante mas de 10 horas y era preciosa. Fausto fue nuestro guia y era muy, muy!) amable y habia un monton de conocimiento sobre el Chimborazo, los alrededores y Ecuador en si! La ruta …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Yo en bicicleta por el volcan Chimborazo con pro bici y pasamos un dia fantastico. Los empleados fueron muy amables y se encargo de todo. Pude probar la bicicleta y el equipo el dia antes del viaje y el guia nos dio informacion sobre los senderos y el paisaje y cultura en el …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Me parecio que la oficina de Probici (arriba en la tienda de textiles) en un dia de lluvia en principios de mayo como yo estaba explorando Riobamba. Mi objetivo era para un paseo en bicicleta intermedio; mientras que habia leido en linea acerca del viaje en Chimborazo, yo …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|nos lo pasamos de maravilla con Probici. Galo, el propietario de Probici, era muy profesional, atento y paciente. El me ayudo a traves de las distintas opciones de excursion, mostraron fotos, y discutio logistica. El me ayudo a mi en forma adecuada con la bicicleta, casco, y …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Nunca pense que podria ser que algo precioso. Mi novio y yo queriamos ir a Chimborazo, pero no tuvimos tiempo suficiente para hacer la excursion bici entera, solo tuvimos medio dia, asi que en pro bici, nos preparo un tour en un jeep al campamento. No hemos tenido el almuerzo y …|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|Despues de llegar a Riobamba que queriamos ir para una caminata hasta el Vulcano del Chimborazo. Encontramos Pro bici, como se recomienda en nuestros libros de viajes para excursiones en bicicleta cuesta abajo desde el Chimborazo. Sin embargo, en realidad, solo queriamos para …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Este es como una Mounatin ciclismo empresa debe funcionar! El propietario ha sido orientar en la zona por 20 anios, asi que tiene un verdadero incentivo para mantener la ya excelente reputacion. Las bicicletas son modernas y excepcionalmente bien conservado, se estan tomando …|5|2015
Riobamba|Rutas para ciclismo‎|Pro Bici|Excelente, realmente profesional tour con bicicletas de primera clase y material de proteccion. Guias y el duenio habla bien ingles. Instrucciones y operaciones son muy profesionales. Gran servicio, con servicio de recogida y traslado de vuelta en el hotel; incluso cuidar de tus …|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|Todo fue excelente. Desde nuestra primera reunion hasta el final del viaje. Bien organizado, guia y conductor profesional. Buen mejor ciclismo de relacion calidad-precio, fantasticas vistas|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|He estado viajando por muchos anios lados diferentes del mundo, pero nunca he conocido dichas guias frendliness y positivas. Ambas Diego (tienen mismos nombres) eran simplemente genial y hicieron que nuestro viaje en bicicleta de montania Chimborazo seguro, lo interesante y nos lo …|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|"Este descenso Ciclismo de Chimborazo deberia ser muy arriba en la lista de cubo de Ecuador. El paisaje, la aventura, la historia y ""echo Vicunias"" carreras que al otro lado de la ruta vale la pena ir a Riobamba. Galo (que habla un ingles perfecto) el propietario super apasionado …"|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|El Pro bici proporcionara chico con un increible paseo cuesta abajo de Chimborazo. tan solo puedo recomendar tomar la ruta mas larga, ya que las carreteras de tierra son la mejor parte. El propietario es muy amable y da mucha informacion.|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|Fuimos por el Chimborazo decente con Probici. La guia, Galo, era sencillamente genial. El fue muy paciente, nos dio radios a comunicar cada vez que el no estaba cerca de nosotros, el explicarnos ruinas diferentes. Las bicicletas estaban bien. Las vistas son sencillamente …|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|Teniamos los paseos mas fantasticos de bicicleta con Pro bici. Elegir Pro bici te da la posibilidad de combinding mtb de diversion con un monton de historico, geologico informacion y ademas aprender acerca de la cultura ecuatoriana. Teniamos la opcion de un guia de habla …|5|2014
Riobamba|Rutas para ciclismo‎|Pro Bici|Quedamos muy impresionados con Pro bici y nuestro guia Diego era fantastico! Yo estaba ansiosa por ciclismo de montania como acceder ya que nunca he estado antes. La seniora en la oficina era muy servicial de explicar las diferentes rutas y ayudarnos a elegir una ruta para …|5|2013
Riobamba|Rutas para ciclismo‎|Pro Bici|Hicimos un viaje de un dia de $50 (dependiendo de la ruta que los precios oscilan de Chimborazo de 35-55 dolares por persona) ]. El grupo minimo es de 2 personas y terminamos en nuestro propio con Alejandro, el guia que era fantastico. El hablaba un ingles excelente, fue muy …|5|2013
Riobamba|Rutas para ciclismo‎|Pro Bici|solo puedo repetir los comentarios anteriores para Pro bici. encontre Gallo a ser muy informativo, sin embargo fue Mario que hicieron el viaje para nosotros. Se aseguro que las bicicletas estaban equipados correctamente para nosotros y en buen funcionamiento, explico el terreno …|5|2013
Riobamba|Rutas para ciclismo‎|Pro Bici|Eche un vistazo por unas cuantas otras companiias de viajes antes de decidirme por Probici y que era principalmente a Gallo que era la persona mas entusiasta y servicial que habia hablado por. Se podria decir que sabe lo que esta hablando y es un apasionado de. todo el dia era …|5|2013
Riobamba|Rutas para ciclismo‎|Pro Bici|He estado viajando en Ecuador durante muchos anios y Pro bici es tan bueno como proveedores llegar alli. Gallo era rapido en toda la correspondencia antes del viaje, y cuando llegamos nos dio una educacion increible y detallada de lo que podiamos encontrarnos al dia siguiente. …|5|2013
Riobamba|Rutas para ciclismo‎|Pro Bici|gran viaje hoy (10 2012 abril). Chimborazo de escalada, grandes fotografias. totalmente adrealine a traves de mi cuerpo. Gran reir y realmente mejor dia porque estoy aqui en Ecuador. totalmente descienden excursion (asi que no taugh), Bull viendo, visita a la aldea indigian, …|5|2012
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Me encanto! Fui con mi hijo pequenio y disfrutamos de varios juegos. Me diverti muchisimo. Se los recomiendo en especial a familias|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Es un recorrido lindo con tuneles y balcones para preciar las cascadas y subir a las tarabitas y comer golosinas poco tiempo de recorrido en carro la gente tambien hace ruta de Bici|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|No muy lejos. Hay excursiones por unos 5 dolares. Y distintas actividades que se pagan aparte. Como llovia mucho, solo hicimos una. Las cascadas en funicular. Recomendable y a tener suerte.|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Sin duda una de las mejores actividades es la ruta de las cascadas en bici. Si el clima acompana hay muchos paisajes hermosos. Se pasa muchos rios y se puede visitar varias cascadas.|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Se debe hacer este tour Es realmente maravilloso Recomiendo hacer el canopy en el manto de la novia, realmente hermoso|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Esta muy bonito, con ropa comoda, zapatos deportivos y dispuesto a mojarse!! Jaja, existen opciones de tramos, de acuerdo a cuanto les gustaria caminar, vale la pena visitarlo!|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|son aprox 7 cascadas, todas estan muy padres, la ultima cascada que es la del pailon del diablo esta INCREIBLE, sinceramente vale muchisimo la pena y si pueden realizar el tour no duden en hacerlo, en pailon te puedes tomar increhibles fotos y si quieres algo profesional ahi …|5|2019
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Es increible. Si te gusta la naturaleza e ir viviendo detalles en cada paso, 100% recomendado. Nos toco dia de lluvia, sin embargo fue fantastico.|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Hice un recorrido por tres hermosas cascadas: del Agoyan, Manto de la Novia y Pailon del Diablo. Lugares hermosos para ponerse en contacto con la naturaleza y dialogar con ella. Estas cascadas nos llenan de gran energia, elevan nuestra estima, elevan el animo y el entusiasmo por …|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|El recorrido de las cascadas termina en el famoso Pailon de Diablo, se realizan varias paradas donde se pueden apreciar varias cascadas a las afueras de banios y tambien actividades como Canopy, cruzar los abismos en tarabita, la bola extrema, etc. Muy recomendado para todos …|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Si estas en Banios, debe recorrer esta ruta. Nosotros la hicimos en buggy y lo recomiendo mucho ya que se disfruta mas la ruta e incluso te puedes mojar con algunas cascadas pequenias.|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|La mejor opcion visitar esta hermosa ruta de las cascadas con gente profesional donde aprendes mucho de la historia , productos de la zona, lugares unicos que solo los guias profesionales lo conocen buena opcion esta hermosa actividad . Ecuador FunTrip|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Hicimos la ruta de las cascadas este mes de junio 2018, recomiendo hacerla en bicicleta ya que puedes hacer el paseo a tu ritmo , contemplar el paisaje y disfrutar cada una de las cascadas el tiempo que quieras. Alquiler de bicicleta desde 6$ todo el dia, recomiendo hacerla …|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Mi pareja y yo realizamos esta excursion en noviembre de 2017 y nos encanto. Los paisajes son divinos!|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|La ruta de las cascadas un recorrido muy agradable para distraerse mas que todo en la Chiva de dos pisos mejora mucho la experiencia|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Linda ruta para visitar las cascadas pero muy peligrosa en bicicleta, muchos autos, que pitan todo el tiempo|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|En el pueblo se pueden rentar bicicletas desde $5 y te indican por donde ir, es una camino muy facil de ida por que es de bajada... una vez lleguen al Pailon del Diablo hay buses que los llevan de vuelta al pueblo con las bicicletas (al menos que quieran ir cuesta arriba …|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|"Aqui encontraras la combinacion perfecta de naturaleza y adrenalina, para quienes nos gusta eso. Para el recorrido de la Ruta de las Cascadas en nuestro caso lo hicimos en una de las famosas ""Chivas"", la cual conto con un excelente guia quien explico con detalle cada una de las …"|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Excelente actividad para realizar en bici. Se pueden alquilar en Banios y hacer el descenso por la carretera, por la cual vas viendo las cascadas entre las montanias y la vegetacion.|5|2018
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Muy hermosa vista en toda la carretera y con cascadas mas hermosas aun. Perfecto para personas que quieren solo mirar la perfeccion de la madre natureza o para quem quiere hacer esportes radicais|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Esta es una ruta que te muestra varias de las cascadas que tiene la ciudad, las cascadas son lindas, la mayoria de ellas se las puede ver de lejos. Solamente el pailon del diablo practicamnte se puede tocar el agua.|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Es un paseo muy bonito que tiene distintas formas para recorrer. Se puede hacer en Chiva, que cobran 3 por persona pero se puede negociar. O bien en bicicleta. Tambien se pueden hacer algunos deportes de aventura.|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Excelente para un viaje familiar o en pareja o con amigos aventureros. Si vas a Ecuador, no podes dejar de ir a visitar banios.|5|2016
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Excellente vistas me gusto mucho el recorrido de estas cascadas son muy grandes y los paisajes muy muy bonitos|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Aunque no tuve la oportunidad de hacer el recorrido en bicicleta como deberia ser sin duda lo recomiendo por sus vistas y TODA la experiencia que significa hacer el recorrido a la ruta de las cascadas.|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Son excelentes lugares ya que se pueden ir visitando la famosa ruta de las cascadas con una buena chiva que tiene Banios de Agua Santa y se llama Chebastour.|5|2016
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Lindas cascadas, fuimos en una chiva con mis amigas. Pasas por debajo de cascadas y es una linda vista. Banios tiene muchas cascadas a su alrededor y debes recorrerlas.|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|medio dia que podras disfrutar de impresioantes paisajes y alguna aventura en tirolesa durante todo el trayecto|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Creo que para disfrutarla es mejor ir en bicicleta, para en la ruta, tomas fotos y haces los deportes de aventura que desees, no hay ciclovia pero los choferes fueron muy respetuosos y la ruta bien senializada|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Recomendable hacer en bici! Es todo bajada y los paisajes y vistas no tienen desperdicio. Rentar una bici es barato y os daran candado para amarrarla donde sea y moveros libremente. Recomendable llegar hasta la cascada siguiente al Pailon del Diablo, a solo 10min y donde podras …|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Aquella visita la realizamos en grupo de 4 personas y contratamos un servicio que incluia Rafting, tirolesa y cayoning (si mal no lo pronuncio), el dia lluvioso dio la cuota de adrenalina que necesitabamos, con mas caudal tanto en el rio como las cascadas nos brindo un …|5|2016
Banios|Rutas para ciclismo‎|Ruta de las cascadas|nosotros fuimos en chiva y te van contando sobre los lugares y las actividades que se pueden realizar. Para los deportistas mucho mas lindo en bici, es imperdible esta ruta si van a Banios|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|El curso del Rio Pastaza y sus afluentes Rio Verde ,Rio Blanco... se encuentra lleno de saltos de agua y cascadas de gran belleza. Es aconsejable realizar esta excursion a pie o en bicicleta ( con las medidas oportunas de seguridad..). El Pailon del Diablo es un punto de …|5|2016
Banios|Rutas para ciclismo‎|Ruta de las cascadas|Es una linda actividad para conocer el lugar y las cascadas. El camino es seguro aunque transitado, diria que de dificultad baja (el camino es casi todo en bajada, solo hay muy pocas subidas de poca pendiente). A lo largo de la ruta hay diferentes actividades para hacer como …|5|2017
Banios|Rutas para ciclismo‎|Ruta de las cascadas|bajar las cascadas en Banios es pura adrenalina es una experiencia unica recomendable para todo aquel que le guste los deportes extremos.|5|2016
