Destino|Categoria|Atraccion|Comentario|Calificacion|Anio
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Un lugar increible para no perderselo... Miles de especies son cultivadas en este sitio y para los amantes de la naturaleza es una parada casi obligada. Aqui se aprecia en verdad lo que significa diversidad. Gran variedad de colores, tamanios, formas de flores, especies nativas, …|5|2013
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Si eres un amante de las orquideas, no dejen de visitar este hermoso lugar. Sus duenios son personas muy atentas, recibes un tours en espaniol e ingles. Hay muchisimas variedades para admirar. Esta a 40 min de Cuenca, pero vale la pena conocer|5|2011
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Fuimos conducidos aqui por un conductor privado que sugirio el viaje. Habia mucha gente comprando plantas de huerto, etc. para uso privado. El nuevo director del sitio nos dio una visita privada. Todos fueron traducidos por nuestro conductor al ingles. El recorrido de principio …|5|2019
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Plantas gourgeous, un ambiente increible donde te ensenian y te muestran todo el trabajo que implica esto. ¡Tambien puedes simplemente caminar por el lugar y ver algunos animales como un pavo real y si lo deseas, puedes comprar algunas plantas increibles!|5|2018
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Muy educativo en el aprendizaje del proceso de propagacion de orquideas! Se tarda aproximadamente 2 anios para que una orquidea se pueda vender desde la semilla. Las plantas progenitoras aqui, tienen un promedio de 30 anios! !|5|2019
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Esta granja y tienda de orquideas es uno de los lugares mas hermosos del mundo, a solo unos kilometros de Gualeceo. Un autobus te dejara en frente. La gente esta muy bien informada sobre el cuidado de las orquideas y tienen una gran venta ahora con precios que comienzan en $ 17. …|5|2018
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Viajaba solo pero conocimos a algunas personas para tomar una excursion de un dia fuera de la ciudad. Este es sin duda una parada. La visita fue muy interesante y la historia de la Granja de Orquideas, que vale la pena escuchar. Me encanto el entorno y aprendiendo sobre …|5|2018
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Personal muy atento y profesional. Abundante variedad de plantas de orquideas que interminablemente. Recomiendo la excursion de Nicole, que era de lo mas agradable. Las plantas mas inusual y raro en este pais. Un verdadero suenio horticola y/o del fotografo. Lugar obligada si …|5|2017
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Una buena parada en el camino de Chordeleg. El viaje fue interesante y al final, los ninios alimentan a los guacamayos. Se lo pasaron de maravilla.|5|2017
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Realmente disfrutamos de nuestra visita aqui. Para empezar, su salon de ventas estaba llena con un increible numero de tipos diferentes de orquideas y olia maravilloso. Entonces en el viaje vimos muchos, muchos mas orquideas y tambien aprendimos sobre como criar a las orquideas …|5|2017
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Lleve este viaje en transporte publico, dijeron al conductor del autobus donde queria la izquierda en un corto, a la hora de viaje en cada sentido. El sitio es muy guay, Ecuagenera tiene una serie de invernaderos, mas de 30, unos 10 cerca de Guayaquil, y adicionales por Japon. …|5|2017
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Si te encantan las flores, es que no se puede perder. Yo hicimos el tour por mi que duro aproximadamente 45 minutos. La anfitriona era precioso. Bilingües, que era agradable. Me tomo mas de 50 fotos que creo que son espectaculares. Facil de llegar en autobuses locales desde la …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Esta fue una experiencia de primera categoria en uno de los mas grandes y mas importantes de America del Sur, servicio de canguro. Han ganado numerosos premios en concursos internacionales de orquideas, y por una buena razon. Nos dieron un tour privado, que duro mas de 90 …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|A Ecuagenera he estado un par de veces. Cada vez que estoy impresionado por el numero de orquideas que estan alli. Los colores y el numero de variedades es la mente. La visita guiada es el Espaniol, el ingles tambien, proporcionando a alguien disponible. Una hora es el tiempo …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Tiene una sala de ventas Ecuagenera llena de orquideas preciosas. Pero lo mas destacado de nuestra visita fue la excursion de $5 el vivero y jardines. Nuestro guia nos explico como el proceso de clonacion de la escala de las obras y la polinizacion hasta su vencimiento. Ecuador …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Trata de mantener la boca cerrada cuando se visita este lugar tan hermoso -- es simplemente Boquiabierto! Desde el momento en que entras, este espacio se rodea con una sensacion de asombro y admiracion-- de que en el mas pequenio de los grandes variedades de Orquideas incluyendo …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Visite este vivero de orquideas y quede asombrado en muchas variedades y colores. Si te encanta orquideas, usted no sera decepcionado.|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|La granja de orquideas (llamado Ecuagenera) es mas que un lugar para comprar orquideas; es un laboratorio, un banco gen y del centro de educacion. Esta pequenia granja participa en muestra de orquideas y seminarios alrededor del mundo. La hora y media de largo recorrido fue …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Nuestra experiencia de noche en el Ecuagenera Bed and Breakfast no podria haber sido mejor! Bonito, limpio, comida deliciosa, jardines magicos junto con un super, visita de 3 horas de muchos de sus invernaderos. El personal era muy acogedor y nos hicieron sentir como parte de …|5|2016
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Mientras yo pensaba que sabia orquideas, yo estaba realmente sorprendido por la variedad encuentran aqui. La distribucion es un poco pequenio, pero las orquideas estan identificados con apuestas y las seniales de baja. No teniamos un guia y no necesitas uno. Habia algunas otras …|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|propiedad de una familia Orchid guarderia - muy personal experimentado y guia turistico. 3$ Entrada - guia hablaba ingles. Lo que una amplia variedad de orquideas (miles) - varios tamanios, formas y colores. Absolutamente precioso. Orquideas es una de las mayores exportaciones de …|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|orquideas vivero increible, no solo Ecuador de orquideas pero tambien orquideas que mundial. Todo aquel que ama Orchid justas o flores, deberia visitar esta mas famoso vivero de orquideas.|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Asi que optamos por una excursion de un dia completo ( $35 euros por persona y almuerzo incluido) en vez de los 40 minutos que nos enteramos de que se tarda mucho tiempo para llegar desde Cuenca - ademas hay miles de orquideas variedades asi que si estas interesado en ellas es …|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Gran coleccion de orquideas. Impresionante. Me imagino que los amantes verdaderos viveros pasar horas aqui, pero diez minutos era suficiente para que Black-thumbers.|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Nos detuvimos en Ecuagenera como parte de una excursion de un dia que reservamos con un conductor que alquilamos llamado, Emilio. Creo que pagamos un total de $9 por tres de nosotros ( $3 por persona). Nuestro guia del tour en Ecuagenera era genial, parando para mostrarnos …|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Fuimos al jardin hoy. No se por que todo el mundo no ha recibido 5 estrellas. Este lugar es un pedazo de paraiso. Nuestro guia era Ivan portilla apasionado por las orquideas, plantas y pajaros. La presentacion de las orquideas esta muy bien hecho. Para cualquiera que tenga o le …|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|No nos dimos cuenta del Ecuador fue un gran exportador de rosas y orquideas. La granja de orquideas era muy interesante y tienes la oportunidad de ver un monton de variedades de orquideas en su recorrido y ademas hay un monton de colibries en la zona.|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|En un viaje de un dia a Gualaceo (una ciudad a unos 35 minutos de Cuenca, Ecuador) nos detuvimos para ver las orquideas en Ecuagenera. Me gustan las flores y orquideas son especialmente hermosa pero la parada fue en la solicitud de un amigo que plantea orquideas en Atlanta. Nos …|5|2015
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Mientras visitaba a mi hija en Cuenca, mi marido y yo viajamos a Ecuagenera y quedamos muy impresionados con las instalaciones. Era increible para ver la amplia variedad de orquideas. ¡Hasta compre 3 orquideas y lo envien a Texas. Llegaron en condiciones pristinas! Se lo …|5|2014
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Esta es una hermosa ciudad. recorrido turistico por la ciudad es bien vale la pena y el centro comercial es barato con una maravillosa seleccion de comida. Asegurese y visita los museos. Mi favorito fue el museo aborigen. Ademas, las orquideas en un casi ciudad deben ser vistas …|5|2014
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|ecuagenera orquideas del Ecuador en un pequenio pueblo fuera de Cuenca llamado Gualaceo, que es un corto 60% 45 minutos en autobus. se necesita un guia turistico en un coste de $5 y me dieron uno que hablaba ingles, bueno para mi.|5|2014
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|hermosas orquideas y disfrutamos de la excursion. todo el proceso de desarrollo y crecimiento orquideas era interesante. hermoso entorno. No habia nada que no me gustara.|5|2013
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Fuimos en el tour y aprendido de la creciente proceso de nuestro guia que hablaba solo en espaniol, pero nuestro interprete nos ayudaron, asi que no se pierda nada. estuvimos acompaniados por un grupo de monjas de Cuenca, asi fue divertido para hablar con ellos y tomar fotos …|5|2012
Cuenca|Jardines‎|Ecuagenera - Orquideas del Ecuador|Tuvimos la suerte de tener un traductor con nosotros cuando fuimos aqui. La guia era muy conocedor y entusiastas que sus ojos literalmente estaba reluciente como hablo sobre el mundo de las orquideas. Habia miles de variedades, era casi abrumadora. La gran intensidad de todos …|5|2012
Guayaquil|Jardines‎|Parque Seminario|Sin darnos cuenta pasamos mas de media hora en el parque. Mi pequenia Isa de casi tres anios disfruto de las tortugas, peces, iguanas y hasta de los vendedores ambulantes. Recomendado.|5|2019
Guayaquil|Jardines‎|Parque Seminario|La mas natural y hermosas de las experiencias que puedes vivir en Guayaquil, en pleno centro de la ciudad, si vas, y le pones comidas a los animales, por favor deposita tu basura en lugar para ello, por el plastico mata a los animales.|5|2019
Guayaquil|Jardines‎|Parque Seminario|Es un lugar de no perderse, para contemplar las iguanas,acariciarlas, admirar a las tortugas y ver volar a las palomas y el parque en si en muy hermoso, todo limpio y en buen estado, tienen una glorieta muy linda, en resumen es un lugar para no faltar si se va ha visitar …|5|2019
Guayaquil|Jardines‎|Parque Seminario|Es extranio para una espaniola estar en un parque rodeada de iguanas, pero ha sido una muy buena experiencia. Estos animales son muy mansos; se dejan acariciar y dar de comer, incluso uno se dormia mientras lo acariciaba. Tambien habian tortugas en un estanque y como no, nuestras …|5|2019
Guayaquil|Jardines‎|Parque Seminario|Un lugar hermoso para contemplar a las iguanas, tortugas, en la noche se enciende la musica, el romance, limpio, ordenado. Tener un poco de cuidado cuando caminen bajo los arboles, por la cantidad de palomas que se encuentran sobre ellos.|5|2019
Guayaquil|Jardines‎|Parque Seminario|Muy bueno. Parada obligatoria al visitar Guayaquil.Recomendado si te gusta la naturaleza y no le tienes miedo a las Iguanas 🦎|5|2019
Guayaquil|Jardines‎|Parque Seminario|este es un parque muy bonito se encuentras iguanas acostumbradas al medio ambiente a los extranjeros les gusta mucho esta localizado en pleno centro bonito lugar para tomarse fotos|5|2019
Guayaquil|Jardines‎|Parque Seminario|Lugar imperdible al visitar Guayaquil, se encuentra en el Centro de la ciudad, y su caracteristica aparte de los arboles centenarios con los que cuenta, son sus impensados habitantes, las iguanas de gran tamanio como las que se encuentran en la region insular (Galapagos), parque …|5|2018
Guayaquil|Jardines‎|Parque Seminario|Han pasado 9 anios y vuelvo a recorrer el parque, que sigue manteniendo intacto su atractivo. Cuidado al caminar debajo de los arboles, recuerde que el parque es de ellas (las iguanas) y no se preocupan de quien va pasando debajo de ellas. ;-)|5|2019
Guayaquil|Jardines‎|Parque Seminario|Simplemente genial, muy sociables las Iguanas incluso juegan con los telefonos y posan para las camaras|5|2019
Guayaquil|Jardines‎|Parque Seminario|En un solo lugar en plena naturaleza y en pleno centro de la ciudad, puedes visitar y apreciar a una gran cantidad de Iguanas, un ICONO de Guayaquil|5|2019
Guayaquil|Jardines‎|Parque Seminario|Para amantes de la naturaleza y los animales, en plena ciudad se encuentra este bello parque donde puedes encontrar iguanas, palomas, tortugas y peces (y humanos! Jaja) conviviendo en libertad y armonia. Paseo RECOMENDADISIMO.|5|2019
Guayaquil|Jardines‎|Parque Seminario|Ubicado en el centro de la ciudad y frente a la Catedral es uno de los lugares mas representativos de la ciudad. Muchos turistas se fascinan en ver a las iguanas recorrer el espacio en medio de los humanos sin temor alguno. Se puede observar a personas que van especificamente a …|5|2018
Guayaquil|Jardines‎|Parque Seminario|llegas al parque y te encontras con cantidad de iguanas que comen lechuga de la mano de los visitantes... es asombroso el comportamiento de los reptiles en Ecuador|5|2019
Guayaquil|Jardines‎|Parque Seminario|Me da mucho gusto que las autoridafes y habitantes de Guayaquil respeten a las iguanas en un lugar lleno de personas, negocios, automoviles, etc. Esto demuestra que si podemos vivir juntos. Total, este mundo es para todos. Muy bien Guayaquil !!!|5|2018
Guayaquil|Jardines‎|Parque Seminario|Lindo parque que alberga a muchas iguanas. Puedes ofrecerles de comer fruta. Es una linda experiencia|5|2018
Guayaquil|Jardines‎|Parque Seminario|Es un parque pequenio pero muy especial por tener iguanas sueltas con las cuales Te puedes fotografiar|5|2018
Guayaquil|Jardines‎|Parque Seminario|Es muy atractivo pasear y toparse con las iguanas caminando libremente por el parque, domesticadas y se dejan fotografiar|5|2018
Guayaquil|Jardines‎|Parque Seminario|Es un parque bonito y algo pequenio. Es bastante pintoresco ver las iguanas por todo el parque como si nada junto a todas las personas. Tambien se puede tomar un autobus turistico en este punto que te da la vuelta por toda la ciudad.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Lugar que debes visitar en Guayaquil. No me imagine que encontraria tantas iguanas de todo tamanio y sueltas en un parque. Ademas encuentras las palomas mas lindas que se posan sobre ti si les das comida. Me encanto.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Un parque lleno de historia, la ciudad de Guayaquil tiene ademas el encanto de las iguanas donde se pueden ver tan de cerca que te sentiras en la era prehistorica como un Gullivert|5|2018
Guayaquil|Jardines‎|Parque Seminario|La verdad es que nunca se me ocurrio que hubiese tan gran cantidad de iguanas sueltas en un parque. Muy llamativo! Aparte hay muchas tortugas. Si te gustan los animales, no te lo pierdas!|5|2018
Guayaquil|Jardines‎|Parque Seminario|Un lugar excelente para salir del estres de la ciudad, es un oasis en la selva de cemente lindo lugar|5|2018
Guayaquil|Jardines‎|Parque Seminario|Es un parque pequenio donde puede uno disfrutar del habitat de las iguanas, al frente tiene a la catedral de Guayaquil y en el otro lado esta el restaurante La Canoa, uno de los mejores en comida tipica de Guayaquil|5|2018
Guayaquil|Jardines‎|Parque Seminario|tomarse fotos con las iguanas, ellas son amigables, les gusta que las fotografien, las veras por doquier, en el piso, encima de en los arboles, pilas que pueden caerte encima|5|2018
Guayaquil|Jardines‎|Parque Seminario|Es gratificante observar que en medio de esta selva de Cemento ( ciudad) y la rutina extenuante este parque nos trasporta espontaneamente a pensar en nuestros origenes y por ende a sacarnos de este ESTRES cotidiano; Felicitaciones por su conservacion.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Son iguanas de una especie diferente a las que se encuentran en Galapagos. Hay un monton y ls descubres en todos los rincones. Trepan a lo arboles y algunas las ves a lo alto.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Estar alli y compartir el sitio con las iguanas es algo que llama la atencion a los turistas porque estos animales son amigables. El parque se mantiene bien cuidado y conserva su cerramiento, glorieta y faroles de hierro forjado que fueron traidos desde Francia. Los centenarios …|5|2018
Guayaquil|Jardines‎|Parque Seminario|Vimos iguanas, palomas, tortugas y peces en este parque. Muy bello apreciar la grandeza de la naturaleza dentro de la ciudad. La siguiente parada fue el grandioso Malecon que queda a pocos metros. Es admirable como la gente guayaquilenia cuida sus espacios y se enorgullecen de …|5|2018
Guayaquil|Jardines‎|Parque Seminario|Entrada gratuita; puedes tomarte fotos y disfrutar de un tiempo de relajo mirandolas, dandoles de comer.|5|2017
Guayaquil|Jardines‎|Parque Seminario|El parque Seminario, o parque de las iguanas como se la conoce popularmente, esta ubicado en el corazon de la ciudad, frente a la Catedral Metropolina, y es uno de los lugares mas visitados por los residentes y extranjeros.|5|2018
Guayaquil|Jardines‎|Parque Seminario|En esta plaza uno encuentra iguanas por doquier, algo a lo que un chileno no esta acostumbrado a ver menos en una plaza libres y conviviendo con humanos. La plaza esta cerca del Malecon y considero un imperdible si van a Guayaquil|5|2017
Guayaquil|Jardines‎|Parque Seminario|Un grata experiencia me lleve cuando vi miles de iguanas en un parque 😂, fue agradable compartir un espacio con estos animales.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Es un lugar para admirar las iguanas, descansar bajo la sombra de sus arboles, y esta en pleno centro de la ciudad|5|2018
Guayaquil|Jardines‎|Parque Seminario|Si estas de visita en Guayaquil. Este parque es el lugar ideal para que ademas de compartir con las personas, se comparte con las iguanas y otras especies de animales y peces, es una muy bonita experiencia|5|2017
Guayaquil|Jardines‎|Parque Seminario|Es un parque fuera de lo comun se puede tomar asiento y observar a las iguanas de varios colores y tamanios. En la maniana es donde mas se puede apreciar la cantidad que hay ya que bajan de sus arboles para tomar el sol , algunas las puedes tocar y tomarte varias fotos. La entrada …|5|2018
Guayaquil|Jardines‎|Parque Seminario|En pleno centro de Guayaquil lugar muy bonito para que los ninios disfruten de la naturaleza alimentando iguanas, palomas y peces.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Las iguanas estan por todo el parque y no son peligrosas, por el contrario, han aprendido a interactuar con las personas. Una atraccion obligada en Guayaquil ..|5|2018
Guayaquil|Jardines‎|Parque Seminario|Este parque se caracteriza por las iguanas las cuales se han adaptado en sociabilizar con las personas se dejan tocar y hasta posan para las fotos no se sienten amenazadas. En la Laguna artificial se puede observar peces de todo tamanio y color. Recomiendo que usen calzado muy …|5|2018
Guayaquil|Jardines‎|Parque Seminario|Vengo a este parque desde que era chico, a pesar de los anios sigue siendo lindo para pasear o solo sentarse a descansar un rato luego de una caminata x el centro es un parque emblematico de la ciudad|5|2018
Guayaquil|Jardines‎|Parque Seminario|Gran parque donde conviven iguanas y palomas, y Visitantes. Ideal para despues del desayuno en el centro, esperar un sitio para almorzar o para despues de visitar la Catedral. Y ahora en semana santa para despues de una Fanesca|5|2018
Guayaquil|Jardines‎|Parque Seminario|Regreso luego de 28 anios al centro de Guayaquil y tuve tiempo de dar una vuelta y tomarme unas fotos con las iguanas. Felicito a la ciudad por mantener el parque tan bien cuidado y por respetar a estos animales no tan tipicos en los parques de otras grandes ciudades. Recomiendo …|5|2018
Guayaquil|Jardines‎|Parque Seminario|El parque es muy bonito, junto a la catedral. Las iguanas son lindas y muy fotogenicas. Me encanto! Es un sitio bonito para visitar, tomar fotos y ver las personas que caminan por el parque. Ademas de las iguanas.|5|2018
Guayaquil|Jardines‎|Parque Seminario|Por primera vez vi a las iguanas en vivo. Ellas viven en el parque, andan sueltas, se dejan alimentar con lechuga, sacar fotos. Lo mas extranio es que podrian escaparse por las rejas que cierran el parque Seminario, pero no lo hacen, tal vez porque en ese parque tienen todo lo …|5|2018
Guayaquil|Jardines‎|Parque Seminario|Enclavado en pleno Centro de la ciudad y a pocos metros del Malecon 2000 se encuentra este parque en donde podras encontrar gran cantidad de Iguanas, por las cuales se le ha dado el nombre.|5|2017
Guayaquil|Jardines‎|Parque Seminario|Es parque pequenio, seguro y tranquilo. Se puede recorrer en poco tiempo dependiendo de tu gusto por las iguanas. Nosotros estuvimos harto tiempo y sacamos muchas fotos.|5|2017
Guayaquil|Jardines‎|Parque Seminario|Es divertido encontrar a las iguanas gigantes entre las ramas de los arboles. El lugar es agradable.|5|2017
Guayaquil|Jardines‎|Parque Seminario|No puedes pasar por Guayaquil sin visitar este parque. Esta justo frente a la Catedral y diagonal al museo municipal. En pleno centro de la ciudad y cerca de todo. Hay iguanas y otros animales que puedes ver de cerca. Lleva tu camara, querras llevar muchas fotos.|5|2017
Guayaquil|Jardines‎|Parque Seminario|Parque ubicado en el centro historico de la ciudad, tambien llamado Seminario y que tiene el nombre de las iguanas por ser su resistencia habitual, las pudimos admirar en vivo y en directo, tomarse fotos y compartir la calidez de Guayaquil. Lo mejor es ir en taxi pues el parqueo …|5|2017
Guayaquil|Jardines‎|Parque Seminario|Un parque pequenio y lindo, iguanas, aves, tortugas, y hasta una ardilla andaba por ahi, es una parada que todo turista debe hacer cuando visita Guayaquil|5|2017
Guayaquil|Jardines‎|Parque Seminario|La historia de este parque nos habla de usos civicos en sus comienzos pero en la actualidad es ideal para momentos de sanas lecturas o paseos en pareja, cobijados bajo la sombra de sus enormes arboles que dicho sea de paso son de origen frances y que albergan en sus ramas a …|5|2017
Guayaquil|Jardines‎|Parque Seminario|La verdad es que fue sorprendente poder observar las mas de 300 iguanas que hay en este Parque. Para nosotros es algo fuera de lo habitual y por ello lo consideramos unico y excepcional.|5|2017
Guayaquil|Jardines‎|Parque Seminario|pequenia pero muy linda plaza llena de iguanas y palomas.. lo llamativo es como caminan las iguanas por cualquier lado dentro de la plaza y uno puede observarlas muy de cerca..|5|2017
Guayaquil|Jardines‎|Parque Seminario|Aa iguanas hermosas , les puedes dar de comer y tocarlas . Si tienes que estar pendiente de tus objetos por cualquier cosa . Buen lugar para fotos!|5|2017
Guayaquil|Jardines‎|Parque Seminario|Es una pequenia plaza donde dwambulan iguanas de todos los tamanios, son muy tranquilas y lentas, acostumbradas a que les saquen fotos. Tambien hay muchas palomas y un estanque con peces. Se recomienda conocer. Desde ahi sale el bus del citytour.|5|2017
Guayaquil|Jardines‎|Parque Seminario|Fantastico lugar ... pero pretender que cientos de iguanas esten cercadas en un parque con escasa vegetacion a expensas de ser alimentadas por los turistas ... sentimientos encontrados .... admiracion y tristeza ! Tendrian q reducir el numero , hay sobre poblacion , llevandolas …|5|2016
Guayaquil|Jardines‎|Parque Seminario|Son increibles muy tranquilas y les gusta que las alimenten, tambien son juguetonas,pero no.las fastidies mucho puedes asustar jijijij.. Un poquito|5|2017
Guayaquil|Jardines‎|Parque Seminario|Cada vez que voy me llena de alegria ver estos animales que parecen prehistoricos ,su piel es como cuero y los puedes alimentar entre el vuelo de las palomas.|5|2017
Guayaquil|Jardines‎|Parque Seminario|Este lugar me encanto tiene muchisimas Iguanas y palomas en perfecta armonia, hay tortugas en un estanque pequenio, es impactante ver tantas iguanas juntas y amigables con las personas.|5|2016
Guayaquil|Jardines‎|Parque Seminario|Es inusual y muy divertido ver a las iguanas interactuando con los transeuntes en medio de la ciudad, el parque esta bien mantenido|5|2017
Guayaquil|Jardines‎|Parque Seminario|Las Iguanas estan libres e incluso puedes darles comida que venden alli tambien hay peces y tortugas y todo en pleno centro de Guayaquil|5|2017
Guayaquil|Jardines‎|Parque Seminario|Parque ubicado en el centro de Guayaquil frente a la iglesia Catedral y cerca de otros atractivos turisticos del sector. es un parque donde habitan muchas iguanas (de ahi se origina su nombre popular) en sus frondosos arboles, tanbien se encuentran Ardillas. Es un sitio fijo …|5|2017
Guayaquil|Jardines‎|Parque Seminario|Cuando se visita Guayaquil no debe pasarse por alto un a visita al Parque de las Iguanas y tomarse unas fotos con estos reptiles que se caracterizan por ser mansos y llegan a ser hasta agradables|5|2017
Guayaquil|Jardines‎|Parque Seminario|Si vas a guayaquil debes pasar por este parquecito, es muy entretenido ver como si esta lleno de iguanas y como estas conviven en la plaza, se pueden hacer unas fotos muy entretenidas|5|2017
